station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-03-30,00:00 - 00:30,00:00 - 00:30,1.0,1.7,0.7,78.0,0.0
Fornells de la Selva,2026-03-30,00:30 - 01:00,00:30 - 01:00,0.3,0.7,-0.3,81.0,0.0
Fornells de la Selva,2026-03-30,01:00 - 01:30,01:00 - 01:30,-0.1,0.5,-0.9,82.0,0.0
Fornells de la Selva,2026-03-30,01:30 - 02:00,01:30 - 02:00,-0.8,-0.5,-0.9,88.0,0.0
Fornells de la Selva,2026-03-30,02:00 - 02:30,02:00 - 02:30,-1.0,-0.8,-1.2,90.0,0.0
Fornells de la Selva,2026-03-30,02:30 - 03:00,02:30 - 03:00,-1.2,-1.0,-1.4,91.0,0.0
Fornells de la Selva,2026-03-30,03:00 - 03:30,03:00 - 03:30,-1.4,-1.2,-1.5,92.0,0.0
Fornells de la Selva,2026-03-30,03:30 - 04:00,03:30 - 04:00,-1.5,-1.4,-1.7,92.0,0.0
Fornells de la Selva,2026-03-30,04:00 - 04:30,04:00 - 04:30,-1.8,-1.7,-1.9,93.0,0.0
Fornells de la Selva,2026-03-30,04:30 - 05:00,04:30 - 05:00,-1.8,-1.5,-2.0,91.0,0.0
Fornells de la Selva,2026-03-30,05:00 - 05:30,05:00 - 05:30,-1.8,-1.5,-2.0,90.0,0.0
Fornells de la Selva,2026-03-30,05:30 - 06:00,05:30 - 06:00,-1.7,-1.5,-1.9,90.0,0.0
Fornells de la Selva,2026-03-30,06:00 - 06:30,06:00 - 06:30,-0.7,0.1,-1.5,90.0,0.0
Fornells de la Selva,2026-03-30,06:30 - 07:00,06:30 - 07:00,1.2,1.7,0.2,79.0,0.0
Fornells de la Selva,2026-03-30,07:00 - 07:30,07:00 - 07:30,1.7,2.7,1.1,80.0,0.0
Fornells de la Selva,2026-03-30,07:30 - 08:00,07:30 - 08:00,4.5,5.6,2.8,66.0,0.0
Fornells de la Selva,2026-03-30,08:00 - 08:30,08:00 - 08:30,6.6,8.2,5.5,56.0,0.0
Fornells de la Selva,2026-03-30,08:30 - 09:00,08:30 - 09:00,10.0,11.1,8.3,46.0,0.0
Fornells de la Selva,2026-03-30,09:00 - 09:30,09:00 - 09:30,11.5,12.1,10.8,40.0,0.0
Fornells de la Selva,2026-03-30,09:30 - 10:00,09:30 - 10:00,12.7,13.0,12.0,39.0,0.0
Fornells de la Selva,2026-03-30,10:00 - 10:30,10:00 - 10:30,13.8,14.7,13.0,37.0,0.0
Fornells de la Selva,2026-03-30,10:30 - 11:00,10:30 - 11:00,15.3,16.1,14.5,35.0,0.0
Fornells de la Selva,2026-03-30,11:00 - 11:30,11:00 - 11:30,16.7,17.5,16.0,31.0,0.0
Fornells de la Selva,2026-03-30,11:30 - 12:00,11:30 - 12:00,17.7,18.2,17.2,32.0,0.0
Fornells de la Selva,2026-03-30,12:00 - 12:30,12:00 - 12:30,18.1,19.1,17.8,31.0,0.0
Fornells de la Selva,2026-03-30,12:30 - 13:00,12:30 - 13:00,18.8,19.2,18.5,32.0,0.0
Fornells de la Selva,2026-03-30,13:00 - 13:30,13:00 - 13:30,19.3,19.5,18.6,34.0,0.0
Fornells de la Selva,2026-03-30,13:30 - 14:00,13:30 - 14:00,18.7,19.6,18.4,36.0,0.0
Fornells de la Selva,2026-03-30,14:00 - 14:30,14:00 - 14:30,19.5,19.8,19.3,34.0,0.0
Fornells de la Selva,2026-03-30,14:30 - 15:00,14:30 - 15:00,19.5,19.7,19.3,36.0,0.0
Fornells de la Selva,2026-03-30,15:00 - 15:30,15:00 - 15:30,19.3,19.7,19.1,37.0,0.0
Fornells de la Selva,2026-03-30,15:30 - 16:00,15:30 - 16:00,19.4,19.7,19.2,38.0,0.0
Fornells de la Selva,2026-03-30,16:00 - 16:30,16:00 - 16:30,18.7,19.2,18.1,37.0,0.0
