station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-04-02,00:00 - 00:30,00:00 - 00:30,7.0,7.1,6.9,82.0,0.2
Fornells de la Selva,2026-04-02,00:30 - 01:00,00:30 - 01:00,7.1,7.4,6.8,79.0,0.3
Fornells de la Selva,2026-04-02,01:00 - 01:30,01:00 - 01:30,7.6,8.0,7.2,80.0,0.4
Fornells de la Selva,2026-04-02,01:30 - 02:00,01:30 - 02:00,8.2,8.4,7.9,79.0,0.0
Fornells de la Selva,2026-04-02,02:00 - 02:30,02:00 - 02:30,8.3,8.5,7.8,76.0,0.0
Fornells de la Selva,2026-04-02,02:30 - 03:00,02:30 - 03:00,7.8,8.1,7.5,73.0,0.0
Fornells de la Selva,2026-04-02,03:00 - 03:30,03:00 - 03:30,8.3,8.7,8.0,63.0,0.0
Fornells de la Selva,2026-04-02,03:30 - 04:00,03:30 - 04:00,7.7,8.6,6.8,68.0,0.0
Fornells de la Selva,2026-04-02,04:00 - 04:30,04:00 - 04:30,5.9,7.0,5.3,79.0,0.0
Fornells de la Selva,2026-04-02,04:30 - 05:00,04:30 - 05:00,7.9,9.2,5.7,72.0,0.0
Fornells de la Selva,2026-04-02,05:00 - 05:30,05:00 - 05:30,7.7,9.0,5.9,74.0,0.0
Fornells de la Selva,2026-04-02,05:30 - 06:00,05:30 - 06:00,7.7,8.5,6.5,74.0,0.0
Fornells de la Selva,2026-04-02,06:00 - 06:30,06:00 - 06:30,8.8,9.2,8.3,69.0,0.0
Fornells de la Selva,2026-04-02,06:30 - 07:00,06:30 - 07:00,9.1,9.3,8.8,72.0,0.0
Fornells de la Selva,2026-04-02,07:00 - 07:30,07:00 - 07:30,9.9,10.3,9.4,70.0,0.0
Fornells de la Selva,2026-04-02,07:30 - 08:00,07:30 - 08:00,10.9,11.7,10.3,67.0,0.0
Fornells de la Selva,2026-04-02,08:00 - 08:30,08:00 - 08:30,12.2,13.3,11.7,64.0,0.0
Fornells de la Selva,2026-04-02,08:30 - 09:00,08:30 - 09:00,13.3,13.8,13.1,60.0,0.0
Fornells de la Selva,2026-04-02,09:00 - 09:30,09:00 - 09:30,13.8,14.6,13.4,60.0,0.0
Fornells de la Selva,2026-04-02,09:30 - 10:00,09:30 - 10:00,14.7,15.1,14.2,57.0,0.0
Fornells de la Selva,2026-04-02,10:00 - 10:30,10:00 - 10:30,15.6,16.2,14.9,56.0,0.0
Fornells de la Selva,2026-04-02,10:30 - 11:00,10:30 - 11:00,16.4,16.9,16.1,56.0,0.0
Fornells de la Selva,2026-04-02,11:00 - 11:30,11:00 - 11:30,16.9,17.8,16.5,57.0,0.0
Fornells de la Selva,2026-04-02,11:30 - 12:00,11:30 - 12:00,17.6,18.1,16.6,57.0,0.0
Fornells de la Selva,2026-04-02,12:00 - 12:30,12:00 - 12:30,16.1,16.8,15.6,61.0,0.0
Fornells de la Selva,2026-04-02,12:30 - 13:00,12:30 - 13:00,17.2,17.7,16.8,58.0,0.0
Fornells de la Selva,2026-04-02,13:00 - 13:30,13:00 - 13:30,18.0,18.4,17.5,54.0,0.0
Fornells de la Selva,2026-04-02,13:30 - 14:00,13:30 - 14:00,18.0,18.6,17.6,53.0,0.0
Fornells de la Selva,2026-04-02,14:00 - 14:30,14:00 - 14:30,18.2,18.7,17.6,51.0,0.0
Fornells de la Selva,2026-04-02,14:30 - 15:00,14:30 - 15:00,17.9,18.6,17.3,55.0,0.0
Fornells de la Selva,2026-04-02,15:00 - 15:30,15:00 - 15:30,16.8,17.2,16.3,58.0,0.0
Fornells de la Selva,2026-04-02,15:30 - 16:00,15:30 - 16:00,16.0,16.2,15.7,63.0,0.0
Fornells de la Selva,2026-04-02,16:00 - 16:30,16:00 - 16:30,15.5,15.8,15.1,67.0,0.0
