station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-08-22,00:00 - 00:30,00:00 - 00:30,17.0,17.1,16.8,91.0,0.0
Fornells de la Selva,2026-08-22,00:30 - 01:00,00:30 - 01:00,17.0,17.2,16.8,88.0,0.0
Fornells de la Selva,2026-08-22,01:00 - 01:30,01:00 - 01:30,16.7,17.1,16.4,89.0,0.0
Fornells de la Selva,2026-08-22,01:30 - 02:00,01:30 - 02:00,16.4,16.7,16.2,91.0,0.0
Fornells de la Selva,2026-08-22,02:00 - 02:30,02:00 - 02:30,16.2,16.7,16.0,94.0,0.0
Fornells de la Selva,2026-08-22,02:30 - 03:00,02:30 - 03:00,15.9,16.1,15.8,94.0,0.0
Fornells de la Selva,2026-08-22,03:00 - 03:30,03:00 - 03:30,16.2,16.3,15.8,95.0,0.0
Fornells de la Selva,2026-08-22,03:30 - 04:00,03:30 - 04:00,16.0,16.3,15.9,94.0,0.0
Fornells de la Selva,2026-08-22,04:00 - 04:30,04:00 - 04:30,16.1,16.4,16.0,95.0,0.0
Fornells de la Selva,2026-08-22,04:30 - 05:00,04:30 - 05:00,17.6,18.4,16.0,88.0,0.0
Fornells de la Selva,2026-08-22,05:00 - 05:30,05:00 - 05:30,18.0,18.4,17.6,85.0,0.0
Fornells de la Selva,2026-08-22,05:30 - 06:00,05:30 - 06:00,18.4,18.8,18.2,83.0,0.0
Fornells de la Selva,2026-08-22,06:00 - 06:30,06:00 - 06:30,19.2,19.6,18.8,81.0,0.0
Fornells de la Selva,2026-08-22,06:30 - 07:00,06:30 - 07:00,19.9,20.5,19.6,76.0,0.0
Fornells de la Selva,2026-08-22,07:00 - 07:30,07:00 - 07:30,20.6,20.6,20.5,72.0,0.0
Fornells de la Selva,2026-08-22,07:30 - 08:00,07:30 - 08:00,20.7,20.8,20.7,72.0,0.0
Fornells de la Selva,2026-08-22,08:00 - 08:30,08:00 - 08:30,21.1,21.3,20.8,70.0,0.0
Fornells de la Selva,2026-08-22,08:30 - 09:00,08:30 - 09:00,21.4,21.8,21.2,70.0,0.0
Fornells de la Selva,2026-08-22,09:00 - 09:30,09:00 - 09:30,22.3,22.9,21.8,64.0,0.0
Fornells de la Selva,2026-08-22,09:30 - 10:00,09:30 - 10:00,23.1,23.7,22.9,58.0,0.0
Fornells de la Selva,2026-08-22,10:00 - 10:30,10:00 - 10:30,24.1,24.4,23.8,55.0,0.0
Fornells de la Selva,2026-08-22,10:30 - 11:00,10:30 - 11:00,25.3,26.0,24.4,51.0,0.0
Fornells de la Selva,2026-08-22,11:00 - 11:30,11:00 - 11:30,26.5,27.3,25.8,48.0,0.0
Fornells de la Selva,2026-08-22,11:30 - 12:00,11:30 - 12:00,27.2,27.8,26.6,45.0,0.0
Fornells de la Selva,2026-08-22,12:00 - 12:30,12:00 - 12:30,28.5,29.2,27.8,43.0,0.0
Fornells de la Selva,2026-08-22,12:30 - 13:00,12:30 - 13:00,29.3,30.4,28.8,41.0,0.0
Fornells de la Selva,2026-08-22,13:00 - 13:30,13:00 - 13:30,30.7,31.0,30.2,40.0,0.0
Fornells de la Selva,2026-08-22,13:30 - 14:00,13:30 - 14:00,30.7,31.5,29.9,39.0,0.0
Fornells de la Selva,2026-08-22,14:00 - 14:30,14:00 - 14:30,30.6,31.2,30.0,38.0,0.0
Fornells de la Selva,2026-08-22,14:30 - 15:00,14:30 - 15:00,29.9,30.7,29.2,41.0,0.0
Fornells de la Selva,2026-08-22,15:00 - 15:30,15:00 - 15:30,29.8,30.2,29.3,43.0,0.0
Fornells de la Selva,2026-08-22,15:30 - 16:00,15:30 - 16:00,28.7,29.7,28.1,46.0,0.0
Fornells de la Selva,2026-08-22,16:00 - 16:30,16:00 - 16:30,28.2,28.9,27.7,48.0,0.0
Fornells de la Selva,2026-08-22,16:30 - 17:00,16:30 - 17:00,27.2,27.7,26.6,51.0,0.0
Fornells de la Selva,2026-08-22,17:00 - 17:30,17:00 - 17:30,26.8,27.1,26.5,53.0,0.0
Fornells de la Selva,2026-08-22,17:30 - 18:00,17:30 - 18:00,25.9,26.5,25.5,56.0,0.0
Fornells de la Selva,2026-08-22,18:00 - 18:30,18:00 - 18:30,25.1,25.4,24.6,60.0,0.0
Fornells de la Selva,2026-08-22,18:30 - 19:00,18:30 - 19:00,24.0,24.6,23.3,64.0,0.0
Fornells de la Selva,2026-08-22,19:00 - 19:30,19:00 - 19:30,22.7,23.3,21.9,68.0,0.0
Fornells de la Selva,2026-08-22,19:30 - 20:00,19:30 - 20:00,21.7,21.9,21.4,73.0,0.0
Fornells de la Selva,2026-08-22,20:00 - 20:30,20:00 - 20:30,21.1,21.4,20.8,75.0,0.0
Fornells de la Selva,2026-08-22,20:30 - 21:00,20:30 - 21:00,20.5,20.8,19.9,77.0,0.0
Fornells de la Selva,2026-08-22,21:00 - 21:30,21:00 - 21:30,19.8,20.0,19.7,81.0,0.0
Fornells de la Selva,2026-08-22,21:30 - 22:00,21:30 - 22:00,19.4,19.7,19.2,82.0,0.0
