station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-02-19,00:00 - 00:30,00:00 - 00:30,11.4,11.6,10.9,69.0,0.0
Fornells de la Selva,2026-02-19,00:30 - 01:00,00:30 - 01:00,11.1,11.6,10.5,69.0,0.0
Fornells de la Selva,2026-02-19,01:00 - 01:30,01:00 - 01:30,9.6,10.9,8.8,76.0,0.0
Fornells de la Selva,2026-02-19,01:30 - 02:00,01:30 - 02:00,9.8,10.2,9.4,78.0,0.0
Fornells de la Selva,2026-02-19,02:00 - 02:30,02:00 - 02:30,9.5,10.0,9.2,81.0,0.0
Fornells de la Selva,2026-02-19,02:30 - 03:00,02:30 - 03:00,8.6,9.3,8.1,82.0,0.0
Fornells de la Selva,2026-02-19,03:00 - 03:30,03:00 - 03:30,7.8,8.3,7.3,87.0,0.0
Fornells de la Selva,2026-02-19,03:30 - 04:00,03:30 - 04:00,7.4,8.2,7.0,90.0,0.0
Fornells de la Selva,2026-02-19,04:00 - 04:30,04:00 - 04:30,7.9,8.9,7.2,89.0,0.0
Fornells de la Selva,2026-02-19,04:30 - 05:00,04:30 - 05:00,9.3,9.6,8.8,79.0,0.0
Fornells de la Selva,2026-02-19,05:00 - 05:30,05:00 - 05:30,9.2,9.5,8.2,75.0,0.0
Fornells de la Selva,2026-02-19,05:30 - 06:00,05:30 - 06:00,7.9,8.2,7.2,83.0,0.0
Fornells de la Selva,2026-02-19,06:00 - 06:30,06:00 - 06:30,6.6,7.3,5.9,88.0,0.0
Fornells de la Selva,2026-02-19,06:30 - 07:00,06:30 - 07:00,5.8,6.2,5.4,90.0,0.0
Fornells de la Selva,2026-02-19,07:00 - 07:30,07:00 - 07:30,6.0,6.7,5.4,88.0,0.0
Fornells de la Selva,2026-02-19,07:30 - 08:00,07:30 - 08:00,7.8,8.8,6.7,83.0,0.0
Fornells de la Selva,2026-02-19,08:00 - 08:30,08:00 - 08:30,9.3,10.3,8.6,76.0,0.0
Fornells de la Selva,2026-02-19,08:30 - 09:00,08:30 - 09:00,11.4,12.7,10.4,64.0,0.0
Fornells de la Selva,2026-02-19,09:00 - 09:30,09:00 - 09:30,11.7,12.5,11.1,63.0,0.0
Fornells de la Selva,2026-02-19,09:30 - 10:00,09:30 - 10:00,11.5,11.9,11.1,67.0,0.0
Fornells de la Selva,2026-02-19,10:00 - 10:30,10:00 - 10:30,12.0,12.9,11.9,63.0,0.0
Fornells de la Selva,2026-02-19,10:30 - 11:00,10:30 - 11:00,13.5,14.2,13.0,54.0,0.0
Fornells de la Selva,2026-02-19,11:00 - 11:30,11:00 - 11:30,14.4,14.9,13.9,48.0,0.0
Fornells de la Selva,2026-02-19,11:30 - 12:00,11:30 - 12:00,14.3,14.7,13.8,56.0,0.0
Fornells de la Selva,2026-02-19,12:00 - 12:30,12:00 - 12:30,14.1,14.2,13.8,57.0,0.0
Fornells de la Selva,2026-02-19,12:30 - 13:00,12:30 - 13:00,14.3,14.7,13.9,55.0,0.0
Fornells de la Selva,2026-02-19,13:00 - 13:30,13:00 - 13:30,15.0,15.6,14.6,53.0,0.0
Fornells de la Selva,2026-02-19,13:30 - 14:00,13:30 - 14:00,15.7,16.2,15.2,46.0,0.0
Fornells de la Selva,2026-02-19,14:00 - 14:30,14:00 - 14:30,15.8,16.4,15.4,45.0,0.0
Fornells de la Selva,2026-02-19,14:30 - 15:00,14:30 - 15:00,16.1,16.5,15.7,43.0,0.0
Fornells de la Selva,2026-02-19,15:00 - 15:30,15:00 - 15:30,15.7,16.0,15.1,47.0,0.0
Fornells de la Selva,2026-02-19,15:30 - 16:00,15:30 - 16:00,15.7,15.9,15.2,46.0,0.0
Fornells de la Selva,2026-02-19,16:00 - 16:30,16:00 - 16:30,14.8,15.2,14.4,50.0,0.0
Fornells de la Selva,2026-02-19,16:30 - 17:00,16:30 - 17:00,14.2,14.5,13.9,53.0,0.0
Fornells de la Selva,2026-02-19,17:00 - 17:30,17:00 - 17:30,12.5,14.2,11.3,62.0,0.0
Fornells de la Selva,2026-02-19,17:30 - 18:00,17:30 - 18:00,11.2,11.4,10.8,65.0,0.0
Fornells de la Selva,2026-02-19,18:00 - 18:30,18:00 - 18:30,11.4,11.7,11.2,58.0,0.0
Fornells de la Selva,2026-02-19,18:30 - 19:00,18:30 - 19:00,10.4,11.2,9.6,64.0,0.0
Fornells de la Selva,2026-02-19,19:00 - 19:30,19:00 - 19:30,10.6,11.4,9.8,61.0,0.0
Fornells de la Selva,2026-02-19,19:30 - 20:00,19:30 - 20:00,9.2,10.4,7.0,66.0,0.0
Fornells de la Selva,2026-02-19,20:00 - 20:30,20:00 - 20:30,7.3,8.0,5.9,76.0,0.0
Fornells de la Selva,2026-02-19,20:30 - 21:00,20:30 - 21:00,5.8,6.8,5.5,84.0,0.0
Fornells de la Selva,2026-02-19,21:00 - 21:30,21:00 - 21:30,6.0,7.2,5.0,81.0,0.0
Fornells de la Selva,2026-02-19,21:30 - 22:00,21:30 - 22:00,5.2,5.4,5.1,84.0,0.0
Fornells de la Selva,2026-02-19,22:00 - 22:30,22:00 - 22:30,5.2,5.7,4.4,82.0,0.0
