station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-08-18,00:00 - 00:30,00:00 - 00:30,23.0,23.3,22.7,94.0,0.0
Fornells de la Selva,2026-08-18,00:30 - 01:00,00:30 - 01:00,22.5,22.7,22.3,95.0,0.0
Fornells de la Selva,2026-08-18,01:00 - 01:30,01:00 - 01:30,22.2,22.4,22.1,97.0,0.0
Fornells de la Selva,2026-08-18,01:30 - 02:00,01:30 - 02:00,21.9,22.1,21.7,96.0,0.0
Fornells de la Selva,2026-08-18,02:00 - 02:30,02:00 - 02:30,21.8,22.0,21.6,97.0,0.0
Fornells de la Selva,2026-08-18,02:30 - 03:00,02:30 - 03:00,21.7,21.9,21.4,96.0,0.0
Fornells de la Selva,2026-08-18,03:00 - 03:30,03:00 - 03:30,21.5,21.6,21.4,94.0,0.0
Fornells de la Selva,2026-08-18,03:30 - 04:00,03:30 - 04:00,21.9,22.0,21.6,93.0,0.0
Fornells de la Selva,2026-08-18,04:00 - 04:30,04:00 - 04:30,22.0,22.4,21.9,93.0,0.0
Fornells de la Selva,2026-08-18,04:30 - 05:00,04:30 - 05:00,22.1,22.4,22.0,92.0,0.0
Fornells de la Selva,2026-08-18,05:00 - 05:30,05:00 - 05:30,22.4,22.6,22.2,93.0,0.0
Fornells de la Selva,2026-08-18,05:30 - 06:00,05:30 - 06:00,22.9,23.1,22.6,92.0,0.0
Fornells de la Selva,2026-08-18,06:00 - 06:30,06:00 - 06:30,23.6,24.9,23.1,90.0,0.0
Fornells de la Selva,2026-08-18,06:30 - 07:00,06:30 - 07:00,25.3,25.7,24.9,81.0,0.0
Fornells de la Selva,2026-08-18,07:00 - 07:30,07:00 - 07:30,26.6,27.3,25.7,70.0,0.0
Fornells de la Selva,2026-08-18,07:30 - 08:00,07:30 - 08:00,27.8,28.8,26.9,64.0,0.0
Fornells de la Selva,2026-08-18,08:00 - 08:30,08:00 - 08:30,28.6,29.2,28.2,62.0,0.0
Fornells de la Selva,2026-08-18,08:30 - 09:00,08:30 - 09:00,29.3,30.6,28.6,61.0,0.0
Fornells de la Selva,2026-08-18,09:00 - 09:30,09:00 - 09:30,30.8,31.5,29.8,58.0,0.0
Fornells de la Selva,2026-08-18,09:30 - 10:00,09:30 - 10:00,32.1,32.7,31.1,53.0,0.0
Fornells de la Selva,2026-08-18,10:00 - 10:30,10:00 - 10:30,32.7,33.6,32.0,49.0,0.0
Fornells de la Selva,2026-08-18,10:30 - 11:00,10:30 - 11:00,33.7,34.5,33.1,46.0,0.0
Fornells de la Selva,2026-08-18,11:00 - 11:30,11:00 - 11:30,33.5,34.3,32.5,46.0,0.0
Fornells de la Selva,2026-08-18,11:30 - 12:00,11:30 - 12:00,33.8,34.4,32.9,46.0,0.0
Fornells de la Selva,2026-08-18,12:00 - 12:30,12:00 - 12:30,34.0,34.4,33.6,45.0,0.0
