station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-06-11,00:00 - 00:30,00:00 - 00:30,16.6,16.8,16.5,87.0,0.0
Fornells de la Selva,2026-06-11,00:30 - 01:00,00:30 - 01:00,16.6,16.7,16.5,86.0,0.0
Fornells de la Selva,2026-06-11,01:00 - 01:30,01:00 - 01:30,16.5,16.6,16.4,87.0,0.0
Fornells de la Selva,2026-06-11,01:30 - 02:00,01:30 - 02:00,16.6,17.0,16.4,88.0,0.0
Fornells de la Selva,2026-06-11,02:00 - 02:30,02:00 - 02:30,16.7,16.8,16.6,89.0,0.0
Fornells de la Selva,2026-06-11,02:30 - 03:00,02:30 - 03:00,16.5,16.7,16.3,90.0,0.0
Fornells de la Selva,2026-06-11,03:00 - 03:30,03:00 - 03:30,16.2,16.3,16.1,91.0,0.0
Fornells de la Selva,2026-06-11,03:30 - 04:00,03:30 - 04:00,16.1,16.3,16.0,79.0,0.0
Fornells de la Selva,2026-06-11,04:00 - 04:30,04:00 - 04:30,15.8,16.0,15.7,81.0,0.0
Fornells de la Selva,2026-06-11,04:30 - 05:00,04:30 - 05:00,15.7,15.8,15.7,83.0,0.0
Fornells de la Selva,2026-06-11,05:00 - 05:30,05:00 - 05:30,16.8,17.8,15.8,74.0,0.0
Fornells de la Selva,2026-06-11,05:30 - 06:00,05:30 - 06:00,18.0,18.6,17.7,67.0,0.0
