station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-02-27,00:00 - 00:30,00:00 - 00:30,10.2,10.2,10.2,97.0,0.0,3.2,270.0,5.4,1026.8,0.0
Girona,2026-02-27,00:30 - 01:00,00:30 - 01:00,10.1,10.2,10.0,98.0,0.0,3.2,252.0,9.0,1026.6,0.0
Girona,2026-02-27,01:00 - 01:30,01:00 - 01:30,10.2,10.2,10.1,96.0,0.0,6.1,243.0,10.4,1026.3,0.0
Girona,2026-02-27,01:30 - 02:00,01:30 - 02:00,10.1,10.1,10.1,97.0,0.0,2.9,275.0,7.6,1026.0,0.0
Girona,2026-02-27,02:00 - 02:30,02:00 - 02:30,10.1,10.1,10.0,97.0,0.0,2.9,246.0,8.6,1025.8,0.0
Girona,2026-02-27,02:30 - 03:00,02:30 - 03:00,10.0,10.1,9.9,95.0,0.0,5.0,181.0,11.5,1025.5,0.0
Girona,2026-02-27,03:00 - 03:30,03:00 - 03:30,9.7,9.9,9.5,96.0,0.0,3.6,223.0,7.6,1025.5,0.0
Girona,2026-02-27,03:30 - 04:00,03:30 - 04:00,9.5,9.6,9.3,96.0,0.0,4.7,187.0,11.2,1025.4,0.0
Girona,2026-02-27,04:00 - 04:30,04:00 - 04:30,9.1,9.3,9.1,98.0,0.0,4.7,178.0,9.0,1025.5,0.0
Girona,2026-02-27,04:30 - 05:00,04:30 - 05:00,9.2,9.2,9.1,98.0,0.0,5.4,156.0,9.0,1025.4,0.0
Girona,2026-02-27,05:00 - 05:30,05:00 - 05:30,9.2,9.3,9.2,95.0,0.0,3.2,183.0,11.2,1025.6,0.0
Girona,2026-02-27,05:30 - 06:00,05:30 - 06:00,9.3,9.4,9.3,94.0,0.0,3.2,267.0,6.1,1025.5,0.0
Girona,2026-02-27,06:00 - 06:30,06:00 - 06:30,9.4,9.6,9.4,92.0,0.0,1.4,281.0,3.6,1025.6,1.0
Girona,2026-02-27,06:30 - 07:00,06:30 - 07:00,9.6,9.6,9.5,90.0,0.0,1.8,72.0,7.2,1025.7,6.0
Girona,2026-02-27,07:00 - 07:30,07:00 - 07:30,9.7,9.9,9.6,91.0,0.0,1.1,90.0,4.3,1025.9,19.0
Girona,2026-02-27,07:30 - 08:00,07:30 - 08:00,9.9,10.1,9.9,89.0,0.0,3.6,107.0,7.9,1026.0,40.0
Girona,2026-02-27,08:00 - 08:30,08:00 - 08:30,10.3,10.8,10.1,87.0,0.0,2.9,122.0,7.2,1026.0,81.0
Girona,2026-02-27,08:30 - 09:00,08:30 - 09:00,10.5,10.8,10.1,87.0,0.0,5.0,245.0,10.4,1026.0,121.0
Girona,2026-02-27,09:00 - 09:30,09:00 - 09:30,10.5,10.8,10.2,87.0,0.0,5.8,274.0,10.4,1026.0,218.0
Girona,2026-02-27,09:30 - 10:00,09:30 - 10:00,11.6,12.4,10.8,81.0,0.0,4.0,295.0,9.0,1025.8,459.0
Girona,2026-02-27,10:00 - 10:30,10:00 - 10:30,13.2,13.8,12.6,71.0,0.0,3.6,159.0,7.9,1025.6,676.0
Girona,2026-02-27,10:30 - 11:00,10:30 - 11:00,13.8,14.2,13.4,67.0,0.0,2.9,228.0,8.3,1025.4,660.0
Girona,2026-02-27,11:00 - 11:30,11:00 - 11:30,14.7,15.3,14.0,62.0,0.0,2.9,159.0,10.1,1025.1,644.0
Girona,2026-02-27,11:30 - 12:00,11:30 - 12:00,15.2,15.7,14.7,61.0,0.0,3.6,154.0,9.7,1024.7,644.0
Girona,2026-02-27,12:00 - 12:30,12:00 - 12:30,15.8,16.1,15.5,57.0,0.0,6.1,173.0,14.0,1024.1,674.0
Girona,2026-02-27,12:30 - 13:00,12:30 - 13:00,16.5,17.0,16.1,55.0,0.0,5.4,150.0,14.8,1023.6,649.0
Girona,2026-02-27,13:00 - 13:30,13:00 - 13:30,16.7,17.1,16.3,58.0,0.0,6.8,158.0,14.8,1023.2,604.0
