station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-01-18,00:00 - 00:30,00:00 - 00:30,10.9,10.9,10.7,97.0,0.1
Fornells de la Selva,2026-01-18,00:30 - 01:00,00:30 - 01:00,10.2,10.7,9.8,95.0,0.0
Fornells de la Selva,2026-01-18,01:00 - 01:30,01:00 - 01:30,9.9,10.1,9.6,97.0,0.0
Fornells de la Selva,2026-01-18,01:30 - 02:00,01:30 - 02:00,10.2,10.4,9.8,97.0,0.6
Fornells de la Selva,2026-01-18,02:00 - 02:30,02:00 - 02:30,10.2,10.3,10.2,97.0,0.1
Fornells de la Selva,2026-01-18,02:30 - 03:00,02:30 - 03:00,10.2,10.2,10.0,97.0,0.0
Fornells de la Selva,2026-01-18,03:00 - 03:30,03:00 - 03:30,9.9,10.0,9.8,98.0,0.0
Fornells de la Selva,2026-01-18,03:30 - 04:00,03:30 - 04:00,10.0,10.2,9.9,98.0,3.8
Fornells de la Selva,2026-01-18,04:00 - 04:30,04:00 - 04:30,10.4,10.4,10.3,98.0,2.7
Fornells de la Selva,2026-01-18,04:30 - 05:00,04:30 - 05:00,10.3,10.4,10.2,98.0,1.3
Fornells de la Selva,2026-01-18,05:00 - 05:30,05:00 - 05:30,10.0,10.2,9.6,98.0,0.1
Fornells de la Selva,2026-01-18,05:30 - 06:00,05:30 - 06:00,9.7,9.7,9.5,98.0,0.1
Fornells de la Selva,2026-01-18,06:00 - 06:30,06:00 - 06:30,9.6,9.8,9.4,98.0,0.4
Fornells de la Selva,2026-01-18,06:30 - 07:00,06:30 - 07:00,9.9,10.0,9.7,98.0,1.4
Fornells de la Selva,2026-01-18,07:00 - 07:30,07:00 - 07:30,9.9,10.1,9.6,98.0,1.1
Fornells de la Selva,2026-01-18,07:30 - 08:00,07:30 - 08:00,10.0,10.0,9.9,99.0,0.0
Fornells de la Selva,2026-01-18,08:00 - 08:30,08:00 - 08:30,10.1,10.2,10.1,99.0,0.8
