station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-02-08,00:00 - 00:30,00:00 - 00:30,9.2,9.5,8.8,68.0,0.0
Fornells de la Selva,2026-02-08,00:30 - 01:00,00:30 - 01:00,9.3,9.4,9.2,70.0,0.0
Fornells de la Selva,2026-02-08,01:00 - 01:30,01:00 - 01:30,8.8,9.2,8.0,72.0,0.0
Fornells de la Selva,2026-02-08,01:30 - 02:00,01:30 - 02:00,7.8,8.2,7.6,76.0,0.0
Fornells de la Selva,2026-02-08,02:00 - 02:30,02:00 - 02:30,7.4,7.6,7.3,81.0,0.0
Fornells de la Selva,2026-02-08,02:30 - 03:00,02:30 - 03:00,7.0,7.3,6.9,88.0,0.2
Fornells de la Selva,2026-02-08,03:00 - 03:30,03:00 - 03:30,6.8,6.9,6.7,94.0,0.3
Fornells de la Selva,2026-02-08,03:30 - 04:00,03:30 - 04:00,6.8,7.0,6.8,94.0,0.2
Fornells de la Selva,2026-02-08,04:00 - 04:30,04:00 - 04:30,6.5,6.9,6.0,94.0,0.0
Fornells de la Selva,2026-02-08,04:30 - 05:00,04:30 - 05:00,5.6,6.0,5.2,96.0,0.0
Fornells de la Selva,2026-02-08,05:00 - 05:30,05:00 - 05:30,5.1,5.6,4.7,96.0,0.0
Fornells de la Selva,2026-02-08,05:30 - 06:00,05:30 - 06:00,4.5,4.9,3.7,96.0,0.0
Fornells de la Selva,2026-02-08,06:00 - 06:30,06:00 - 06:30,4.3,4.8,3.7,97.0,0.0
Fornells de la Selva,2026-02-08,06:30 - 07:00,06:30 - 07:00,3.6,4.0,3.0,97.0,0.0
Fornells de la Selva,2026-02-08,07:00 - 07:30,07:00 - 07:30,3.1,3.6,2.7,97.0,0.0
Fornells de la Selva,2026-02-08,07:30 - 08:00,07:30 - 08:00,4.4,5.1,2.7,97.0,0.0
Fornells de la Selva,2026-02-08,08:00 - 08:30,08:00 - 08:30,6.1,7.1,5.1,97.0,0.0
Fornells de la Selva,2026-02-08,08:30 - 09:00,08:30 - 09:00,8.3,9.7,7.2,90.0,0.0
Fornells de la Selva,2026-02-08,09:00 - 09:30,09:00 - 09:30,10.1,10.3,9.8,78.0,0.0
Fornells de la Selva,2026-02-08,09:30 - 10:00,09:30 - 10:00,10.3,10.8,10.0,76.0,0.0
Fornells de la Selva,2026-02-08,10:00 - 10:30,10:00 - 10:30,11.5,12.3,10.8,69.0,0.0
Fornells de la Selva,2026-02-08,10:30 - 11:00,10:30 - 11:00,12.6,12.9,12.3,64.0,0.0
Fornells de la Selva,2026-02-08,11:00 - 11:30,11:00 - 11:30,13.5,13.9,12.8,60.0,0.0
Fornells de la Selva,2026-02-08,11:30 - 12:00,11:30 - 12:00,14.3,14.6,13.9,55.0,0.0
Fornells de la Selva,2026-02-08,12:00 - 12:30,12:00 - 12:30,14.5,14.8,14.3,53.0,0.0
Fornells de la Selva,2026-02-08,12:30 - 13:00,12:30 - 13:00,14.7,15.0,14.5,54.0,0.0
Fornells de la Selva,2026-02-08,13:00 - 13:30,13:00 - 13:30,14.3,14.8,13.9,56.0,0.0
Fornells de la Selva,2026-02-08,13:30 - 14:00,13:30 - 14:00,14.1,14.3,13.9,57.0,0.0
Fornells de la Selva,2026-02-08,14:00 - 14:30,14:00 - 14:30,13.7,14.2,12.8,58.0,0.0
