station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-06-22,00:00 - 00:30,00:00 - 00:30,18.2,18.5,18.0,79.0,0.0,1.4,308.0,4.3,1022.6,0.0
Girona,2026-06-22,00:30 - 01:00,00:30 - 01:00,17.9,18.1,17.7,81.0,0.0,1.1,306.0,3.2,1022.5,0.0
Girona,2026-06-22,01:00 - 01:30,01:00 - 01:30,17.4,17.7,17.3,83.0,0.0,1.4,296.0,4.7,1022.3,0.0
Girona,2026-06-22,01:30 - 02:00,01:30 - 02:00,16.9,17.2,16.8,86.0,0.0,0.0,281.0,2.2,1021.9,0.0
Girona,2026-06-22,02:00 - 02:30,02:00 - 02:30,16.6,16.8,16.4,88.0,0.0,0.0,281.0,1.4,1021.6,0.0
Girona,2026-06-22,02:30 - 03:00,02:30 - 03:00,16.3,16.4,16.2,90.0,0.0,0.0,281.0,2.2,1021.3,0.0
Girona,2026-06-22,03:00 - 03:30,03:00 - 03:30,16.1,16.2,16.0,91.0,0.0,0.4,281.0,2.5,1021.3,0.0
Girona,2026-06-22,03:30 - 04:00,03:30 - 04:00,15.8,16.0,15.7,92.0,0.0,0.4,281.0,2.5,1021.5,0.0
