station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-09-11,00:00 - 00:30,00:00 - 00:30,13.3,13.7,13.0,96.0,0.0
Fornells de la Selva,2026-09-11,00:30 - 01:00,00:30 - 01:00,12.9,13.1,12.5,96.0,0.0
Fornells de la Selva,2026-09-11,01:00 - 01:30,01:00 - 01:30,12.3,12.5,11.9,97.0,0.0
Fornells de la Selva,2026-09-11,01:30 - 02:00,01:30 - 02:00,11.7,11.9,11.5,97.0,0.0
Fornells de la Selva,2026-09-11,02:00 - 02:30,02:00 - 02:30,11.5,11.7,11.1,97.0,0.0
Fornells de la Selva,2026-09-11,02:30 - 03:00,02:30 - 03:00,11.4,11.7,11.0,97.0,0.0
Fornells de la Selva,2026-09-11,03:00 - 03:30,03:00 - 03:30,10.9,11.1,10.6,97.0,0.0
Fornells de la Selva,2026-09-11,03:30 - 04:00,03:30 - 04:00,10.4,10.8,10.0,96.0,0.0
Fornells de la Selva,2026-09-11,04:00 - 04:30,04:00 - 04:30,10.2,10.5,10.0,96.0,0.0
Fornells de la Selva,2026-09-11,04:30 - 05:00,04:30 - 05:00,9.9,10.0,9.7,96.0,0.0
Fornells de la Selva,2026-09-11,05:00 - 05:30,05:00 - 05:30,9.7,10.0,9.5,96.0,0.0
Fornells de la Selva,2026-09-11,05:30 - 06:00,05:30 - 06:00,9.7,10.0,9.6,96.0,0.0
Fornells de la Selva,2026-09-11,06:00 - 06:30,06:00 - 06:30,11.1,12.7,10.1,95.0,0.0
Fornells de la Selva,2026-09-11,06:30 - 07:00,06:30 - 07:00,13.6,14.7,12.8,86.0,0.0
Fornells de la Selva,2026-09-11,07:00 - 07:30,07:00 - 07:30,15.9,16.8,14.8,76.0,0.0
Fornells de la Selva,2026-09-11,07:30 - 08:00,07:30 - 08:00,17.3,18.5,16.5,70.0,0.0
Fornells de la Selva,2026-09-11,08:00 - 08:30,08:00 - 08:30,19.8,21.3,18.5,63.0,0.0
Fornells de la Selva,2026-09-11,08:30 - 09:00,08:30 - 09:00,22.3,23.0,21.3,53.0,0.0
Fornells de la Selva,2026-09-11,09:00 - 09:30,09:00 - 09:30,24.1,24.9,23.0,44.0,0.0
Fornells de la Selva,2026-09-11,09:30 - 10:00,09:30 - 10:00,25.1,25.8,24.5,44.0,0.0
Fornells de la Selva,2026-09-11,10:00 - 10:30,10:00 - 10:30,25.8,26.6,24.9,42.0,0.0
Fornells de la Selva,2026-09-11,10:30 - 11:00,10:30 - 11:00,26.3,26.7,25.8,41.0,0.0
Fornells de la Selva,2026-09-11,11:00 - 11:30,11:00 - 11:30,27.5,28.4,26.8,38.0,0.0
Fornells de la Selva,2026-09-11,11:30 - 12:00,11:30 - 12:00,28.1,28.5,27.7,39.0,0.0
Fornells de la Selva,2026-09-11,12:00 - 12:30,12:00 - 12:30,28.7,29.5,27.5,39.0,0.0
Fornells de la Selva,2026-09-11,12:30 - 13:00,12:30 - 13:00,29.5,29.9,29.1,37.0,0.0
Fornells de la Selva,2026-09-11,13:00 - 13:30,13:00 - 13:30,28.7,29.5,28.1,40.0,0.0
Fornells de la Selva,2026-09-11,13:30 - 14:00,13:30 - 14:00,29.0,29.9,28.4,40.0,0.0
Fornells de la Selva,2026-09-11,14:00 - 14:30,14:00 - 14:30,27.6,29.1,26.6,42.0,0.0
Fornells de la Selva,2026-09-11,14:30 - 15:00,14:30 - 15:00,27.0,27.5,26.5,44.0,0.0
Fornells de la Selva,2026-09-11,15:00 - 15:30,15:00 - 15:30,26.8,27.3,26.4,47.0,0.0
Fornells de la Selva,2026-09-11,15:30 - 16:00,15:30 - 16:00,26.5,26.8,26.1,47.0,0.0
Fornells de la Selva,2026-09-11,16:00 - 16:30,16:00 - 16:30,26.0,26.5,25.7,50.0,0.0
Fornells de la Selva,2026-09-11,16:30 - 17:00,16:30 - 17:00,25.3,25.7,24.6,53.0,0.0
