station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2025-12-22,00:00 - 00:30,00:00 - 00:30,9.0,9.2,8.8,100.0,5.6,5.8,259.0,14.4,1003.9,0.0
Girona,2025-12-22,00:30 - 01:00,00:30 - 01:00,9.3,9.3,9.2,100.0,2.5,4.0,31.0,10.8,1003.5,0.0
Girona,2025-12-22,01:00 - 01:30,01:00 - 01:30,9.3,9.3,9.2,100.0,2.2,2.2,270.0,5.8,1003.2,0.0
Girona,2025-12-22,01:30 - 02:00,01:30 - 02:00,9.2,9.3,9.2,100.0,1.5,1.4,183.0,3.6,1003.0,0.0
Girona,2025-12-22,02:00 - 02:30,02:00 - 02:30,9.2,9.2,9.2,100.0,0.2,0.4,333.0,2.9,1002.7,0.0
Girona,2025-12-22,02:30 - 03:00,02:30 - 03:00,9.3,9.3,9.2,100.0,0.1,0.7,291.0,3.2,1002.2,0.0
Girona,2025-12-22,03:00 - 03:30,03:00 - 03:30,9.3,9.4,9.3,100.0,0.1,1.1,337.0,3.6,1002.0,0.0
Girona,2025-12-22,03:30 - 04:00,03:30 - 04:00,9.3,9.3,9.2,100.0,0.1,0.7,293.0,3.6,1001.8,0.0
Girona,2025-12-22,04:00 - 04:30,04:00 - 04:30,9.3,9.4,9.2,100.0,0.0,1.8,40.0,6.1,1001.5,0.0
Girona,2025-12-22,04:30 - 05:00,04:30 - 05:00,9.4,9.5,9.4,100.0,0.2,4.7,267.0,10.1,1001.7,0.0
Girona,2025-12-22,05:00 - 05:30,05:00 - 05:30,9.5,9.5,9.5,100.0,0.2,2.2,275.0,5.4,1001.8,0.0
Girona,2025-12-22,05:30 - 06:00,05:30 - 06:00,9.4,9.5,9.2,100.0,0.5,1.4,249.0,4.7,1002.0,0.0
Girona,2025-12-22,06:00 - 06:30,06:00 - 06:30,9.1,9.2,8.9,100.0,2.0,1.8,257.0,4.7,1002.4,0.0
Girona,2025-12-22,06:30 - 07:00,06:30 - 07:00,8.8,8.9,8.6,100.0,1.9,0.7,251.0,4.3,1002.5,0.0
Girona,2025-12-22,07:00 - 07:30,07:00 - 07:30,8.5,8.6,8.3,100.0,1.7,2.2,188.0,7.2,1002.8,1.0
Girona,2025-12-22,07:30 - 08:00,07:30 - 08:00,8.1,8.3,7.8,100.0,1.5,3.6,222.0,8.3,1003.3,3.0
Girona,2025-12-22,08:00 - 08:30,08:00 - 08:30,7.7,7.8,7.7,100.0,1.3,2.9,238.0,7.6,1003.6,11.0
Girona,2025-12-22,08:30 - 09:00,08:30 - 09:00,7.5,7.7,7.5,100.0,0.6,2.5,229.0,7.2,1003.8,19.0
Girona,2025-12-22,09:00 - 09:30,09:00 - 09:30,7.5,7.6,7.5,100.0,0.1,0.4,214.0,2.9,1003.8,33.0
Girona,2025-12-22,09:30 - 10:00,09:30 - 10:00,7.6,7.9,7.5,100.0,0.5,1.4,136.0,3.2,1004.0,38.0
Girona,2025-12-22,10:00 - 10:30,10:00 - 10:30,8.0,8.1,7.9,100.0,0.6,0.7,128.0,4.0,1004.2,41.0
Girona,2025-12-22,10:30 - 11:00,10:30 - 11:00,8.2,8.3,8.1,100.0,0.6,2.9,344.0,10.8,1004.2,48.0
