station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-05-21,00:00 - 00:30,00:00 - 00:30,13.2,13.3,13.0,100.0,0.0,1.1,303.0,4.7,1025.4,0.0
Girona,2026-05-21,00:30 - 01:00,00:30 - 01:00,12.9,13.1,12.7,100.0,0.0,0.0,278.0,0.4,1025.2,0.0
Girona,2026-05-21,01:00 - 01:30,01:00 - 01:30,12.8,12.9,12.7,100.0,0.0,1.1,278.0,3.6,1025.2,0.0
Girona,2026-05-21,01:30 - 02:00,01:30 - 02:00,12.6,12.6,12.5,100.0,0.0,0.4,278.0,1.8,1025.3,0.0
Girona,2026-05-21,02:00 - 02:30,02:00 - 02:30,12.4,12.6,12.3,100.0,0.0,0.7,278.0,2.2,1025.4,0.0
Girona,2026-05-21,02:30 - 03:00,02:30 - 03:00,12.2,12.3,12.1,100.0,0.0,0.0,278.0,1.4,1025.4,0.0
Girona,2026-05-21,03:00 - 03:30,03:00 - 03:30,12.0,12.1,11.9,100.0,0.0,1.1,278.0,2.9,1025.4,0.0
Girona,2026-05-21,03:30 - 04:00,03:30 - 04:00,11.8,11.8,11.7,100.0,0.0,0.0,0.0,0.0,1025.4,0.0
Girona,2026-05-21,04:00 - 04:30,04:00 - 04:30,11.8,12.0,11.7,100.0,0.0,0.4,278.0,1.8,1025.6,4.0
Girona,2026-05-21,04:30 - 05:00,04:30 - 05:00,11.8,12.2,11.6,100.0,0.0,1.4,305.0,4.0,1025.8,30.0
Girona,2026-05-21,05:00 - 05:30,05:00 - 05:30,13.0,13.7,12.3,100.0,0.0,0.4,315.0,2.2,1026.0,102.0
Girona,2026-05-21,05:30 - 06:00,05:30 - 06:00,15.1,17.3,13.8,96.0,0.0,0.4,315.0,2.5,1026.2,162.0
Girona,2026-05-21,06:00 - 06:30,06:00 - 06:30,18.1,19.3,17.3,77.0,0.0,0.0,351.0,1.4,1026.3,221.0
Girona,2026-05-21,06:30 - 07:00,06:30 - 07:00,19.8,20.5,19.3,72.0,0.0,0.7,355.0,3.2,1026.3,347.0
