station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-03-09,00:00 - 00:30,00:00 - 00:30,7.5,7.9,7.0,98.0,0.0
Fornells de la Selva,2026-03-09,00:30 - 01:00,00:30 - 01:00,7.1,7.3,6.8,98.0,0.0
Fornells de la Selva,2026-03-09,01:00 - 01:30,01:00 - 01:30,7.2,7.3,7.0,98.0,0.0
Fornells de la Selva,2026-03-09,01:30 - 02:00,01:30 - 02:00,7.3,7.6,7.0,98.0,0.0
Fornells de la Selva,2026-03-09,02:00 - 02:30,02:00 - 02:30,7.7,8.0,7.6,98.0,0.0
Fornells de la Selva,2026-03-09,02:30 - 03:00,02:30 - 03:00,7.4,7.6,7.2,98.0,0.0
Fornells de la Selva,2026-03-09,03:00 - 03:30,03:00 - 03:30,7.0,7.2,6.7,98.0,0.1
Fornells de la Selva,2026-03-09,03:30 - 04:00,03:30 - 04:00,6.3,6.6,5.9,98.0,0.0
Fornells de la Selva,2026-03-09,04:00 - 04:30,04:00 - 04:30,6.1,6.6,5.7,98.0,0.0
Fornells de la Selva,2026-03-09,04:30 - 05:00,04:30 - 05:00,6.6,6.7,6.5,98.0,0.0
Fornells de la Selva,2026-03-09,05:00 - 05:30,05:00 - 05:30,6.4,6.6,6.0,98.0,0.0
Fornells de la Selva,2026-03-09,05:30 - 06:00,05:30 - 06:00,5.6,6.0,5.3,98.0,0.0
Fornells de la Selva,2026-03-09,06:00 - 06:30,06:00 - 06:30,5.2,5.3,4.9,98.0,0.0
Fornells de la Selva,2026-03-09,06:30 - 07:00,06:30 - 07:00,5.1,5.5,4.9,98.0,0.0
Fornells de la Selva,2026-03-09,07:00 - 07:30,07:00 - 07:30,5.8,6.1,5.5,98.0,0.0
Fornells de la Selva,2026-03-09,07:30 - 08:00,07:30 - 08:00,6.5,6.9,6.0,98.0,0.0
Fornells de la Selva,2026-03-09,08:00 - 08:30,08:00 - 08:30,8.0,9.1,6.9,98.0,0.0
Fornells de la Selva,2026-03-09,08:30 - 09:00,08:30 - 09:00,9.5,10.4,8.9,97.0,0.0
Fornells de la Selva,2026-03-09,09:00 - 09:30,09:00 - 09:30,11.5,12.6,10.3,89.0,0.0
Fornells de la Selva,2026-03-09,09:30 - 10:00,09:30 - 10:00,13.4,14.1,12.6,78.0,0.0
Fornells de la Selva,2026-03-09,10:00 - 10:30,10:00 - 10:30,14.4,14.8,13.9,76.0,0.0
Fornells de la Selva,2026-03-09,10:30 - 11:00,10:30 - 11:00,14.7,15.6,14.2,75.0,0.0
Fornells de la Selva,2026-03-09,11:00 - 11:30,11:00 - 11:30,15.0,15.6,14.3,74.0,0.0
Fornells de la Selva,2026-03-09,11:30 - 12:00,11:30 - 12:00,14.9,15.6,14.7,74.0,0.0
Fornells de la Selva,2026-03-09,12:00 - 12:30,12:00 - 12:30,15.3,15.7,15.0,72.0,0.0
Fornells de la Selva,2026-03-09,12:30 - 13:00,12:30 - 13:00,14.9,15.3,14.5,77.0,0.0
Fornells de la Selva,2026-03-09,13:00 - 13:30,13:00 - 13:30,14.7,14.9,14.4,74.0,0.0
Fornells de la Selva,2026-03-09,13:30 - 14:00,13:30 - 14:00,14.8,15.2,14.3,80.0,0.0
Fornells de la Selva,2026-03-09,14:00 - 14:30,14:00 - 14:30,14.9,15.2,14.7,77.0,0.0
Fornells de la Selva,2026-03-09,14:30 - 15:00,14:30 - 15:00,14.4,14.7,14.2,77.0,0.0
Fornells de la Selva,2026-03-09,15:00 - 15:30,15:00 - 15:30,13.6,14.1,13.1,70.0,0.0
Fornells de la Selva,2026-03-09,15:30 - 16:00,15:30 - 16:00,13.3,13.7,13.0,76.0,0.0
Fornells de la Selva,2026-03-09,16:00 - 16:30,16:00 - 16:30,13.0,13.3,12.8,80.0,0.0
Fornells de la Selva,2026-03-09,16:30 - 17:00,16:30 - 17:00,12.3,12.8,11.9,83.0,0.0
Fornells de la Selva,2026-03-09,17:00 - 17:30,17:00 - 17:30,11.4,11.9,10.8,84.0,0.0
Fornells de la Selva,2026-03-09,17:30 - 18:00,17:30 - 18:00,10.0,10.8,9.3,91.0,0.0
Fornells de la Selva,2026-03-09,18:00 - 18:30,18:00 - 18:30,8.9,9.3,8.3,95.0,0.0
Fornells de la Selva,2026-03-09,18:30 - 19:00,18:30 - 19:00,8.7,9.0,8.3,96.0,0.0
Fornells de la Selva,2026-03-09,19:00 - 19:30,19:00 - 19:30,7.9,8.2,7.6,97.0,0.0
Fornells de la Selva,2026-03-09,19:30 - 20:00,19:30 - 20:00,7.8,8.2,7.5,97.0,0.0
Fornells de la Selva,2026-03-09,20:00 - 20:30,20:00 - 20:30,7.5,7.9,7.1,97.0,0.0
Fornells de la Selva,2026-03-09,20:30 - 21:00,20:30 - 21:00,7.9,8.1,7.7,98.0,0.0
Fornells de la Selva,2026-03-09,21:00 - 21:30,21:00 - 21:30,7.8,8.1,7.4,97.0,0.0
Fornells de la Selva,2026-03-09,21:30 - 22:00,21:30 - 22:00,7.1,7.3,6.8,97.0,0.0
