station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-03-17,00:00 - 00:30,00:00 - 00:30,3.7,4.1,3.3,96.0,0.0
Fornells de la Selva,2026-03-17,00:30 - 01:00,00:30 - 01:00,3.3,3.6,2.9,96.0,0.0
Fornells de la Selva,2026-03-17,01:00 - 01:30,01:00 - 01:30,3.1,3.6,2.7,96.0,0.0
Fornells de la Selva,2026-03-17,01:30 - 02:00,01:30 - 02:00,2.9,3.4,2.5,96.0,0.0
Fornells de la Selva,2026-03-17,02:00 - 02:30,02:00 - 02:30,2.7,3.1,2.4,97.0,0.0
Fornells de la Selva,2026-03-17,02:30 - 03:00,02:30 - 03:00,2.4,2.7,2.1,97.0,0.0
Fornells de la Selva,2026-03-17,03:00 - 03:30,03:00 - 03:30,2.1,2.7,1.8,97.0,0.0
Fornells de la Selva,2026-03-17,03:30 - 04:00,03:30 - 04:00,2.2,2.6,1.9,97.0,0.0
Fornells de la Selva,2026-03-17,04:00 - 04:30,04:00 - 04:30,1.9,2.2,1.7,97.0,0.0
Fornells de la Selva,2026-03-17,04:30 - 05:00,04:30 - 05:00,1.9,2.5,1.7,97.0,0.0
Fornells de la Selva,2026-03-17,05:00 - 05:30,05:00 - 05:30,1.7,2.3,1.3,97.0,0.0
Fornells de la Selva,2026-03-17,05:30 - 06:00,05:30 - 06:00,1.5,1.9,1.0,97.0,0.0
Fornells de la Selva,2026-03-17,06:00 - 06:30,06:00 - 06:30,1.3,2.1,1.0,97.0,0.0
Fornells de la Selva,2026-03-17,06:30 - 07:00,06:30 - 07:00,2.7,3.9,2.1,97.0,0.0
Fornells de la Selva,2026-03-17,07:00 - 07:30,07:00 - 07:30,5.1,6.4,4.0,96.0,0.0
Fornells de la Selva,2026-03-17,07:30 - 08:00,07:30 - 08:00,7.0,8.1,6.5,89.0,0.0
Fornells de la Selva,2026-03-17,08:00 - 08:30,08:00 - 08:30,9.6,10.8,8.2,81.0,0.0
Fornells de la Selva,2026-03-17,08:30 - 09:00,08:30 - 09:00,12.0,13.7,10.7,76.0,0.0
Fornells de la Selva,2026-03-17,09:00 - 09:30,09:00 - 09:30,14.2,14.8,13.7,71.0,0.0
Fornells de la Selva,2026-03-17,09:30 - 10:00,09:30 - 10:00,15.4,16.2,14.9,66.0,0.0
Fornells de la Selva,2026-03-17,10:00 - 10:30,10:00 - 10:30,16.3,17.1,15.7,59.0,0.0
Fornells de la Selva,2026-03-17,10:30 - 11:00,10:30 - 11:00,17.0,17.5,16.4,54.0,0.0
Fornells de la Selva,2026-03-17,11:00 - 11:30,11:00 - 11:30,18.0,18.6,17.6,53.0,0.0
Fornells de la Selva,2026-03-17,11:30 - 12:00,11:30 - 12:00,18.4,18.7,18.1,52.0,0.0
