station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-06-27,00:00 - 00:30,00:00 - 00:30,20.3,20.8,19.7,83.0,0.0
Fornells de la Selva,2026-06-27,00:30 - 01:00,00:30 - 01:00,19.5,20.7,19.1,85.0,0.0
Fornells de la Selva,2026-06-27,01:00 - 01:30,01:00 - 01:30,20.2,21.0,19.2,80.0,0.0
Fornells de la Selva,2026-06-27,01:30 - 02:00,01:30 - 02:00,18.5,19.1,18.0,88.0,0.0
Fornells de la Selva,2026-06-27,02:00 - 02:30,02:00 - 02:30,18.4,18.7,18.1,87.0,0.0
Fornells de la Selva,2026-06-27,02:30 - 03:00,02:30 - 03:00,18.3,18.6,17.6,87.0,0.0
Fornells de la Selva,2026-06-27,03:00 - 03:30,03:00 - 03:30,16.8,17.5,16.4,91.0,0.0
Fornells de la Selva,2026-06-27,03:30 - 04:00,03:30 - 04:00,16.5,16.7,16.1,94.0,0.0
Fornells de la Selva,2026-06-27,04:00 - 04:30,04:00 - 04:30,16.1,16.4,15.9,94.0,0.0
Fornells de la Selva,2026-06-27,04:30 - 05:00,04:30 - 05:00,16.3,17.3,16.0,92.0,0.0
Fornells de la Selva,2026-06-27,05:00 - 05:30,05:00 - 05:30,18.7,20.3,17.4,83.0,0.0
Fornells de la Selva,2026-06-27,05:30 - 06:00,05:30 - 06:00,21.7,22.5,20.4,72.0,0.0
Fornells de la Selva,2026-06-27,06:00 - 06:30,06:00 - 06:30,22.4,23.4,22.0,73.0,0.0
