station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2025-12-26,00:00 - 00:30,00:00 - 00:30,9.1,9.2,9.1,100.0,1.4,10.1,20.0,27.0,1012.4,0.0
Girona,2025-12-26,00:30 - 01:00,00:30 - 01:00,9.4,10.3,9.2,100.0,1.7,7.6,32.0,23.8,1012.1,0.0
Girona,2025-12-26,01:00 - 01:30,01:00 - 01:30,10.6,10.8,10.3,100.0,0.5,12.6,44.0,33.5,1011.9,0.0
Girona,2025-12-26,01:30 - 02:00,01:30 - 02:00,11.0,11.2,10.8,99.0,0.0,15.8,59.0,36.7,1011.9,0.0
Girona,2025-12-26,02:00 - 02:30,02:00 - 02:30,11.1,11.2,11.1,98.0,0.2,11.9,61.0,31.7,1011.9,0.0
Girona,2025-12-26,02:30 - 03:00,02:30 - 03:00,11.1,11.3,10.9,98.0,2.5,15.1,53.0,40.7,1011.8,0.0
Girona,2025-12-26,03:00 - 03:30,03:00 - 03:30,10.8,10.9,10.8,100.0,4.7,14.8,35.0,34.2,1011.4,0.0
Girona,2025-12-26,03:30 - 04:00,03:30 - 04:00,11.0,11.1,10.8,100.0,3.8,13.0,57.0,33.8,1011.1,0.0
Girona,2025-12-26,04:00 - 04:30,04:00 - 04:30,11.2,11.3,11.1,100.0,2.1,16.6,71.0,37.4,1011.3,0.0
Girona,2025-12-26,04:30 - 05:00,04:30 - 05:00,11.2,11.3,11.2,100.0,0.9,15.5,68.0,33.1,1011.6,0.0
Girona,2025-12-26,05:00 - 05:30,05:00 - 05:30,11.4,11.5,11.2,98.0,0.0,16.9,75.0,38.2,1011.8,0.0
Girona,2025-12-26,05:30 - 06:00,05:30 - 06:00,11.6,11.7,11.4,94.0,0.1,12.6,68.0,27.7,1012.0,0.0
Girona,2025-12-26,06:00 - 06:30,06:00 - 06:30,11.7,11.8,11.6,94.0,0.3,13.0,69.0,29.9,1012.2,0.0
Girona,2025-12-26,06:30 - 07:00,06:30 - 07:00,12.0,12.1,11.8,92.0,0.0,14.0,67.0,32.4,1012.3,0.0
Girona,2025-12-26,07:00 - 07:30,07:00 - 07:30,12.0,12.1,11.7,93.0,2.6,14.0,67.0,32.0,1012.3,1.0
Girona,2025-12-26,07:30 - 08:00,07:30 - 08:00,11.4,11.7,11.4,98.0,1.7,15.1,66.0,34.6,1012.7,7.0
Girona,2025-12-26,08:00 - 08:30,08:00 - 08:30,11.6,11.8,11.5,95.0,0.6,11.2,66.0,24.1,1013.2,27.0
Girona,2025-12-26,08:30 - 09:00,08:30 - 09:00,11.8,11.9,11.7,94.0,0.4,11.9,59.0,32.0,1013.3,30.0
Girona,2025-12-26,09:00 - 09:30,09:00 - 09:30,11.7,11.8,11.5,95.0,2.0,11.9,63.0,25.6,1013.4,24.0
Girona,2025-12-26,09:30 - 10:00,09:30 - 10:00,11.9,12.0,11.7,92.0,0.5,15.5,66.0,33.8,1013.8,50.0
Girona,2025-12-26,10:00 - 10:30,10:00 - 10:30,11.8,11.9,11.7,92.0,0.4,12.6,56.0,30.2,1014.0,45.0
Girona,2025-12-26,10:30 - 11:00,10:30 - 11:00,11.6,11.7,11.4,94.0,1.3,9.0,55.0,22.0,1013.9,39.0
Girona,2025-12-26,11:00 - 11:30,11:00 - 11:30,11.5,11.5,11.4,95.0,0.6,8.3,57.0,18.4,1013.9,82.0
Girona,2025-12-26,11:30 - 12:00,11:30 - 12:00,11.5,11.6,11.4,92.0,0.1,10.4,51.0,25.6,1013.9,89.0
Girona,2025-12-26,12:00 - 12:30,12:00 - 12:30,11.2,11.4,11.1,97.0,0.6,7.9,35.0,15.8,1013.9,49.0
Girona,2025-12-26,12:30 - 13:00,12:30 - 13:00,11.2,11.4,11.1,99.0,0.1,8.6,39.0,18.0,1013.9,21.0
Girona,2025-12-26,13:00 - 13:30,13:00 - 13:30,11.4,11.4,11.3,96.0,0.8,9.7,48.0,18.4,1014.0,21.0
Girona,2025-12-26,13:30 - 14:00,13:30 - 14:00,11.2,11.3,11.2,99.0,1.8,8.3,47.0,19.1,1014.2,16.0
Girona,2025-12-26,14:00 - 14:30,14:00 - 14:30,11.3,11.4,11.2,99.0,2.2,12.2,47.0,26.6,1014.4,25.0
Girona,2025-12-26,14:30 - 15:00,14:30 - 15:00,11.3,11.4,11.2,98.0,1.5,12.2,59.0,24.8,1015.0,15.0
Girona,2025-12-26,15:00 - 15:30,15:00 - 15:30,11.3,11.4,11.3,97.0,0.8,10.1,59.0,21.6,1015.4,12.0
Girona,2025-12-26,15:30 - 16:00,15:30 - 16:00,11.4,11.5,11.4,95.0,0.6,11.9,58.0,25.6,1015.7,6.0
Girona,2025-12-26,16:00 - 16:30,16:00 - 16:30,11.4,11.5,11.3,95.0,0.4,10.8,62.0,24.8,1016.1,3.0
Girona,2025-12-26,16:30 - 17:00,16:30 - 17:00,11.5,11.5,11.4,94.0,0.2,11.5,57.0,27.0,1016.4,0.0
