station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-07-24,00:00 - 00:30,00:00 - 00:30,19.0,19.3,18.7,68.0,0.0
Fornells de la Selva,2026-07-24,00:30 - 01:00,00:30 - 01:00,18.6,18.7,18.5,69.0,0.0
Fornells de la Selva,2026-07-24,01:00 - 01:30,01:00 - 01:30,18.4,18.6,18.2,70.0,0.0
Fornells de la Selva,2026-07-24,01:30 - 02:00,01:30 - 02:00,17.8,18.1,17.6,73.0,0.0
Fornells de la Selva,2026-07-24,02:00 - 02:30,02:00 - 02:30,17.2,17.5,17.0,75.0,0.0
Fornells de la Selva,2026-07-24,02:30 - 03:00,02:30 - 03:00,17.2,17.4,17.1,73.0,0.0
Fornells de la Selva,2026-07-24,03:00 - 03:30,03:00 - 03:30,17.1,17.3,17.0,75.0,0.0
Fornells de la Selva,2026-07-24,03:30 - 04:00,03:30 - 04:00,17.2,17.7,17.0,77.0,0.0
Fornells de la Selva,2026-07-24,04:00 - 04:30,04:00 - 04:30,18.1,18.4,17.7,76.0,0.0
Fornells de la Selva,2026-07-24,04:30 - 05:00,04:30 - 05:00,17.8,17.9,17.8,76.0,0.0
Fornells de la Selva,2026-07-24,05:00 - 05:30,05:00 - 05:30,18.0,19.2,17.6,75.0,0.0
Fornells de la Selva,2026-07-24,05:30 - 06:00,05:30 - 06:00,20.3,21.5,19.3,69.0,0.0
Fornells de la Selva,2026-07-24,06:00 - 06:30,06:00 - 06:30,23.3,24.4,21.6,57.0,0.0
Fornells de la Selva,2026-07-24,06:30 - 07:00,06:30 - 07:00,24.9,25.9,24.3,50.0,0.0
Fornells de la Selva,2026-07-24,07:00 - 07:30,07:00 - 07:30,26.6,27.7,26.0,45.0,0.0
Fornells de la Selva,2026-07-24,07:30 - 08:00,07:30 - 08:00,28.1,28.6,27.7,39.0,0.0
Fornells de la Selva,2026-07-24,08:00 - 08:30,08:00 - 08:30,29.5,30.4,28.6,35.0,0.0
Fornells de la Selva,2026-07-24,08:30 - 09:00,08:30 - 09:00,30.8,31.9,30.1,28.0,0.0
Fornells de la Selva,2026-07-24,09:00 - 09:30,09:00 - 09:30,31.5,32.0,30.8,25.0,0.0
Fornells de la Selva,2026-07-24,09:30 - 10:00,09:30 - 10:00,32.5,33.5,31.6,25.0,0.0
Fornells de la Selva,2026-07-24,10:00 - 10:30,10:00 - 10:30,33.1,33.6,32.7,24.0,0.0
Fornells de la Selva,2026-07-24,10:30 - 11:00,10:30 - 11:00,33.9,34.4,33.3,23.0,0.0
Fornells de la Selva,2026-07-24,11:00 - 11:30,11:00 - 11:30,34.4,35.3,33.9,24.0,0.0
Fornells de la Selva,2026-07-24,11:30 - 12:00,11:30 - 12:00,34.7,35.3,34.1,24.0,0.0
Fornells de la Selva,2026-07-24,12:00 - 12:30,12:00 - 12:30,34.8,35.5,34.1,24.0,0.0
Fornells de la Selva,2026-07-24,12:30 - 13:00,12:30 - 13:00,34.6,35.1,34.2,23.0,0.0
