station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-02-09,00:00 - 00:30,00:00 - 00:30,7.6,8.0,7.2,98.0,0.0,1.1,284.0,5.8,1007.9,0.0
Girona,2026-02-09,00:30 - 01:00,00:30 - 01:00,6.9,7.2,6.8,99.0,0.0,4.0,270.0,8.3,1008.0,0.0
Girona,2026-02-09,01:00 - 01:30,01:00 - 01:30,7.2,7.3,7.0,99.0,0.0,4.0,250.0,9.0,1008.2,0.0
Girona,2026-02-09,01:30 - 02:00,01:30 - 02:00,7.4,7.4,7.3,96.0,0.0,4.7,241.0,10.8,1008.2,0.0
Girona,2026-02-09,02:00 - 02:30,02:00 - 02:30,7.1,7.3,6.6,96.0,0.0,2.2,229.0,5.4,1008.3,0.0
Girona,2026-02-09,02:30 - 03:00,02:30 - 03:00,6.2,6.6,5.9,98.0,0.0,2.5,178.0,6.5,1008.4,0.0
Girona,2026-02-09,03:00 - 03:30,03:00 - 03:30,6.3,6.6,5.8,98.0,0.0,5.4,139.0,9.7,1008.2,0.0
Girona,2026-02-09,03:30 - 04:00,03:30 - 04:00,5.8,6.5,4.8,96.0,0.0,2.2,221.0,5.4,1008.0,0.0
Girona,2026-02-09,04:00 - 04:30,04:00 - 04:30,4.6,4.8,4.3,100.0,0.1,3.6,251.0,5.4,1008.1,0.0
Girona,2026-02-09,04:30 - 05:00,04:30 - 05:00,4.0,4.3,3.8,100.0,0.0,2.2,233.0,4.7,1008.1,0.0
Girona,2026-02-09,05:00 - 05:30,05:00 - 05:30,3.7,4.0,3.5,100.0,0.0,4.7,265.0,7.9,1008.1,0.0
Girona,2026-02-09,05:30 - 06:00,05:30 - 06:00,3.8,3.9,3.5,100.0,0.0,3.6,277.0,8.3,1008.2,0.0
Girona,2026-02-09,06:00 - 06:30,06:00 - 06:30,3.4,3.6,3.1,100.0,0.0,1.1,289.0,4.7,1008.1,0.0
Girona,2026-02-09,06:30 - 07:00,06:30 - 07:00,4.0,4.7,3.3,100.0,0.0,3.6,168.0,6.5,1007.7,5.0
Girona,2026-02-09,07:00 - 07:30,07:00 - 07:30,4.8,5.0,4.6,100.0,0.0,3.2,194.0,7.6,1007.3,37.0
Girona,2026-02-09,07:30 - 08:00,07:30 - 08:00,5.5,6.3,5.0,99.0,0.0,3.6,224.0,7.9,1007.3,113.0
