station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-02-23,00:00 - 00:30,00:00 - 00:30,4.2,4.3,4.2,97.0,0.0
Fornells de la Selva,2026-02-23,00:30 - 01:00,00:30 - 01:00,3.7,4.1,3.3,97.0,0.0
Fornells de la Selva,2026-02-23,01:00 - 01:30,01:00 - 01:30,3.3,3.5,3.0,97.0,0.0
Fornells de la Selva,2026-02-23,01:30 - 02:00,01:30 - 02:00,3.3,3.6,2.9,97.0,0.0
Fornells de la Selva,2026-02-23,02:00 - 02:30,02:00 - 02:30,3.3,3.6,3.1,97.0,0.0
Fornells de la Selva,2026-02-23,02:30 - 03:00,02:30 - 03:00,3.2,3.5,3.0,97.0,0.0
Fornells de la Selva,2026-02-23,03:00 - 03:30,03:00 - 03:30,2.8,3.4,2.5,97.0,0.0
Fornells de la Selva,2026-02-23,03:30 - 04:00,03:30 - 04:00,2.4,2.7,1.9,97.0,0.0
Fornells de la Selva,2026-02-23,04:00 - 04:30,04:00 - 04:30,2.0,2.2,1.7,97.0,0.0
Fornells de la Selva,2026-02-23,04:30 - 05:00,04:30 - 05:00,2.2,2.5,2.0,97.0,0.0
Fornells de la Selva,2026-02-23,05:00 - 05:30,05:00 - 05:30,1.9,2.3,1.3,97.0,0.0
Fornells de la Selva,2026-02-23,05:30 - 06:00,05:30 - 06:00,1.4,1.7,1.1,97.0,0.0
Fornells de la Selva,2026-02-23,06:00 - 06:30,06:00 - 06:30,1.3,1.7,1.1,97.0,0.0
Fornells de la Selva,2026-02-23,06:30 - 07:00,06:30 - 07:00,1.2,1.4,1.1,97.0,0.0
Fornells de la Selva,2026-02-23,07:00 - 07:30,07:00 - 07:30,2.2,3.4,1.5,97.0,0.0
Fornells de la Selva,2026-02-23,07:30 - 08:00,07:30 - 08:00,3.8,4.9,3.1,97.0,0.0
Fornells de la Selva,2026-02-23,08:00 - 08:30,08:00 - 08:30,6.2,7.6,4.9,94.0,0.0
Fornells de la Selva,2026-02-23,08:30 - 09:00,08:30 - 09:00,9.0,11.8,7.3,83.0,0.0
Fornells de la Selva,2026-02-23,09:00 - 09:30,09:00 - 09:30,11.5,13.2,10.8,73.0,0.0
Fornells de la Selva,2026-02-23,09:30 - 10:00,09:30 - 10:00,14.0,15.1,13.1,65.0,0.0
Fornells de la Selva,2026-02-23,10:00 - 10:30,10:00 - 10:30,15.7,16.7,14.8,61.0,0.0
Fornells de la Selva,2026-02-23,10:30 - 11:00,10:30 - 11:00,17.0,17.3,16.7,59.0,0.0
Fornells de la Selva,2026-02-23,11:00 - 11:30,11:00 - 11:30,18.1,18.7,17.3,56.0,0.0
Fornells de la Selva,2026-02-23,11:30 - 12:00,11:30 - 12:00,19.0,19.4,18.8,52.0,0.0
Fornells de la Selva,2026-02-23,12:00 - 12:30,12:00 - 12:30,19.5,19.8,19.3,47.0,0.0
Fornells de la Selva,2026-02-23,12:30 - 13:00,12:30 - 13:00,19.8,20.0,19.6,44.0,0.0
Fornells de la Selva,2026-02-23,13:00 - 13:30,13:00 - 13:30,20.2,20.5,19.9,45.0,0.0
Fornells de la Selva,2026-02-23,13:30 - 14:00,13:30 - 14:00,20.2,20.5,19.7,44.0,0.0
Fornells de la Selva,2026-02-23,14:00 - 14:30,14:00 - 14:30,20.2,20.6,19.9,44.0,0.0
Fornells de la Selva,2026-02-23,14:30 - 15:00,14:30 - 15:00,20.5,20.7,20.3,42.0,0.0
Fornells de la Selva,2026-02-23,15:00 - 15:30,15:00 - 15:30,20.1,20.7,19.7,45.0,0.0
Fornells de la Selva,2026-02-23,15:30 - 16:00,15:30 - 16:00,19.0,19.7,18.2,49.0,0.0
Fornells de la Selva,2026-02-23,16:00 - 16:30,16:00 - 16:30,17.7,18.2,17.1,55.0,0.0
Fornells de la Selva,2026-02-23,16:30 - 17:00,16:30 - 17:00,16.5,17.0,15.8,61.0,0.0
Fornells de la Selva,2026-02-23,17:00 - 17:30,17:00 - 17:30,15.0,15.7,13.7,64.0,0.0
Fornells de la Selva,2026-02-23,17:30 - 18:00,17:30 - 18:00,12.4,13.7,11.6,75.0,0.0
Fornells de la Selva,2026-02-23,18:00 - 18:30,18:00 - 18:30,10.3,11.4,9.7,83.0,0.0
