station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-03-31,00:00 - 00:30,00:00 - 00:30,3.9,4.0,3.7,95.0,0.0,2.9,338.0,5.0,1019.1,0.0
Girona,2026-03-31,00:30 - 01:00,00:30 - 01:00,3.6,4.1,3.2,95.0,0.0,1.4,357.0,5.0,1019.0,0.0
Girona,2026-03-31,01:00 - 01:30,01:00 - 01:30,3.4,3.8,3.1,97.0,0.0,1.8,16.0,6.1,1019.0,0.0
Girona,2026-03-31,01:30 - 02:00,01:30 - 02:00,3.0,3.5,2.8,97.0,0.0,1.8,256.0,6.1,1018.7,0.0
Girona,2026-03-31,02:00 - 02:30,02:00 - 02:30,2.8,3.0,2.4,98.0,0.0,2.2,280.0,7.9,1018.8,0.0
Girona,2026-03-31,02:30 - 03:00,02:30 - 03:00,2.5,2.6,2.3,99.0,0.0,1.8,286.0,5.8,1018.5,0.0
Girona,2026-03-31,03:00 - 03:30,03:00 - 03:30,2.1,2.5,1.7,99.0,0.0,1.4,345.0,4.3,1018.5,0.0
Girona,2026-03-31,03:30 - 04:00,03:30 - 04:00,1.9,2.1,1.6,100.0,0.0,1.8,23.0,4.7,1018.6,0.0
Girona,2026-03-31,04:00 - 04:30,04:00 - 04:30,2.1,2.5,1.9,100.0,0.0,1.8,268.0,5.8,1018.8,0.0
Girona,2026-03-31,04:30 - 05:00,04:30 - 05:00,2.0,2.1,1.7,100.0,0.0,0.4,298.0,2.2,1018.8,0.0
Girona,2026-03-31,05:00 - 05:30,05:00 - 05:30,1.7,1.9,1.5,100.0,0.0,0.4,299.0,2.9,1018.9,0.0
Girona,2026-03-31,05:30 - 06:00,05:30 - 06:00,1.7,1.9,1.5,100.0,0.0,0.4,301.0,3.6,1019.5,16.0
Girona,2026-03-31,06:00 - 06:30,06:00 - 06:30,3.0,4.4,1.9,100.0,0.0,2.9,314.0,9.0,1019.7,82.0
Girona,2026-03-31,06:30 - 07:00,06:30 - 07:00,5.7,6.7,4.4,89.0,0.0,1.8,269.0,5.4,1019.8,202.0
Girona,2026-03-31,07:00 - 07:30,07:00 - 07:30,8.0,9.4,6.8,76.0,0.0,1.8,255.0,5.0,1019.7,274.0
Girona,2026-03-31,07:30 - 08:00,07:30 - 08:00,10.3,12.0,9.3,69.0,0.0,4.0,260.0,9.7,1019.6,369.0
Girona,2026-03-31,08:00 - 08:30,08:00 - 08:30,13.6,14.6,12.0,47.0,0.0,10.4,13.0,34.6,1019.5,480.0
Girona,2026-03-31,08:30 - 09:00,08:30 - 09:00,15.0,15.5,14.6,34.0,0.0,17.3,32.0,40.0,1019.2,581.0
Girona,2026-03-31,09:00 - 09:30,09:00 - 09:30,16.1,16.7,15.6,30.0,0.0,20.2,29.0,50.0,1019.0,665.0
Girona,2026-03-31,09:30 - 10:00,09:30 - 10:00,17.0,17.3,16.5,25.0,0.0,22.0,29.0,49.3,1018.8,740.0
Girona,2026-03-31,10:00 - 10:30,10:00 - 10:30,17.6,18.4,17.2,24.0,0.0,23.8,27.0,51.5,1018.7,797.0
Girona,2026-03-31,10:30 - 11:00,10:30 - 11:00,17.9,18.2,17.5,22.0,0.0,23.0,27.0,52.9,1018.8,840.0
Girona,2026-03-31,11:00 - 11:30,11:00 - 11:30,18.0,18.6,17.4,23.0,0.0,23.0,22.0,52.2,1018.4,867.0
Girona,2026-03-31,11:30 - 12:00,11:30 - 12:00,18.2,18.6,17.8,20.0,0.0,25.2,18.0,52.2,1018.2,883.0
Girona,2026-03-31,12:00 - 12:30,12:00 - 12:30,18.3,18.6,18.0,20.0,0.0,24.8,22.0,57.2,1018.2,883.0
Girona,2026-03-31,12:30 - 13:00,12:30 - 13:00,18.2,18.7,18.0,21.0,0.0,24.5,24.0,55.8,1018.0,899.0
Girona,2026-03-31,13:00 - 13:30,13:00 - 13:30,18.1,18.3,17.8,22.0,0.0,23.0,26.0,56.9,1017.6,808.0
Girona,2026-03-31,13:30 - 14:00,13:30 - 14:00,18.1,18.7,17.5,22.0,0.0,18.7,30.0,44.6,1017.2,521.0
Girona,2026-03-31,14:00 - 14:30,14:00 - 14:30,18.1,19.1,17.4,23.0,0.0,17.6,39.0,40.3,1016.8,556.0
Girona,2026-03-31,14:30 - 15:00,14:30 - 15:00,17.1,18.6,16.5,26.0,0.0,18.4,56.0,46.8,1017.3,336.0
Girona,2026-03-31,15:00 - 15:30,15:00 - 15:30,16.7,17.1,16.4,26.0,0.0,17.6,62.0,39.6,1017.4,342.0
Girona,2026-03-31,15:30 - 16:00,15:30 - 16:00,16.4,17.2,15.8,30.0,0.0,12.2,84.0,33.5,1017.5,445.0
Girona,2026-03-31,16:00 - 16:30,16:00 - 16:30,16.5,17.2,16.2,29.0,0.0,12.6,66.0,29.9,1017.4,345.0
Girona,2026-03-31,16:30 - 17:00,16:30 - 17:00,15.2,16.3,14.5,31.0,0.0,13.0,43.0,36.4,1017.7,111.0
Girona,2026-03-31,17:00 - 17:30,17:00 - 17:30,14.9,15.1,14.7,32.0,0.0,12.2,28.0,42.8,1018.0,76.0
Girona,2026-03-31,17:30 - 18:00,17:30 - 18:00,14.4,14.8,14.2,34.0,0.0,14.8,13.0,40.0,1018.2,18.0
Girona,2026-03-31,18:00 - 18:30,18:00 - 18:30,14.3,14.6,14.0,33.0,0.0,21.2,15.0,58.7,1018.3,2.0
Girona,2026-03-31,18:30 - 19:00,18:30 - 19:00,14.2,14.3,14.1,32.0,0.0,22.7,6.0,57.6,1018.3,0.0
Girona,2026-03-31,19:00 - 19:30,19:00 - 19:30,14.0,14.1,13.9,33.0,0.0,18.0,11.0,39.6,1018.6,0.0
Girona,2026-03-31,19:30 - 20:00,19:30 - 20:00,13.7,13.9,13.4,35.0,0.0,13.7,18.0,32.4,1019.1,0.0
Girona,2026-03-31,20:00 - 20:30,20:00 - 20:30,13.4,13.6,13.3,37.0,0.0,15.5,12.0,40.7,1019.3,0.0
Girona,2026-03-31,20:30 - 21:00,20:30 - 21:00,13.4,13.8,13.1,37.0,0.0,16.2,7.0,41.8,1019.4,0.0
Girona,2026-03-31,21:00 - 21:30,21:00 - 21:30,13.5,13.8,13.2,37.0,0.0,20.5,358.0,51.5,1019.4,0.0
Girona,2026-03-31,21:30 - 22:00,21:30 - 22:00,13.8,13.9,13.4,34.0,0.0,25.6,3.0,67.7,1019.4,0.0
