station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-08-06,00:00 - 00:30,00:00 - 00:30,23.2,23.3,23.1,77.0,0.0
Fornells de la Selva,2026-08-06,00:30 - 01:00,00:30 - 01:00,23.0,23.3,22.9,77.0,0.0
Fornells de la Selva,2026-08-06,01:00 - 01:30,01:00 - 01:30,22.9,23.0,22.5,77.0,0.0
Fornells de la Selva,2026-08-06,01:30 - 02:00,01:30 - 02:00,22.5,22.6,22.4,78.0,0.0
Fornells de la Selva,2026-08-06,02:00 - 02:30,02:00 - 02:30,22.4,22.6,22.3,78.0,0.0
Fornells de la Selva,2026-08-06,02:30 - 03:00,02:30 - 03:00,22.1,22.3,22.0,80.0,0.0
Fornells de la Selva,2026-08-06,03:00 - 03:30,03:00 - 03:30,21.8,22.0,21.8,80.0,0.0
Fornells de la Selva,2026-08-06,03:30 - 04:00,03:30 - 04:00,21.7,21.8,21.6,80.0,0.0
Fornells de la Selva,2026-08-06,04:00 - 04:30,04:00 - 04:30,21.3,21.7,20.9,82.0,0.0
Fornells de la Selva,2026-08-06,04:30 - 05:00,04:30 - 05:00,20.8,20.9,20.6,84.0,0.0
Fornells de la Selva,2026-08-06,05:00 - 05:30,05:00 - 05:30,20.6,20.8,20.5,85.0,0.0
Fornells de la Selva,2026-08-06,05:30 - 06:00,05:30 - 06:00,21.9,22.8,20.9,81.0,0.0
Fornells de la Selva,2026-08-06,06:00 - 06:30,06:00 - 06:30,24.0,25.3,22.9,74.0,0.0
Fornells de la Selva,2026-08-06,06:30 - 07:00,06:30 - 07:00,26.0,27.2,25.3,69.0,0.0
Fornells de la Selva,2026-08-06,07:00 - 07:30,07:00 - 07:30,28.1,28.8,27.2,56.0,0.0
Fornells de la Selva,2026-08-06,07:30 - 08:00,07:30 - 08:00,29.5,30.0,28.8,50.0,0.0
Fornells de la Selva,2026-08-06,08:00 - 08:30,08:00 - 08:30,30.4,31.1,30.0,47.0,0.0
Fornells de la Selva,2026-08-06,08:30 - 09:00,08:30 - 09:00,31.1,31.8,30.7,45.0,0.0
Fornells de la Selva,2026-08-06,09:00 - 09:30,09:00 - 09:30,32.4,33.2,31.5,42.0,0.0
Fornells de la Selva,2026-08-06,09:30 - 10:00,09:30 - 10:00,33.0,33.7,32.3,41.0,0.0
Fornells de la Selva,2026-08-06,10:00 - 10:30,10:00 - 10:30,33.2,33.8,32.8,40.0,0.0
Fornells de la Selva,2026-08-06,10:30 - 11:00,10:30 - 11:00,33.7,35.0,33.1,38.0,0.0
Fornells de la Selva,2026-08-06,11:30 - 12:00,11:30 - 12:00,34.8,35.6,34.2,38.0,0.0
Fornells de la Selva,2026-08-06,12:00 - 12:30,12:00 - 12:30,34.8,35.7,33.6,39.0,0.0
Fornells de la Selva,2026-08-06,12:30 - 13:00,12:30 - 13:00,34.0,34.9,33.5,43.0,0.0
Fornells de la Selva,2026-08-06,13:00 - 13:30,13:00 - 13:30,33.7,34.7,32.6,43.0,0.0
