station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-02-17,00:00 - 00:30,00:00 - 00:30,6.5,6.8,6.0,96.0,0.0,4.7,28.0,9.7,1014.0,0.0
Girona,2026-02-17,00:30 - 01:00,00:30 - 01:00,6.5,6.7,6.2,96.0,0.0,4.0,321.0,9.0,1014.3,0.0
Girona,2026-02-17,01:00 - 01:30,01:00 - 01:30,6.2,6.4,5.9,98.0,0.0,2.5,270.0,6.5,1014.7,0.0
Girona,2026-02-17,01:30 - 02:00,01:30 - 02:00,6.0,6.4,5.8,98.0,0.0,4.0,199.0,10.1,1014.9,0.0
Girona,2026-02-17,02:00 - 02:30,02:00 - 02:30,6.4,6.6,6.0,98.0,0.0,1.8,140.0,9.0,1015.1,0.0
Girona,2026-02-17,02:30 - 03:00,02:30 - 03:00,6.4,6.7,6.0,97.0,0.0,2.5,5.0,6.1,1015.4,0.0
Girona,2026-02-17,03:00 - 03:30,03:00 - 03:30,5.9,6.1,5.6,99.0,0.0,2.2,335.0,5.8,1015.8,0.0
Girona,2026-02-17,03:30 - 04:00,03:30 - 04:00,6.2,6.3,6.0,100.0,0.0,1.8,266.0,4.7,1015.8,0.0
Girona,2026-02-17,04:00 - 04:30,04:00 - 04:30,6.4,6.5,6.3,99.0,0.0,1.1,262.0,5.0,1016.3,0.0
Girona,2026-02-17,04:30 - 05:00,04:30 - 05:00,6.5,6.7,6.3,99.0,0.0,1.1,321.0,4.0,1016.6,0.0
Girona,2026-02-17,05:00 - 05:30,05:00 - 05:30,6.5,6.9,6.2,99.0,0.0,2.9,150.0,6.5,1017.0,0.0
Girona,2026-02-17,05:30 - 06:00,05:30 - 06:00,6.8,7.4,6.1,97.0,0.0,4.3,349.0,9.0,1017.7,0.0
Girona,2026-02-17,06:00 - 06:30,06:00 - 06:30,5.4,6.0,5.0,99.0,0.0,1.8,34.0,4.7,1018.2,0.0
Girona,2026-02-17,06:30 - 07:00,06:30 - 07:00,5.0,5.6,4.5,100.0,0.0,3.2,326.0,6.5,1018.6,10.0
Girona,2026-02-17,07:00 - 07:30,07:00 - 07:30,5.7,6.1,5.3,100.0,0.0,1.8,298.0,5.0,1019.0,45.0
Girona,2026-02-17,07:30 - 08:00,07:30 - 08:00,6.9,7.7,6.2,100.0,0.0,2.9,266.0,8.3,1019.4,76.0
Girona,2026-02-17,08:00 - 08:30,08:00 - 08:30,8.2,9.0,7.7,95.0,0.0,1.4,295.0,3.6,1019.7,119.0
Girona,2026-02-17,08:30 - 09:00,08:30 - 09:00,9.8,11.0,9.0,82.0,0.0,2.5,11.0,9.7,1020.2,178.0
Girona,2026-02-17,09:00 - 09:30,09:00 - 09:30,11.1,11.5,10.9,64.0,0.3,5.4,36.0,13.7,1020.6,190.0
Girona,2026-02-17,09:30 - 10:00,09:30 - 10:00,11.9,12.6,11.5,62.0,0.0,5.0,33.0,11.5,1020.6,301.0
Girona,2026-02-17,10:00 - 10:30,10:00 - 10:30,12.9,13.2,12.5,59.0,0.0,6.1,40.0,11.9,1020.8,421.0
Girona,2026-02-17,10:30 - 11:00,10:30 - 11:00,13.4,13.6,13.1,57.0,0.0,6.1,68.0,13.3,1020.8,309.0
Girona,2026-02-17,11:00 - 11:30,11:00 - 11:30,13.3,13.8,13.2,58.0,0.0,6.8,72.0,15.8,1021.0,320.0
Girona,2026-02-17,11:30 - 12:00,11:30 - 12:00,14.3,15.0,13.8,56.0,0.0,6.8,73.0,14.4,1020.9,530.0
Girona,2026-02-17,12:00 - 12:30,12:00 - 12:30,14.8,15.2,14.4,55.0,0.0,5.0,114.0,11.9,1020.2,468.0
Girona,2026-02-17,12:30 - 13:00,12:30 - 13:00,15.4,16.0,14.8,56.0,0.0,5.8,150.0,14.0,1019.9,572.0
Girona,2026-02-17,13:00 - 13:30,13:00 - 13:30,16.4,16.8,16.0,53.0,0.0,5.4,145.0,14.0,1019.5,653.0
Girona,2026-02-17,13:30 - 14:00,13:30 - 14:00,15.7,16.3,15.0,55.0,0.0,5.0,211.0,15.1,1019.2,247.0
