station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-02-22,00:00 - 00:30,00:00 - 00:30,2.3,2.4,2.1,96.0,0.0
Fornells de la Selva,2026-02-22,00:30 - 01:00,00:30 - 01:00,2.3,2.7,1.8,96.0,0.0
Fornells de la Selva,2026-02-22,01:00 - 01:30,01:00 - 01:30,2.0,2.2,1.7,96.0,0.0
Fornells de la Selva,2026-02-22,01:30 - 02:00,01:30 - 02:00,1.7,1.8,1.5,96.0,0.0
Fornells de la Selva,2026-02-22,02:00 - 02:30,02:00 - 02:30,1.5,1.6,1.3,97.0,0.0
Fornells de la Selva,2026-02-22,02:30 - 03:00,02:30 - 03:00,1.3,1.6,0.9,97.0,0.0
Fornells de la Selva,2026-02-22,03:00 - 03:30,03:00 - 03:30,1.0,1.4,0.8,97.0,0.0
Fornells de la Selva,2026-02-22,03:30 - 04:00,03:30 - 04:00,0.8,1.0,0.5,97.0,0.0
Fornells de la Selva,2026-02-22,04:00 - 04:30,04:00 - 04:30,0.8,1.1,0.5,97.0,0.0
Fornells de la Selva,2026-02-22,04:30 - 05:00,04:30 - 05:00,0.5,0.6,0.4,97.0,0.0
Fornells de la Selva,2026-02-22,05:00 - 05:30,05:00 - 05:30,0.3,0.5,0.1,97.0,0.0
Fornells de la Selva,2026-02-22,05:30 - 06:00,05:30 - 06:00,0.1,0.2,0.0,97.0,0.0
Fornells de la Selva,2026-02-22,06:00 - 06:30,06:00 - 06:30,0.1,0.5,-0.1,97.0,0.0
Fornells de la Selva,2026-02-22,06:30 - 07:00,06:30 - 07:00,0.0,0.3,-0.1,97.0,0.0
Fornells de la Selva,2026-02-22,07:00 - 07:30,07:00 - 07:30,1.1,2.1,0.5,97.0,0.0
Fornells de la Selva,2026-02-22,07:30 - 08:00,07:30 - 08:00,2.6,3.6,1.9,96.0,0.0
Fornells de la Selva,2026-02-22,08:00 - 08:30,08:00 - 08:30,4.7,5.9,3.7,90.0,0.0
Fornells de la Selva,2026-02-22,08:30 - 09:00,08:30 - 09:00,7.0,8.4,5.9,81.0,0.0
Fornells de la Selva,2026-02-22,09:00 - 09:30,09:00 - 09:30,9.7,11.3,8.5,71.0,0.0
Fornells de la Selva,2026-02-22,09:30 - 10:00,09:30 - 10:00,12.0,13.5,11.0,70.0,0.0
Fornells de la Selva,2026-02-22,10:00 - 10:30,10:00 - 10:30,14.7,15.6,13.2,60.0,0.0
Fornells de la Selva,2026-02-22,10:30 - 11:00,10:30 - 11:00,15.4,16.5,14.6,56.0,0.0
Fornells de la Selva,2026-02-22,11:00 - 11:30,11:00 - 11:30,16.9,17.6,16.2,54.0,0.0
Fornells de la Selva,2026-02-22,11:30 - 12:00,11:30 - 12:00,18.3,18.8,17.3,50.0,0.0
Fornells de la Selva,2026-02-22,12:00 - 12:30,12:00 - 12:30,19.1,19.5,18.4,49.0,0.0
Fornells de la Selva,2026-02-22,12:30 - 13:00,12:30 - 13:00,19.7,20.1,19.2,49.0,0.0
Fornells de la Selva,2026-02-22,13:00 - 13:30,13:00 - 13:30,20.3,20.6,19.8,49.0,0.0
Fornells de la Selva,2026-02-22,13:30 - 14:00,13:30 - 14:00,20.2,20.7,19.8,51.0,0.0
Fornells de la Selva,2026-02-22,14:00 - 14:30,14:00 - 14:30,20.1,20.6,19.8,52.0,0.0
Fornells de la Selva,2026-02-22,14:30 - 15:00,14:30 - 15:00,19.8,20.1,19.6,55.0,0.0
Fornells de la Selva,2026-02-22,15:00 - 15:30,15:00 - 15:30,19.3,19.7,18.9,57.0,0.0
Fornells de la Selva,2026-02-22,15:30 - 16:00,15:30 - 16:00,18.6,19.1,17.9,60.0,0.0
Fornells de la Selva,2026-02-22,16:00 - 16:30,16:00 - 16:30,17.1,17.8,16.2,66.0,0.0
Fornells de la Selva,2026-02-22,16:30 - 17:00,16:30 - 17:00,16.0,16.3,15.5,71.0,0.0
Fornells de la Selva,2026-02-22,17:00 - 17:30,17:00 - 17:30,14.5,15.4,13.2,76.0,0.0
Fornells de la Selva,2026-02-22,17:30 - 18:00,17:30 - 18:00,12.0,13.3,11.1,85.0,0.0
Fornells de la Selva,2026-02-22,18:00 - 18:30,18:00 - 18:30,10.2,11.1,9.4,89.0,0.0
Fornells de la Selva,2026-02-22,18:30 - 19:00,18:30 - 19:00,9.3,9.5,9.1,92.0,0.0
Fornells de la Selva,2026-02-22,19:00 - 19:30,19:00 - 19:30,8.6,9.1,8.3,94.0,0.0
Fornells de la Selva,2026-02-22,19:30 - 20:00,19:30 - 20:00,8.3,8.6,7.9,94.0,0.0
Fornells de la Selva,2026-02-22,20:00 - 20:30,20:00 - 20:30,7.8,7.9,7.4,95.0,0.0
Fornells de la Selva,2026-02-22,20:30 - 21:00,20:30 - 21:00,6.8,7.2,6.6,95.0,0.0
Fornells de la Selva,2026-02-22,21:00 - 21:30,21:00 - 21:30,6.5,6.8,6.2,96.0,0.0
Fornells de la Selva,2026-02-22,21:30 - 22:00,21:30 - 22:00,5.9,6.3,5.6,96.0,0.0
