station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-04-29,00:00 - 00:30,00:00 - 00:30,11.8,12.2,11.3,97.0,0.0,1.4,294.0,5.4,1014.5,0.0
Girona,2026-04-29,00:30 - 01:00,00:30 - 01:00,12.5,12.9,12.2,92.0,0.0,1.8,277.0,5.0,1014.3,0.0
Girona,2026-04-29,01:00 - 01:30,01:00 - 01:30,13.1,13.2,12.9,89.0,0.0,1.1,285.0,4.7,1014.2,0.0
Girona,2026-04-29,01:30 - 02:00,01:30 - 02:00,13.4,13.5,13.2,88.0,0.0,2.5,299.0,5.8,1013.8,0.0
Girona,2026-04-29,02:00 - 02:30,02:00 - 02:30,13.5,13.6,13.4,89.0,0.0,1.4,299.0,4.0,1013.4,0.0
Girona,2026-04-29,02:30 - 03:00,02:30 - 03:00,13.5,13.7,13.4,90.0,0.0,0.7,307.0,4.0,1013.3,0.0
Girona,2026-04-29,03:00 - 03:30,03:00 - 03:30,13.5,13.7,13.2,90.0,0.0,1.4,342.0,4.0,1013.1,0.0
Girona,2026-04-29,03:30 - 04:00,03:30 - 04:00,13.0,13.2,13.0,94.0,0.0,1.1,346.0,3.2,1012.9,0.0
Girona,2026-04-29,04:00 - 04:30,04:00 - 04:30,12.9,13.1,12.5,95.0,0.0,1.4,270.0,3.2,1012.9,0.0
Girona,2026-04-29,04:30 - 05:00,04:30 - 05:00,12.6,12.8,12.4,97.0,0.0,0.0,279.0,1.1,1012.9,2.0
Girona,2026-04-29,05:00 - 05:30,05:00 - 05:30,13.0,13.3,12.8,97.0,0.0,1.8,279.0,4.3,1013.0,15.0
Girona,2026-04-29,05:30 - 06:00,05:30 - 06:00,13.6,14.1,13.3,94.0,0.0,1.4,300.0,4.0,1012.8,41.0
Girona,2026-04-29,06:00 - 06:30,06:00 - 06:30,14.7,15.2,14.1,90.0,0.0,1.4,331.0,6.1,1012.9,75.0
Girona,2026-04-29,06:30 - 07:00,06:30 - 07:00,15.6,16.2,15.3,86.0,0.0,4.0,0.0,12.6,1013.2,145.0
Girona,2026-04-29,07:00 - 07:30,07:00 - 07:30,16.4,16.9,16.2,82.0,0.0,4.7,22.0,13.7,1013.2,197.0
Girona,2026-04-29,07:30 - 08:00,07:30 - 08:00,17.4,18.1,16.8,77.0,0.0,4.7,47.0,11.9,1013.3,314.0
Girona,2026-04-29,08:00 - 08:30,08:00 - 08:30,18.1,18.8,17.6,73.0,0.0,6.5,36.0,15.1,1013.4,355.0
Girona,2026-04-29,08:30 - 09:00,08:30 - 09:00,18.7,19.6,18.1,70.0,0.0,5.4,35.0,14.0,1013.6,347.0
Girona,2026-04-29,09:00 - 09:30,09:00 - 09:30,19.8,20.4,18.8,63.0,0.0,6.8,58.0,17.3,1013.7,620.0
Girona,2026-04-29,09:30 - 10:00,09:30 - 10:00,19.6,20.0,19.3,63.0,0.0,7.6,46.0,16.2,1013.6,408.0
Girona,2026-04-29,10:00 - 10:30,10:00 - 10:30,20.2,21.2,19.6,62.0,0.0,7.6,17.0,19.1,1013.6,610.0
Girona,2026-04-29,10:30 - 11:00,10:30 - 11:00,21.3,22.3,20.7,57.0,0.0,7.2,43.0,19.4,1013.7,661.0
Girona,2026-04-29,11:00 - 11:30,11:00 - 11:30,21.1,21.6,20.8,59.0,0.0,6.8,26.0,15.8,1013.7,459.0
Girona,2026-04-29,11:30 - 12:00,11:30 - 12:00,21.2,21.5,21.0,58.0,0.0,7.2,22.0,17.6,1013.6,456.0
Girona,2026-04-29,12:00 - 12:30,12:00 - 12:30,21.1,22.1,20.7,57.0,0.0,7.2,351.0,16.2,1013.5,481.0
Girona,2026-04-29,12:30 - 13:00,12:30 - 13:00,22.3,23.5,21.5,55.0,0.0,7.2,27.0,16.6,1013.2,599.0
