station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-03-31,00:00 - 00:30,00:00 - 00:30,2.4,3.3,2.1,93.0,0.0
Fornells de la Selva,2026-03-31,00:30 - 01:00,00:30 - 01:00,2.2,2.8,1.8,94.0,0.0
Fornells de la Selva,2026-03-31,01:00 - 01:30,01:00 - 01:30,1.8,2.1,1.6,95.0,0.0
Fornells de la Selva,2026-03-31,01:30 - 02:00,01:30 - 02:00,2.2,2.8,1.9,95.0,0.0
Fornells de la Selva,2026-03-31,02:00 - 02:30,02:00 - 02:30,2.0,2.7,1.6,94.0,0.0
Fornells de la Selva,2026-03-31,02:30 - 03:00,02:30 - 03:00,1.5,1.8,1.2,95.0,0.0
Fornells de la Selva,2026-03-31,03:00 - 03:30,03:00 - 03:30,1.4,1.6,1.1,95.0,0.0
Fornells de la Selva,2026-03-31,03:30 - 04:00,03:30 - 04:00,1.2,1.6,0.9,95.0,0.0
Fornells de la Selva,2026-03-31,04:00 - 04:30,04:00 - 04:30,1.3,1.8,0.9,95.0,0.0
Fornells de la Selva,2026-03-31,04:30 - 05:00,04:30 - 05:00,1.4,2.2,0.9,95.0,0.0
Fornells de la Selva,2026-03-31,05:00 - 05:30,05:00 - 05:30,1.1,1.4,0.7,95.0,0.0
Fornells de la Selva,2026-03-31,05:30 - 06:00,05:30 - 06:00,1.3,2.0,1.1,96.0,0.0
Fornells de la Selva,2026-03-31,06:00 - 06:30,06:00 - 06:30,2.5,3.7,1.5,96.0,0.0
Fornells de la Selva,2026-03-31,06:30 - 07:00,06:30 - 07:00,4.8,7.0,3.8,92.0,0.0
Fornells de la Selva,2026-03-31,07:00 - 07:30,07:00 - 07:30,8.8,10.8,7.2,80.0,0.0
Fornells de la Selva,2026-03-31,07:30 - 08:00,07:30 - 08:00,11.9,12.7,10.8,58.0,0.0
Fornells de la Selva,2026-03-31,08:00 - 08:30,08:00 - 08:30,13.2,13.7,12.7,48.0,0.0
Fornells de la Selva,2026-03-31,08:30 - 09:00,08:30 - 09:00,14.1,14.5,13.8,42.0,0.0
Fornells de la Selva,2026-03-31,09:00 - 09:30,09:00 - 09:30,15.3,16.4,14.5,38.0,0.0
Fornells de la Selva,2026-03-31,09:30 - 10:00,09:30 - 10:00,16.5,16.9,16.2,30.0,0.0
Fornells de la Selva,2026-03-31,10:00 - 10:30,10:00 - 10:30,17.0,17.4,16.7,28.0,0.0
Fornells de la Selva,2026-03-31,10:30 - 11:00,10:30 - 11:00,17.4,17.6,17.2,26.0,0.0
Fornells de la Selva,2026-03-31,11:00 - 11:30,11:00 - 11:30,17.3,17.5,17.2,26.0,0.0
