station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-09-09,00:00 - 00:30,00:00 - 00:30,22.9,23.1,22.7,85.0,0.0
Fornells de la Selva,2026-09-09,00:30 - 01:00,00:30 - 01:00,23.0,23.1,22.8,84.0,0.0
Fornells de la Selva,2026-09-09,01:00 - 01:30,01:00 - 01:30,22.5,22.8,22.1,84.0,0.0
Fornells de la Selva,2026-09-09,01:30 - 02:00,01:30 - 02:00,21.8,22.1,21.5,85.0,0.0
Fornells de la Selva,2026-09-09,02:00 - 02:30,02:00 - 02:30,21.3,21.6,21.1,87.0,0.0
Fornells de la Selva,2026-09-09,02:30 - 03:00,02:30 - 03:00,21.4,21.9,21.0,85.0,0.0
Fornells de la Selva,2026-09-09,03:00 - 03:30,03:00 - 03:30,22.2,22.6,21.9,75.0,0.0
Fornells de la Selva,2026-09-09,03:30 - 04:00,03:30 - 04:00,22.3,22.7,22.1,70.0,0.0
Fornells de la Selva,2026-09-09,04:00 - 04:30,04:00 - 04:30,22.2,22.6,21.7,69.0,0.0
Fornells de la Selva,2026-09-09,04:30 - 05:00,04:30 - 05:00,22.5,22.6,22.0,66.0,0.0
