station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-06-20,00:00 - 00:30,00:00 - 00:30,15.5,15.6,15.2,86.0,0.0
Fornells de la Selva,2026-06-20,00:30 - 01:00,00:30 - 01:00,15.1,15.5,14.8,88.0,0.0
Fornells de la Selva,2026-06-20,01:00 - 01:30,01:00 - 01:30,14.7,14.8,14.7,91.0,0.0
Fornells de la Selva,2026-06-20,01:30 - 02:00,01:30 - 02:00,14.5,14.7,14.2,91.0,0.0
Fornells de la Selva,2026-06-20,02:00 - 02:30,02:00 - 02:30,14.3,14.7,14.2,92.0,0.0
Fornells de la Selva,2026-06-20,02:30 - 03:00,02:30 - 03:00,14.2,14.4,14.0,93.0,0.0
Fornells de la Selva,2026-06-20,03:00 - 03:30,03:00 - 03:30,14.0,14.1,13.8,94.0,0.0
Fornells de la Selva,2026-06-20,03:30 - 04:00,03:30 - 04:00,14.0,14.2,13.6,94.0,0.0
Fornells de la Selva,2026-06-20,04:00 - 04:30,04:00 - 04:30,13.5,13.7,13.4,95.0,0.0
Fornells de la Selva,2026-06-20,04:30 - 05:00,04:30 - 05:00,13.6,14.2,13.4,96.0,0.0
Fornells de la Selva,2026-06-20,05:00 - 05:30,05:00 - 05:30,15.4,16.4,14.3,90.0,0.0
Fornells de la Selva,2026-06-20,05:30 - 06:00,05:30 - 06:00,17.6,18.7,16.4,83.0,0.0
Fornells de la Selva,2026-06-20,06:00 - 06:30,06:00 - 06:30,20.1,21.0,18.5,75.0,0.0
Fornells de la Selva,2026-06-20,06:30 - 07:00,06:30 - 07:00,22.4,23.8,21.2,68.0,0.0
Fornells de la Selva,2026-06-20,07:00 - 07:30,07:00 - 07:30,24.8,25.4,23.8,57.0,0.0
Fornells de la Selva,2026-06-20,07:30 - 08:00,07:30 - 08:00,26.5,27.1,25.6,50.0,0.0
