station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-03-20,00:00 - 00:30,00:00 - 00:30,2.0,2.3,1.5,97.0,0.0
Fornells de la Selva,2026-03-20,00:30 - 01:00,00:30 - 01:00,1.7,1.9,1.4,97.0,0.0
Fornells de la Selva,2026-03-20,01:00 - 01:30,01:00 - 01:30,1.5,1.6,1.3,97.0,0.0
Fornells de la Selva,2026-03-20,01:30 - 02:00,01:30 - 02:00,1.4,1.6,1.2,97.0,0.0
Fornells de la Selva,2026-03-20,02:00 - 02:30,02:00 - 02:30,1.1,1.3,0.8,97.0,0.0
Fornells de la Selva,2026-03-20,02:30 - 03:00,02:30 - 03:00,0.9,1.2,0.6,97.0,0.0
Fornells de la Selva,2026-03-20,03:00 - 03:30,03:00 - 03:30,0.7,0.9,0.5,97.0,0.0
Fornells de la Selva,2026-03-20,03:30 - 04:00,03:30 - 04:00,0.7,0.9,0.3,97.0,0.0
Fornells de la Selva,2026-03-20,04:00 - 04:30,04:00 - 04:30,0.3,0.4,0.2,97.0,0.0
Fornells de la Selva,2026-03-20,04:30 - 05:00,04:30 - 05:00,0.0,0.2,-0.1,97.0,0.0
Fornells de la Selva,2026-03-20,05:00 - 05:30,05:00 - 05:30,0.1,0.4,-0.2,97.0,0.0
Fornells de la Selva,2026-03-20,05:30 - 06:00,05:30 - 06:00,-0.2,0.1,-0.3,97.0,0.0
Fornells de la Selva,2026-03-20,06:00 - 06:30,06:00 - 06:30,-0.1,0.3,-0.3,97.0,0.0
Fornells de la Selva,2026-03-20,06:30 - 07:00,06:30 - 07:00,1.1,1.9,0.3,97.0,0.0
Fornells de la Selva,2026-03-20,07:00 - 07:30,07:00 - 07:30,2.9,3.8,1.9,97.0,0.0
Fornells de la Selva,2026-03-20,07:30 - 08:00,07:30 - 08:00,5.1,6.3,3.7,92.0,0.0
Fornells de la Selva,2026-03-20,08:00 - 08:30,08:00 - 08:30,8.3,10.0,6.3,80.0,0.0
Fornells de la Selva,2026-03-20,08:30 - 09:00,08:30 - 09:00,,,,,0.0
Fornells de la Selva,2026-03-20,09:00 - 09:30,09:00 - 09:30,12.5,13.4,11.8,66.0,0.0
Fornells de la Selva,2026-03-20,09:30 - 10:00,09:30 - 10:00,,,,,0.0
Fornells de la Selva,2026-03-20,10:00 - 10:30,10:00 - 10:30,16.4,17.0,15.5,44.0,0.0
Fornells de la Selva,2026-03-20,10:30 - 11:00,10:30 - 11:00,16.6,16.8,16.2,42.0,0.0
Fornells de la Selva,2026-03-20,11:00 - 11:30,11:00 - 11:30,17.0,17.1,16.8,41.0,0.0
Fornells de la Selva,2026-03-20,11:30 - 12:00,11:30 - 12:00,17.3,17.5,16.9,37.0,0.0
Fornells de la Selva,2026-03-20,12:00 - 12:30,12:00 - 12:30,17.3,17.6,17.2,35.0,0.0
Fornells de la Selva,2026-03-20,12:30 - 13:00,12:30 - 13:00,17.4,17.7,17.1,39.0,0.0
Fornells de la Selva,2026-03-20,13:00 - 13:30,13:00 - 13:30,17.3,17.5,17.1,40.0,0.0
Fornells de la Selva,2026-03-20,13:30 - 14:00,13:30 - 14:00,17.2,17.9,16.8,41.0,0.0
Fornells de la Selva,2026-03-20,14:00 - 14:30,14:00 - 14:30,17.1,17.6,16.9,39.0,0.0
Fornells de la Selva,2026-03-20,14:30 - 15:00,14:30 - 15:00,17.0,17.3,16.8,37.0,0.0
Fornells de la Selva,2026-03-20,15:00 - 15:30,15:00 - 15:30,17.1,17.3,16.8,35.0,0.0
Fornells de la Selva,2026-03-20,15:30 - 16:00,15:30 - 16:00,17.1,17.6,16.8,34.0,0.0
Fornells de la Selva,2026-03-20,16:00 - 16:30,16:00 - 16:30,16.4,17.0,15.7,38.0,0.0
Fornells de la Selva,2026-03-20,16:30 - 17:00,16:30 - 17:00,15.4,15.7,14.9,43.0,0.0
Fornells de la Selva,2026-03-20,17:00 - 17:30,17:00 - 17:30,14.0,14.9,12.6,46.0,0.0
Fornells de la Selva,2026-03-20,17:30 - 18:00,17:30 - 18:00,11.7,12.5,10.5,67.0,0.0
Fornells de la Selva,2026-03-20,18:00 - 18:30,18:00 - 18:30,10.0,10.5,9.5,80.0,0.0
Fornells de la Selva,2026-03-20,18:30 - 19:00,18:30 - 19:00,9.3,9.7,8.1,81.0,0.0
Fornells de la Selva,2026-03-20,19:00 - 19:30,19:00 - 19:30,8.0,8.7,6.6,86.0,0.0
Fornells de la Selva,2026-03-20,19:30 - 20:00,19:30 - 20:00,6.2,6.6,5.8,93.0,0.0
Fornells de la Selva,2026-03-20,20:00 - 20:30,20:00 - 20:30,5.9,6.1,5.4,94.0,0.0
Fornells de la Selva,2026-03-20,20:30 - 21:00,20:30 - 21:00,5.5,5.7,4.8,95.0,0.0
Fornells de la Selva,2026-03-20,21:00 - 21:30,21:00 - 21:30,4.8,5.1,4.3,95.0,0.0
Fornells de la Selva,2026-03-20,21:30 - 22:00,21:30 - 22:00,4.3,4.8,3.7,96.0,0.0
