station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-04-19,00:00 - 00:30,00:00 - 00:30,10.4,10.6,10.1,98.0,0.0,0.4,275.0,2.5,1018.9,0.0
Girona,2026-04-19,00:30 - 01:00,00:30 - 01:00,10.0,10.1,9.9,99.0,0.0,0.4,275.0,1.8,1018.7,0.0
Girona,2026-04-19,01:00 - 01:30,01:00 - 01:30,9.8,10.0,9.6,100.0,0.0,1.4,276.0,4.7,1018.5,0.0
Girona,2026-04-19,01:30 - 02:00,01:30 - 02:00,9.4,9.7,9.1,100.0,0.0,0.4,275.0,2.5,1018.4,0.0
Girona,2026-04-19,02:00 - 02:30,02:00 - 02:30,9.2,9.3,9.1,100.0,0.0,0.7,275.0,2.5,1018.2,0.0
Girona,2026-04-19,02:30 - 03:00,02:30 - 03:00,8.9,9.2,8.8,100.0,0.0,0.0,275.0,1.1,1018.2,0.0
Girona,2026-04-19,03:00 - 03:30,03:00 - 03:30,8.9,9.1,8.8,100.0,0.0,0.4,276.0,1.4,1018.0,0.0
Girona,2026-04-19,03:30 - 04:00,03:30 - 04:00,9.0,9.1,8.8,100.0,0.0,0.7,275.0,2.5,1017.8,0.0
Girona,2026-04-19,04:00 - 04:30,04:00 - 04:30,8.8,9.1,8.8,100.0,0.0,0.4,275.0,2.2,1017.8,0.0
Girona,2026-04-19,04:30 - 05:00,04:30 - 05:00,8.9,9.0,8.7,100.0,0.0,0.4,275.0,1.8,1017.9,0.0
Girona,2026-04-19,05:00 - 05:30,05:00 - 05:30,8.9,9.2,8.6,100.0,0.0,1.1,314.0,4.7,1018.0,10.0
Girona,2026-04-19,05:30 - 06:00,05:30 - 06:00,9.2,9.7,8.7,100.0,0.0,1.8,256.0,5.0,1018.2,43.0
Girona,2026-04-19,06:00 - 06:30,06:00 - 06:30,11.4,13.1,9.8,96.0,0.0,0.7,258.0,2.9,1018.3,163.0
Girona,2026-04-19,06:30 - 07:00,06:30 - 07:00,14.4,16.1,13.2,78.0,0.0,0.7,335.0,2.2,1018.4,258.0
Girona,2026-04-19,07:00 - 07:30,07:00 - 07:30,16.8,18.3,15.8,68.0,0.0,0.4,143.0,2.5,1018.6,294.0
