station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-03-21,00:00 - 00:30,00:00 - 00:30,2.4,2.6,2.0,97.0,0.0
Fornells de la Selva,2026-03-21,00:30 - 01:00,00:30 - 01:00,1.9,2.3,1.4,97.0,0.0
Fornells de la Selva,2026-03-21,01:00 - 01:30,01:00 - 01:30,1.7,2.1,1.5,97.0,0.0
Fornells de la Selva,2026-03-21,01:30 - 02:00,01:30 - 02:00,1.0,1.5,0.6,97.0,0.0
Fornells de la Selva,2026-03-21,02:00 - 02:30,02:00 - 02:30,0.7,0.9,0.2,97.0,0.0
Fornells de la Selva,2026-03-21,02:30 - 03:00,02:30 - 03:00,0.7,1.0,0.3,97.0,0.0
Fornells de la Selva,2026-03-21,03:00 - 03:30,03:00 - 03:30,0.4,0.6,0.1,97.0,0.0
Fornells de la Selva,2026-03-21,03:30 - 04:00,03:30 - 04:00,0.4,0.7,0.0,97.0,0.0
Fornells de la Selva,2026-03-21,04:00 - 04:30,04:00 - 04:30,-0.1,0.1,-0.2,97.0,0.0
Fornells de la Selva,2026-03-21,04:30 - 05:00,04:30 - 05:00,-0.2,-0.1,-0.4,97.0,0.0
Fornells de la Selva,2026-03-21,05:00 - 05:30,05:00 - 05:30,-0.4,-0.2,-0.5,97.0,0.0
Fornells de la Selva,2026-03-21,05:30 - 06:00,05:30 - 06:00,-0.4,-0.3,-0.6,97.0,0.0
Fornells de la Selva,2026-03-21,06:00 - 06:30,06:00 - 06:30,-0.2,0.3,-0.5,97.0,0.0
Fornells de la Selva,2026-03-21,06:30 - 07:00,06:30 - 07:00,1.2,2.1,0.3,97.0,0.0
Fornells de la Selva,2026-03-21,07:00 - 07:30,07:00 - 07:30,2.3,3.2,1.8,97.0,0.0
Fornells de la Selva,2026-03-21,07:30 - 08:00,07:30 - 08:00,4.3,5.7,3.2,91.0,0.0
Fornells de la Selva,2026-03-21,08:00 - 08:30,08:00 - 08:30,6.9,8.7,5.7,80.0,0.0
Fornells de la Selva,2026-03-21,08:30 - 09:00,08:30 - 09:00,10.1,11.8,8.7,67.0,0.0
Fornells de la Selva,2026-03-21,09:00 - 09:30,09:00 - 09:30,12.3,13.1,11.7,60.0,0.0
Fornells de la Selva,2026-03-21,09:30 - 10:00,09:30 - 10:00,13.9,14.8,13.1,50.0,0.0
Fornells de la Selva,2026-03-21,10:00 - 10:30,10:00 - 10:30,15.6,16.2,14.9,48.0,0.0
Fornells de la Selva,2026-03-21,10:30 - 11:00,10:30 - 11:00,16.7,16.9,16.3,41.0,0.0
Fornells de la Selva,2026-03-21,11:00 - 11:30,11:00 - 11:30,17.2,17.4,16.8,40.0,0.0
