station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-02-16,00:00 - 00:30,00:00 - 00:30,4.3,4.6,4.0,95.0,0.0
Fornells de la Selva,2026-02-16,00:30 - 01:00,00:30 - 01:00,3.9,4.4,3.4,95.0,0.0
Fornells de la Selva,2026-02-16,01:00 - 01:30,01:00 - 01:30,3.6,3.8,3.2,96.0,0.0
Fornells de la Selva,2026-02-16,01:30 - 02:00,01:30 - 02:00,3.2,3.5,2.8,96.0,0.0
Fornells de la Selva,2026-02-16,02:00 - 02:30,02:00 - 02:30,3.1,3.5,2.9,96.0,0.0
Fornells de la Selva,2026-02-16,02:30 - 03:00,02:30 - 03:00,3.3,3.7,3.1,97.0,0.0
Fornells de la Selva,2026-02-16,03:00 - 03:30,03:00 - 03:30,3.8,4.0,3.7,97.0,0.0
Fornells de la Selva,2026-02-16,03:30 - 04:00,03:30 - 04:00,3.7,4.0,3.5,97.0,0.0
Fornells de la Selva,2026-02-16,04:00 - 04:30,04:00 - 04:30,3.4,3.6,3.0,96.0,0.0
Fornells de la Selva,2026-02-16,04:30 - 05:00,04:30 - 05:00,2.9,3.1,2.8,97.0,0.0
Fornells de la Selva,2026-02-16,05:00 - 05:30,05:00 - 05:30,2.8,2.9,2.4,97.0,0.0
Fornells de la Selva,2026-02-16,05:30 - 06:00,05:30 - 06:00,2.6,2.9,2.1,97.0,0.0
Fornells de la Selva,2026-02-16,06:00 - 06:30,06:00 - 06:30,2.4,2.8,1.9,97.0,0.0
Fornells de la Selva,2026-02-16,06:30 - 07:00,06:30 - 07:00,1.9,2.2,1.5,97.0,0.0
Fornells de la Selva,2026-02-16,07:00 - 07:30,07:00 - 07:30,2.2,2.7,2.0,97.0,0.0
Fornells de la Selva,2026-02-16,07:30 - 08:00,07:30 - 08:00,3.6,4.7,2.7,97.0,0.0
Fornells de la Selva,2026-02-16,08:00 - 08:30,08:00 - 08:30,5.5,6.4,4.7,93.0,0.0
Fornells de la Selva,2026-02-16,08:30 - 09:00,08:30 - 09:00,7.8,9.0,6.4,85.0,0.0
Fornells de la Selva,2026-02-16,09:00 - 09:30,09:00 - 09:30,10.0,11.9,9.0,80.0,0.0
Fornells de la Selva,2026-02-16,09:30 - 10:00,09:30 - 10:00,13.7,14.4,12.0,67.0,0.0
Fornells de la Selva,2026-02-16,10:00 - 10:30,10:00 - 10:30,14.9,15.5,14.3,61.0,0.0
Fornells de la Selva,2026-02-16,10:30 - 11:00,10:30 - 11:00,15.8,16.4,15.1,60.0,0.0
Fornells de la Selva,2026-02-16,11:00 - 11:30,11:00 - 11:30,17.1,17.6,16.5,53.0,0.0
Fornells de la Selva,2026-02-16,11:30 - 12:00,11:30 - 12:00,18.0,18.4,17.3,50.0,0.0
Fornells de la Selva,2026-02-16,12:00 - 12:30,12:00 - 12:30,18.7,19.4,18.2,49.0,0.0
Fornells de la Selva,2026-02-16,12:30 - 13:00,12:30 - 13:00,19.2,19.5,18.5,49.0,0.0
Fornells de la Selva,2026-02-16,13:00 - 13:30,13:00 - 13:30,19.8,20.2,19.3,48.0,0.0
Fornells de la Selva,2026-02-16,13:30 - 14:00,13:30 - 14:00,19.8,20.4,19.3,50.0,0.0
Fornells de la Selva,2026-02-16,14:00 - 14:30,14:00 - 14:30,20.1,20.7,19.6,49.0,0.0
Fornells de la Selva,2026-02-16,14:30 - 15:00,14:30 - 15:00,20.3,20.9,20.0,47.0,0.0
Fornells de la Selva,2026-02-16,15:00 - 15:30,15:00 - 15:30,20.7,21.1,19.9,46.0,0.0
Fornells de la Selva,2026-02-16,15:30 - 16:00,15:30 - 16:00,18.8,19.7,18.3,55.0,0.0
Fornells de la Selva,2026-02-16,16:00 - 16:30,16:00 - 16:30,17.9,18.4,16.7,59.0,0.0
Fornells de la Selva,2026-02-16,16:30 - 17:00,16:30 - 17:00,16.1,16.7,15.9,58.0,0.0
Fornells de la Selva,2026-02-16,17:00 - 17:30,17:00 - 17:30,15.3,15.8,14.8,61.0,0.0
Fornells de la Selva,2026-02-16,17:30 - 18:00,17:30 - 18:00,14.4,14.7,14.0,63.0,0.0
