station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-01-23,00:00 - 00:30,00:00 - 00:30,6.8,7.2,6.4,97.0,0.0
Fornells de la Selva,2026-01-23,00:30 - 01:00,00:30 - 01:00,6.2,6.6,5.9,96.0,0.0
Fornells de la Selva,2026-01-23,01:00 - 01:30,01:00 - 01:30,5.8,6.2,5.6,96.0,0.0
Fornells de la Selva,2026-01-23,01:30 - 02:00,01:30 - 02:00,6.2,6.4,6.0,92.0,0.0
Fornells de la Selva,2026-01-23,02:00 - 02:30,02:00 - 02:30,6.2,6.8,5.9,89.0,0.0
Fornells de la Selva,2026-01-23,02:30 - 03:00,02:30 - 03:00,6.1,6.6,5.8,88.0,0.0
Fornells de la Selva,2026-01-23,03:00 - 03:30,03:00 - 03:30,6.1,6.4,5.7,87.0,0.0
Fornells de la Selva,2026-01-23,03:30 - 04:00,03:30 - 04:00,6.3,6.7,5.9,85.0,0.0
Fornells de la Selva,2026-01-23,04:00 - 04:30,04:00 - 04:30,7.0,7.9,6.3,80.0,0.0
Fornells de la Selva,2026-01-23,04:30 - 05:00,04:30 - 05:00,8.2,8.3,7.7,72.0,0.0
Fornells de la Selva,2026-01-23,05:00 - 05:30,05:00 - 05:30,7.5,7.7,7.2,75.0,0.0
Fornells de la Selva,2026-01-23,05:30 - 06:00,05:30 - 06:00,8.2,8.9,7.2,69.0,0.0
