station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-04-09,00:00 - 00:30,00:00 - 00:30,9.1,9.3,9.0,98.0,0.0
Fornells de la Selva,2026-04-09,00:30 - 01:00,00:30 - 01:00,9.0,9.3,8.6,98.0,0.0
Fornells de la Selva,2026-04-09,01:00 - 01:30,01:00 - 01:30,8.3,8.6,7.9,98.0,0.0
Fornells de la Selva,2026-04-09,01:30 - 02:00,01:30 - 02:00,7.7,7.8,7.6,98.0,0.0
Fornells de la Selva,2026-04-09,02:00 - 02:30,02:00 - 02:30,7.6,7.7,7.2,98.0,0.0
Fornells de la Selva,2026-04-09,02:30 - 03:00,02:30 - 03:00,6.7,7.2,6.2,98.0,0.0
Fornells de la Selva,2026-04-09,03:00 - 03:30,03:00 - 03:30,5.7,6.1,5.4,98.0,0.0
Fornells de la Selva,2026-04-09,03:30 - 04:00,03:30 - 04:00,5.1,5.5,4.8,98.0,0.0
Fornells de la Selva,2026-04-09,04:00 - 04:30,04:00 - 04:30,5.0,5.3,4.8,98.0,0.0
Fornells de la Selva,2026-04-09,04:30 - 05:00,04:30 - 05:00,5.1,5.6,4.6,98.0,0.0
Fornells de la Selva,2026-04-09,05:00 - 05:30,05:00 - 05:30,4.5,5.0,4.2,98.0,0.0
Fornells de la Selva,2026-04-09,05:30 - 06:00,05:30 - 06:00,4.7,5.7,4.3,98.0,0.0
Fornells de la Selva,2026-04-09,06:00 - 06:30,06:00 - 06:30,6.9,8.1,5.8,98.0,0.0
Fornells de la Selva,2026-04-09,06:30 - 07:00,06:30 - 07:00,8.2,9.4,7.4,98.0,0.0
Fornells de la Selva,2026-04-09,07:00 - 07:30,07:00 - 07:30,10.4,11.8,9.5,93.0,0.0
Fornells de la Selva,2026-04-09,07:30 - 08:00,07:30 - 08:00,13.0,14.3,12.1,81.0,0.0
Fornells de la Selva,2026-04-09,08:00 - 08:30,08:00 - 08:30,15.2,16.3,14.3,73.0,0.0
Fornells de la Selva,2026-04-09,08:30 - 09:00,08:30 - 09:00,17.4,18.5,16.4,68.0,0.0
Fornells de la Selva,2026-04-09,09:00 - 09:30,09:00 - 09:30,19.6,20.9,18.5,62.0,0.0
Fornells de la Selva,2026-04-09,09:30 - 10:00,09:30 - 10:00,21.6,22.8,20.8,53.0,0.0
Fornells de la Selva,2026-04-09,10:00 - 10:30,10:00 - 10:30,23.5,24.3,22.6,49.0,0.0
Fornells de la Selva,2026-04-09,10:30 - 11:00,10:30 - 11:00,25.1,25.7,24.2,48.0,0.0
Fornells de la Selva,2026-04-09,11:00 - 11:30,11:00 - 11:30,26.1,26.6,25.5,43.0,0.0
Fornells de la Selva,2026-04-09,11:30 - 12:00,11:30 - 12:00,27.4,27.9,26.5,36.0,0.0
Fornells de la Selva,2026-04-09,12:00 - 12:30,12:00 - 12:30,27.7,28.1,27.0,36.0,0.0
Fornells de la Selva,2026-04-09,12:30 - 13:00,12:30 - 13:00,27.3,28.1,26.9,38.0,0.0
Fornells de la Selva,2026-04-09,13:00 - 13:30,13:00 - 13:30,26.8,27.8,26.3,41.0,0.0
Fornells de la Selva,2026-04-09,13:30 - 14:00,13:30 - 14:00,27.1,28.0,26.2,43.0,0.0
Fornells de la Selva,2026-04-09,14:00 - 14:30,14:00 - 14:30,26.4,27.1,25.8,45.0,0.0
Fornells de la Selva,2026-04-09,14:30 - 15:00,14:30 - 15:00,27.5,27.7,27.2,41.0,0.0
Fornells de la Selva,2026-04-09,15:00 - 15:30,15:00 - 15:30,26.5,27.2,26.0,38.0,0.0
