station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-01-26,00:00 - 00:30,00:00 - 00:30,1.2,1.6,1.0,96.0,0.0
Fornells de la Selva,2026-01-26,00:30 - 01:00,00:30 - 01:00,1.6,1.8,1.4,97.0,0.0
Fornells de la Selva,2026-01-26,01:00 - 01:30,01:00 - 01:30,1.7,2.0,1.4,97.0,0.0
Fornells de la Selva,2026-01-26,01:30 - 02:00,01:30 - 02:00,1.9,2.1,1.6,97.0,0.0
Fornells de la Selva,2026-01-26,02:00 - 02:30,02:00 - 02:30,1.9,2.1,1.8,97.0,0.0
Fornells de la Selva,2026-01-26,02:30 - 03:00,02:30 - 03:00,1.6,1.9,1.3,97.0,0.0
Fornells de la Selva,2026-01-26,03:00 - 03:30,03:00 - 03:30,1.1,1.5,0.7,97.0,0.0
Fornells de la Selva,2026-01-26,03:30 - 04:00,03:30 - 04:00,0.7,1.1,0.5,97.0,0.0
Fornells de la Selva,2026-01-26,04:00 - 04:30,04:00 - 04:30,0.8,1.0,0.7,97.0,0.0
Fornells de la Selva,2026-01-26,04:30 - 05:00,04:30 - 05:00,0.5,1.0,0.2,97.0,0.0
Fornells de la Selva,2026-01-26,05:00 - 05:30,05:00 - 05:30,0.3,0.9,0.1,97.0,0.0
Fornells de la Selva,2026-01-26,05:30 - 06:00,05:30 - 06:00,0.2,0.5,-0.1,97.0,0.0
Fornells de la Selva,2026-01-26,06:00 - 06:30,06:00 - 06:30,0.7,1.0,0.4,97.0,0.1
Fornells de la Selva,2026-01-26,06:30 - 07:00,06:30 - 07:00,0.4,0.6,0.2,96.0,0.0
Fornells de la Selva,2026-01-26,07:00 - 07:30,07:00 - 07:30,0.6,1.3,0.3,96.0,0.0
Fornells de la Selva,2026-01-26,07:30 - 08:00,07:30 - 08:00,2.2,2.9,1.2,92.0,0.0
Fornells de la Selva,2026-01-26,08:00 - 08:30,08:00 - 08:30,4.2,6.9,2.5,85.0,0.0
Fornells de la Selva,2026-01-26,08:30 - 09:00,08:30 - 09:00,7.4,8.4,6.9,75.0,0.0
Fornells de la Selva,2026-01-26,09:00 - 09:30,09:00 - 09:30,8.8,9.8,7.6,72.0,0.0
Fornells de la Selva,2026-01-26,09:30 - 10:00,09:30 - 10:00,10.0,10.3,9.3,65.0,0.0
Fornells de la Selva,2026-01-26,10:00 - 10:30,10:00 - 10:30,11.1,11.6,10.4,58.0,0.0
Fornells de la Selva,2026-01-26,10:30 - 11:00,10:30 - 11:00,12.0,12.2,11.6,58.0,0.0
Fornells de la Selva,2026-01-26,11:00 - 11:30,11:00 - 11:30,12.5,12.8,12.2,58.0,0.0
Fornells de la Selva,2026-01-26,11:30 - 12:00,11:30 - 12:00,12.7,13.3,12.3,58.0,0.0
Fornells de la Selva,2026-01-26,12:00 - 12:30,12:00 - 12:30,13.0,13.3,12.7,56.0,0.0
Fornells de la Selva,2026-01-26,12:30 - 13:00,12:30 - 13:00,13.7,14.0,13.3,54.0,0.0
Fornells de la Selva,2026-01-26,13:00 - 13:30,13:00 - 13:30,13.8,14.2,13.5,53.0,0.0
Fornells de la Selva,2026-01-26,13:30 - 14:00,13:30 - 14:00,12.9,14.1,12.0,56.0,0.0
Fornells de la Selva,2026-01-26,14:00 - 14:30,14:00 - 14:30,12.4,12.6,12.0,58.0,0.0
Fornells de la Selva,2026-01-26,14:30 - 15:00,14:30 - 15:00,11.8,12.4,11.5,61.0,0.0
