station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-06-19,00:00 - 00:30,00:00 - 00:30,14.1,14.3,14.0,92.0,0.0,0.7,304.0,4.0,1018.9,0.0
Girona,2026-06-19,00:30 - 01:00,00:30 - 01:00,14.2,14.5,14.1,92.0,0.0,0.4,310.0,2.9,1019.0,0.0
Girona,2026-06-19,01:00 - 01:30,01:00 - 01:30,14.6,14.7,14.5,90.0,0.0,1.4,297.0,4.7,1019.0,0.0
Girona,2026-06-19,01:30 - 02:00,01:30 - 02:00,14.2,14.5,14.1,92.0,0.0,1.4,343.0,4.3,1018.7,0.0
Girona,2026-06-19,02:00 - 02:30,02:00 - 02:30,14.2,14.5,14.1,91.0,0.0,1.4,206.0,6.1,1018.6,0.0
Girona,2026-06-19,02:30 - 03:00,02:30 - 03:00,14.7,14.8,14.5,89.0,0.0,0.7,329.0,4.7,1018.5,0.0
Girona,2026-06-19,03:00 - 03:30,03:00 - 03:30,14.5,14.8,14.4,90.0,0.0,0.4,335.0,2.5,1018.2,0.0
Girona,2026-06-19,03:30 - 04:00,03:30 - 04:00,14.5,14.8,14.2,91.0,0.0,0.4,335.0,2.9,1018.0,0.0
Girona,2026-06-19,04:00 - 04:30,04:00 - 04:30,15.0,15.3,14.8,89.0,0.0,1.1,23.0,4.7,1018.0,3.0
Girona,2026-06-19,04:30 - 05:00,04:30 - 05:00,15.4,15.5,15.3,85.0,0.0,2.5,296.0,6.8,1018.1,16.0
Girona,2026-06-19,05:00 - 05:30,05:00 - 05:30,15.4,15.6,15.3,84.0,0.0,2.2,342.0,6.8,1018.2,35.0
Girona,2026-06-19,05:30 - 06:00,05:30 - 06:00,16.3,16.8,15.6,81.0,0.0,1.1,284.0,4.7,1018.2,87.0
Girona,2026-06-19,06:00 - 06:30,06:00 - 06:30,18.8,20.8,16.8,67.0,0.0,0.7,219.0,2.9,1018.2,248.0
Girona,2026-06-19,06:30 - 07:00,06:30 - 07:00,22.6,24.2,20.9,50.0,0.0,1.4,297.0,4.0,1018.1,358.0
Girona,2026-06-19,07:00 - 07:30,07:00 - 07:30,24.4,25.5,24.1,45.0,0.0,1.8,335.0,4.0,1017.9,439.0
Girona,2026-06-19,07:30 - 08:00,07:30 - 08:00,26.3,26.9,25.9,39.0,0.0,1.8,245.0,6.1,1018.1,536.0
