station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-05-09,00:00 - 00:30,00:00 - 00:30,10.8,11.2,10.7,100.0,0.0,2.9,279.0,5.0,1015.6,0.0
Girona,2026-05-09,00:30 - 01:00,00:30 - 01:00,10.9,11.0,10.8,100.0,0.0,1.1,283.0,5.0,1015.6,0.0
Girona,2026-05-09,01:00 - 01:30,01:00 - 01:30,10.7,10.9,10.6,100.0,0.0,0.4,279.0,2.9,1015.4,0.0
Girona,2026-05-09,01:30 - 02:00,01:30 - 02:00,10.5,10.7,10.4,100.0,0.0,1.8,283.0,5.8,1015.3,0.0
Girona,2026-05-09,02:00 - 02:30,02:00 - 02:30,10.2,10.3,10.1,100.0,0.0,1.1,294.0,4.0,1015.0,0.0
Girona,2026-05-09,02:30 - 03:00,02:30 - 03:00,10.2,10.3,10.0,100.0,0.0,1.4,0.0,4.0,1014.7,0.0
Girona,2026-05-09,03:00 - 03:30,03:00 - 03:30,10.2,10.2,10.0,100.0,0.0,0.7,340.0,4.0,1014.7,0.0
Girona,2026-05-09,03:30 - 04:00,03:30 - 04:00,10.0,10.1,9.9,100.0,0.0,1.8,288.0,4.7,1014.7,0.0
Girona,2026-05-09,04:00 - 04:30,04:00 - 04:30,10.4,10.5,10.2,100.0,0.0,1.4,284.0,4.7,1014.7,0.0
Girona,2026-05-09,04:30 - 05:00,04:30 - 05:00,10.6,10.8,10.5,100.0,0.0,0.7,267.0,4.3,1014.8,6.0
Girona,2026-05-09,05:00 - 05:30,05:00 - 05:30,11.0,11.3,10.8,98.0,0.0,1.1,275.0,2.9,1014.9,36.0
Girona,2026-05-09,05:30 - 06:00,05:30 - 06:00,11.6,12.1,11.3,94.0,0.0,0.7,271.0,2.9,1015.0,86.0
Girona,2026-05-09,06:00 - 06:30,06:00 - 06:30,12.4,12.8,12.1,90.0,0.0,1.1,240.0,3.6,1014.8,124.0
Girona,2026-05-09,06:30 - 07:00,06:30 - 07:00,13.4,14.0,12.8,85.0,0.0,1.4,271.0,4.3,1014.7,176.0
Girona,2026-05-09,07:00 - 07:30,07:00 - 07:30,15.2,16.1,14.0,79.0,0.0,1.1,0.0,4.7,1014.6,289.0
Girona,2026-05-09,07:30 - 08:00,07:30 - 08:00,17.0,17.8,16.1,75.0,0.0,2.5,353.0,6.1,1014.4,375.0
Girona,2026-05-09,08:00 - 08:30,08:00 - 08:30,18.2,18.7,17.8,73.0,0.0,5.8,11.0,11.5,1014.1,452.0
Girona,2026-05-09,08:30 - 09:00,08:30 - 09:00,18.7,19.2,18.3,71.0,0.0,6.8,16.0,15.8,1013.7,425.0
Girona,2026-05-09,09:00 - 09:30,09:00 - 09:30,19.1,19.3,18.7,68.0,0.0,6.8,17.0,15.8,1013.6,375.0
Girona,2026-05-09,09:30 - 10:00,09:30 - 10:00,18.8,19.1,18.5,69.0,0.0,6.1,43.0,13.0,1014.0,193.0
Girona,2026-05-09,10:00 - 10:30,10:00 - 10:30,19.1,19.9,18.4,67.0,0.0,6.5,47.0,15.8,1014.1,323.0
Girona,2026-05-09,10:30 - 11:00,10:30 - 11:00,19.6,20.0,19.0,63.0,0.0,6.1,32.0,15.8,1013.9,241.0
Girona,2026-05-09,11:00 - 11:30,11:00 - 11:30,18.5,19.0,18.0,70.0,0.0,9.7,71.0,19.1,1013.9,123.0
Girona,2026-05-09,11:30 - 12:00,11:30 - 12:00,17.7,17.9,17.6,76.0,0.0,4.0,31.0,12.2,1014.0,97.0
Girona,2026-05-09,12:00 - 12:30,12:00 - 12:30,18.3,18.5,17.9,76.0,0.0,4.7,333.0,11.9,1013.7,230.0
Girona,2026-05-09,12:30 - 13:00,12:30 - 13:00,18.7,19.1,18.4,74.0,0.0,6.8,341.0,15.8,1012.9,278.0
Girona,2026-05-09,13:00 - 13:30,13:00 - 13:30,19.1,19.5,18.9,67.0,0.0,6.5,49.0,13.3,1012.5,175.0
Girona,2026-05-09,13:30 - 14:00,13:30 - 14:00,19.0,19.4,18.8,66.0,0.0,7.2,46.0,15.1,1012.4,160.0
Girona,2026-05-09,14:00 - 14:30,14:00 - 14:30,18.5,18.8,18.2,66.0,0.0,5.8,25.0,13.0,1012.6,94.0
Girona,2026-05-09,14:30 - 15:00,14:30 - 15:00,18.2,18.3,17.8,69.0,0.0,4.7,58.0,9.7,1012.9,52.0
Girona,2026-05-09,15:00 - 15:30,15:00 - 15:30,17.6,17.8,17.4,74.0,0.0,5.0,51.0,10.8,1011.8,29.0
Girona,2026-05-09,15:30 - 16:00,15:30 - 16:00,17.3,17.4,17.2,73.0,0.0,6.8,48.0,13.3,1011.3,38.0
Girona,2026-05-09,16:00 - 16:30,16:00 - 16:30,16.5,17.1,15.9,82.0,0.6,2.9,24.0,11.2,1012.0,10.0
Girona,2026-05-09,16:30 - 17:00,16:30 - 17:00,15.5,15.9,15.2,96.0,2.1,3.2,247.0,6.5,1012.8,6.0
Girona,2026-05-09,17:00 - 17:30,17:00 - 17:30,14.7,15.2,14.2,99.0,4.2,2.2,221.0,6.8,1012.9,8.0
Girona,2026-05-09,17:30 - 18:00,17:30 - 18:00,14.0,14.2,13.9,100.0,2.4,3.6,15.0,9.4,1012.6,4.0
Girona,2026-05-09,18:00 - 18:30,18:00 - 18:30,13.6,13.9,13.5,100.0,2.1,5.8,15.0,13.7,1011.7,2.0
Girona,2026-05-09,18:30 - 19:00,18:30 - 19:00,13.3,13.5,13.0,100.0,1.0,8.6,353.0,18.4,1010.7,1.0
Girona,2026-05-09,19:00 - 19:30,19:00 - 19:30,12.9,13.0,12.9,100.0,0.4,5.0,295.0,14.8,1011.5,0.0
