station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-04-21,00:00 - 00:30,00:00 - 00:30,12.4,13.1,12.0,99.0,0.0,2.2,222.0,5.4,1011.9,0.0
Girona,2026-04-21,00:30 - 01:00,00:30 - 01:00,11.6,12.0,11.4,100.0,0.0,2.2,266.0,4.7,1011.8,0.0
Girona,2026-04-21,01:00 - 01:30,01:00 - 01:30,11.1,11.3,10.8,100.0,0.0,1.1,2.0,5.4,1011.6,0.0
Girona,2026-04-21,01:30 - 02:00,01:30 - 02:00,10.8,11.1,10.4,100.0,0.0,0.4,0.0,2.9,1011.7,0.0
Girona,2026-04-21,02:00 - 02:30,02:00 - 02:30,10.3,10.4,10.1,100.0,0.0,0.4,0.0,3.6,1011.6,0.0
Girona,2026-04-21,02:30 - 03:00,02:30 - 03:00,10.1,10.3,9.8,100.0,0.0,1.1,350.0,4.3,1011.7,0.0
Girona,2026-04-21,03:00 - 03:30,03:00 - 03:30,9.8,10.0,9.7,100.0,0.0,2.5,289.0,6.5,1011.6,0.0
Girona,2026-04-21,03:30 - 04:00,03:30 - 04:00,9.4,9.6,9.3,100.0,0.0,0.4,68.0,2.5,1011.7,0.0
Girona,2026-04-21,04:00 - 04:30,04:00 - 04:30,9.4,9.4,9.2,100.0,0.0,1.4,285.0,4.7,1011.6,0.0
Girona,2026-04-21,04:30 - 05:00,04:30 - 05:00,9.2,9.4,9.0,100.0,0.0,0.7,298.0,2.9,1011.7,1.0
Girona,2026-04-21,05:00 - 05:30,05:00 - 05:30,9.3,9.5,9.0,100.0,0.1,1.1,3.0,3.2,1011.8,20.0
Girona,2026-04-21,05:30 - 06:00,05:30 - 06:00,9.9,10.2,9.5,100.0,0.0,1.4,255.0,3.6,1012.1,58.0
Girona,2026-04-21,06:00 - 06:30,06:00 - 06:30,11.0,11.6,10.2,100.0,0.0,0.0,0.0,0.0,1012.2,90.0
Girona,2026-04-21,06:30 - 07:00,06:30 - 07:00,12.4,13.2,11.6,100.0,0.0,0.7,284.0,2.9,1012.3,244.0
Girona,2026-04-21,07:00 - 07:30,07:00 - 07:30,14.7,15.8,13.5,89.0,0.0,1.4,329.0,4.0,1012.3,349.0
Girona,2026-04-21,07:30 - 08:00,07:30 - 08:00,17.2,18.1,16.0,76.0,0.0,1.4,337.0,5.4,1012.2,447.0
Girona,2026-04-21,08:00 - 08:30,08:00 - 08:30,18.8,19.4,18.0,70.0,0.0,2.9,347.0,7.9,1011.9,544.0
Girona,2026-04-21,08:30 - 09:00,08:30 - 09:00,20.0,20.5,19.4,66.0,0.0,2.5,350.0,6.1,1012.0,627.0
Girona,2026-04-21,09:00 - 09:30,09:00 - 09:30,20.6,20.9,20.4,64.0,0.0,2.9,217.0,5.8,1012.0,705.0
Girona,2026-04-21,09:30 - 10:00,09:30 - 10:00,21.7,22.2,20.9,60.0,0.0,4.3,164.0,14.0,1011.6,778.0
Girona,2026-04-21,10:00 - 10:30,10:00 - 10:30,22.7,23.3,22.2,56.0,0.0,5.8,181.0,14.0,1011.4,827.0
Girona,2026-04-21,10:30 - 11:00,10:30 - 11:00,23.1,23.6,22.7,55.0,0.0,7.9,186.0,14.8,1011.3,860.0
Girona,2026-04-21,11:00 - 11:30,11:00 - 11:30,23.9,24.2,23.6,52.0,0.0,8.3,156.0,16.2,1011.1,880.0
Girona,2026-04-21,11:30 - 12:00,11:30 - 12:00,24.3,24.6,24.1,51.0,0.0,8.6,174.0,18.0,1010.8,896.0
Girona,2026-04-21,12:00 - 12:30,12:00 - 12:30,24.8,25.4,24.2,51.0,0.0,7.9,197.0,18.0,1010.6,897.0
Girona,2026-04-21,12:30 - 13:00,12:30 - 13:00,25.3,25.9,25.0,49.0,0.0,8.3,193.0,16.9,1010.3,882.0
Girona,2026-04-21,13:00 - 13:30,13:00 - 13:30,25.5,25.9,25.0,46.0,0.0,8.6,182.0,16.6,1010.1,845.0
Girona,2026-04-21,13:30 - 14:00,13:30 - 14:00,25.7,26.2,25.2,45.0,0.0,9.7,198.0,19.4,1009.7,851.0
Girona,2026-04-21,14:00 - 14:30,14:00 - 14:30,25.7,26.3,25.1,44.0,0.0,9.0,186.0,18.7,1009.4,769.0
Girona,2026-04-21,14:30 - 15:00,14:30 - 15:00,25.6,26.2,25.4,43.0,0.0,7.2,199.0,14.8,1009.3,724.0
Girona,2026-04-21,15:00 - 15:30,15:00 - 15:30,25.3,26.0,24.5,44.0,0.0,9.0,201.0,18.7,1009.1,555.0
Girona,2026-04-21,15:30 - 16:00,15:30 - 16:00,24.0,24.5,23.6,47.0,0.0,6.5,190.0,13.3,1009.3,265.0
Girona,2026-04-21,16:00 - 16:30,16:00 - 16:30,22.6,23.5,21.8,51.0,0.0,4.3,44.0,10.4,1009.6,126.0
Girona,2026-04-21,16:30 - 17:00,16:30 - 17:00,21.3,21.8,21.0,56.0,0.0,4.3,24.0,10.4,1009.7,76.0
Girona,2026-04-21,17:00 - 17:30,17:00 - 17:30,20.8,21.0,20.7,58.0,0.0,5.0,185.0,11.5,1009.8,34.0
Girona,2026-04-21,17:30 - 18:00,17:30 - 18:00,20.4,20.8,20.1,58.0,0.0,7.2,209.0,14.8,1009.7,17.0
Girona,2026-04-21,18:00 - 18:30,18:00 - 18:30,19.7,20.0,19.2,62.0,0.0,5.0,186.0,9.7,1009.9,5.0
Girona,2026-04-21,18:30 - 19:00,18:30 - 19:00,18.6,19.1,18.2,68.0,0.0,7.6,156.0,13.7,1009.8,0.0
Girona,2026-04-21,19:00 - 19:30,19:00 - 19:30,18.0,18.2,17.8,70.0,0.0,6.5,188.0,15.1,1009.8,0.0
