station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-03-11,00:00 - 00:30,00:00 - 00:30,5.5,5.8,5.2,100.0,0.0,0.0,0.0,0.0,1024.6,0.0
Girona,2026-03-11,00:30 - 01:00,00:30 - 01:00,5.2,5.3,5.1,100.0,0.0,0.7,315.0,2.5,1024.6,0.0
Girona,2026-03-11,01:00 - 01:30,01:00 - 01:30,5.2,5.3,4.9,100.0,0.0,1.4,283.0,4.0,1024.5,0.0
Girona,2026-03-11,01:30 - 02:00,01:30 - 02:00,4.8,4.9,4.7,100.0,0.0,1.1,316.0,4.0,1024.3,0.0
Girona,2026-03-11,02:00 - 02:30,02:00 - 02:30,5.0,5.6,4.6,100.0,0.0,0.0,0.0,0.0,1024.2,0.0
