station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-09-15,00:00 - 00:30,00:00 - 00:30,16.0,16.3,15.7,75.0,0.0
Fornells de la Selva,2026-09-15,00:30 - 01:00,00:30 - 01:00,15.7,16.0,15.4,78.0,0.0
Fornells de la Selva,2026-09-15,01:00 - 01:30,01:00 - 01:30,15.5,15.7,15.0,79.0,0.0
Fornells de la Selva,2026-09-15,01:30 - 02:00,01:30 - 02:00,14.9,15.0,14.7,81.0,0.0
Fornells de la Selva,2026-09-15,02:00 - 02:30,02:00 - 02:30,14.7,14.8,14.5,82.0,0.0
Fornells de la Selva,2026-09-15,02:30 - 03:00,02:30 - 03:00,14.4,14.5,14.3,84.0,0.0
Fornells de la Selva,2026-09-15,03:00 - 03:30,03:00 - 03:30,14.2,14.3,14.0,85.0,0.0
Fornells de la Selva,2026-09-15,03:30 - 04:00,03:30 - 04:00,13.9,14.1,13.8,86.0,0.0
Fornells de la Selva,2026-09-15,04:00 - 04:30,04:00 - 04:30,13.8,14.0,13.5,85.0,0.0
Fornells de la Selva,2026-09-15,04:30 - 05:00,04:30 - 05:00,13.5,13.6,13.4,87.0,0.0
Fornells de la Selva,2026-09-15,05:00 - 05:30,05:00 - 05:30,13.5,13.6,13.3,86.0,0.0
Fornells de la Selva,2026-09-15,05:30 - 06:00,05:30 - 06:00,13.3,13.5,13.2,86.0,0.0
Fornells de la Selva,2026-09-15,06:00 - 06:30,06:00 - 06:30,14.9,16.3,13.5,81.0,0.0
Fornells de la Selva,2026-09-15,06:30 - 07:00,06:30 - 07:00,17.8,19.0,16.3,71.0,0.0
Fornells de la Selva,2026-09-15,07:00 - 07:30,07:00 - 07:30,19.9,21.1,18.8,66.0,0.0
Fornells de la Selva,2026-09-15,07:30 - 08:00,07:30 - 08:00,22.4,23.6,21.2,59.0,0.0
Fornells de la Selva,2026-09-15,08:00 - 08:30,08:00 - 08:30,25.2,26.6,23.9,51.0,0.0
Fornells de la Selva,2026-09-15,08:30 - 09:00,08:30 - 09:00,27.7,29.1,26.6,42.0,0.0
Fornells de la Selva,2026-09-15,09:00 - 09:30,09:00 - 09:30,30.2,31.1,29.2,34.0,0.0
Fornells de la Selva,2026-09-15,09:30 - 10:00,09:30 - 10:00,31.3,32.3,30.6,31.0,0.0
Fornells de la Selva,2026-09-15,10:00 - 10:30,10:00 - 10:30,32.5,33.2,31.8,29.0,0.0
Fornells de la Selva,2026-09-15,10:30 - 11:00,10:30 - 11:00,32.5,33.4,31.9,30.0,0.0
Fornells de la Selva,2026-09-15,11:00 - 11:30,11:00 - 11:30,32.8,33.5,32.4,29.0,0.0
Fornells de la Selva,2026-09-15,11:30 - 12:00,11:30 - 12:00,33.0,33.3,32.5,30.0,0.0
Fornells de la Selva,2026-09-15,12:00 - 12:30,12:00 - 12:30,32.8,33.3,32.4,31.0,0.0
Fornells de la Selva,2026-09-15,12:30 - 13:00,12:30 - 13:00,32.8,33.4,32.1,33.0,0.0
Fornells de la Selva,2026-09-15,13:00 - 13:30,13:00 - 13:30,32.7,33.4,32.1,37.0,0.0
Fornells de la Selva,2026-09-15,13:30 - 14:00,13:30 - 14:00,32.1,32.5,31.5,41.0,0.0
Fornells de la Selva,2026-09-15,14:00 - 14:30,14:00 - 14:30,31.9,32.6,31.2,41.0,0.0
Fornells de la Selva,2026-09-15,14:30 - 15:00,14:30 - 15:00,31.5,31.9,31.1,44.0,0.0
Fornells de la Selva,2026-09-15,15:00 - 15:30,15:00 - 15:30,30.8,31.4,30.2,47.0,0.0
Fornells de la Selva,2026-09-15,15:30 - 16:00,15:30 - 16:00,30.4,30.8,29.8,49.0,0.0
Fornells de la Selva,2026-09-15,16:00 - 16:30,16:00 - 16:30,29.4,30.0,29.0,52.0,0.0
Fornells de la Selva,2026-09-15,16:30 - 17:00,16:30 - 17:00,28.5,29.1,27.9,57.0,0.0
Fornells de la Selva,2026-09-15,17:00 - 17:30,17:00 - 17:30,27.4,27.9,26.9,65.0,0.0
Fornells de la Selva,2026-09-15,17:30 - 18:00,17:30 - 18:00,26.3,26.8,25.9,70.0,0.0
Fornells de la Selva,2026-09-15,18:00 - 18:30,18:00 - 18:30,25.4,25.8,24.9,75.0,0.0
Fornells de la Selva,2026-09-15,18:30 - 19:00,18:30 - 19:00,24.6,24.9,24.3,81.0,0.0
Fornells de la Selva,2026-09-15,19:00 - 19:30,19:00 - 19:30,23.9,24.3,23.3,83.0,0.0
Fornells de la Selva,2026-09-15,19:30 - 20:00,19:30 - 20:00,23.1,23.3,22.7,85.0,0.0
Fornells de la Selva,2026-09-15,20:00 - 20:30,20:00 - 20:30,22.4,22.7,21.9,84.0,0.0
Fornells de la Selva,2026-09-15,20:30 - 21:00,20:30 - 21:00,21.7,21.9,21.2,83.0,0.0
Fornells de la Selva,2026-09-15,21:00 - 21:30,21:00 - 21:30,21.1,21.2,20.8,83.0,0.0
Fornells de la Selva,2026-09-15,21:30 - 22:00,21:30 - 22:00,20.4,20.7,20.1,86.0,0.0
Fornells de la Selva,2026-09-15,22:00 - 22:30,22:00 - 22:30,20.0,20.2,19.9,88.0,0.0
