station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-04-27,00:00 - 00:30,00:00 - 00:30,10.4,10.9,10.0,95.0,0.0
Fornells de la Selva,2026-04-27,00:30 - 01:00,00:30 - 01:00,10.1,10.3,9.5,96.0,0.0
Fornells de la Selva,2026-04-27,01:00 - 01:30,01:00 - 01:30,9.8,10.1,9.4,96.0,0.0
Fornells de la Selva,2026-04-27,01:30 - 02:00,01:30 - 02:00,9.4,10.0,8.9,96.0,0.0
Fornells de la Selva,2026-04-27,02:00 - 02:30,02:00 - 02:30,9.1,9.3,8.8,97.0,0.0
Fornells de la Selva,2026-04-27,02:30 - 03:00,02:30 - 03:00,9.1,9.3,8.8,97.0,0.0
Fornells de la Selva,2026-04-27,03:00 - 03:30,03:00 - 03:30,9.5,9.8,9.2,97.0,0.0
Fornells de la Selva,2026-04-27,03:30 - 04:00,03:30 - 04:00,9.7,9.9,9.4,97.0,0.0
Fornells de la Selva,2026-04-27,04:00 - 04:30,04:00 - 04:30,9.6,9.9,9.4,97.0,0.0
Fornells de la Selva,2026-04-27,04:30 - 05:00,04:30 - 05:00,9.1,9.5,8.8,97.0,0.0
Fornells de la Selva,2026-04-27,05:00 - 05:30,05:00 - 05:30,9.3,9.8,9.1,98.0,0.0
Fornells de la Selva,2026-04-27,05:30 - 06:00,05:30 - 06:00,10.7,13.1,9.8,97.0,0.0
Fornells de la Selva,2026-04-27,06:00 - 06:30,06:00 - 06:30,14.1,14.7,13.0,85.0,0.0
Fornells de la Selva,2026-04-27,06:30 - 07:00,06:30 - 07:00,15.4,16.2,14.7,83.0,0.0
Fornells de la Selva,2026-04-27,07:00 - 07:30,07:00 - 07:30,17.6,18.9,16.3,75.0,0.0
Fornells de la Selva,2026-04-27,07:30 - 08:00,07:30 - 08:00,19.3,19.9,18.8,69.0,0.0
Fornells de la Selva,2026-04-27,08:00 - 08:30,08:00 - 08:30,20.8,21.6,20.0,64.0,0.0
Fornells de la Selva,2026-04-27,08:30 - 09:00,08:30 - 09:00,22.1,22.9,21.6,60.0,0.0
Fornells de la Selva,2026-04-27,09:00 - 09:30,09:00 - 09:30,23.1,23.7,22.5,57.0,0.0
Fornells de la Selva,2026-04-27,09:30 - 10:00,09:30 - 10:00,23.8,24.4,23.1,56.0,0.0
Fornells de la Selva,2026-04-27,10:00 - 10:30,10:00 - 10:30,24.4,25.2,23.8,55.0,0.0
Fornells de la Selva,2026-04-27,10:30 - 11:00,10:30 - 11:00,24.8,25.9,23.8,53.0,0.0
Fornells de la Selva,2026-04-27,11:00 - 11:30,11:00 - 11:30,25.6,26.7,24.8,53.0,0.0
Fornells de la Selva,2026-04-27,11:30 - 12:00,11:30 - 12:00,25.7,26.8,24.8,54.0,0.0
Fornells de la Selva,2026-04-27,12:00 - 12:30,12:00 - 12:30,25.1,25.6,24.2,56.0,0.0
