station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-06-14,00:00 - 00:30,00:00 - 00:30,15.0,15.2,14.9,96.0,0.0,1.8,280.0,4.7,1018.1,0.0
Girona,2026-06-14,00:30 - 01:00,00:30 - 01:00,14.8,14.8,14.7,96.0,0.0,0.7,279.0,4.0,1017.9,0.0
Girona,2026-06-14,01:00 - 01:30,01:00 - 01:30,14.5,14.7,14.5,97.0,0.0,0.0,281.0,1.8,1017.8,0.0
Girona,2026-06-14,01:30 - 02:00,01:30 - 02:00,14.3,14.5,14.0,97.0,0.0,0.7,280.0,3.6,1017.6,0.0
Girona,2026-06-14,02:00 - 02:30,02:00 - 02:30,13.7,14.0,13.5,99.0,0.0,0.4,278.0,2.5,1017.6,0.0
Girona,2026-06-14,02:30 - 03:00,02:30 - 03:00,13.6,13.7,13.5,100.0,0.0,2.2,275.0,5.4,1017.5,0.0
Girona,2026-06-14,03:00 - 03:30,03:00 - 03:30,13.4,13.6,13.2,99.0,0.0,0.7,281.0,3.6,1017.4,0.0
Girona,2026-06-14,03:30 - 04:00,03:30 - 04:00,13.3,13.4,13.2,100.0,0.0,0.0,282.0,1.1,1017.3,0.0
Girona,2026-06-14,04:00 - 04:30,04:00 - 04:30,13.2,13.3,13.2,100.0,0.0,0.4,282.0,2.9,1017.2,5.0
Girona,2026-06-14,04:30 - 05:00,04:30 - 05:00,13.3,13.6,13.2,100.0,0.0,0.4,282.0,1.8,1017.2,23.0
Girona,2026-06-14,05:00 - 05:30,05:00 - 05:30,14.5,16.1,13.6,97.0,0.0,0.0,282.0,1.1,1017.3,100.0
Girona,2026-06-14,05:30 - 06:00,05:30 - 06:00,18.2,19.8,16.4,78.0,0.0,0.4,296.0,2.9,1017.3,196.0
Girona,2026-06-14,06:00 - 06:30,06:00 - 06:30,21.1,23.3,19.9,63.0,0.0,1.4,32.0,2.9,1017.2,294.0
Girona,2026-06-14,06:30 - 07:00,06:30 - 07:00,25.0,26.7,23.8,51.0,0.0,1.4,34.0,3.2,1016.9,385.0
Girona,2026-06-14,07:00 - 07:30,07:00 - 07:30,26.6,27.6,25.8,47.0,0.0,2.2,332.0,5.4,1016.8,469.0
Girona,2026-06-14,07:30 - 08:00,07:30 - 08:00,27.8,28.7,27.4,44.0,0.0,1.8,16.0,5.4,1016.5,571.0
Girona,2026-06-14,08:00 - 08:30,08:00 - 08:30,29.6,30.2,28.9,37.0,0.0,4.3,25.0,10.8,1016.5,645.0
Girona,2026-06-14,08:30 - 09:00,08:30 - 09:00,30.3,30.8,30.0,33.0,0.0,6.8,46.0,17.6,1016.4,737.0
Girona,2026-06-14,09:00 - 09:30,09:00 - 09:30,30.8,31.3,30.2,31.0,0.0,7.2,53.0,16.9,1016.3,808.0
Girona,2026-06-14,09:30 - 10:00,09:30 - 10:00,31.2,31.6,30.8,29.0,0.0,6.8,26.0,15.5,1016.1,864.0
Girona,2026-06-14,10:00 - 10:30,10:00 - 10:30,31.5,31.9,31.1,28.0,0.0,7.6,23.0,18.0,1015.9,915.0
Girona,2026-06-14,10:30 - 11:00,10:30 - 11:00,31.8,32.3,31.3,27.0,0.0,7.6,16.0,17.3,1015.6,957.0
Girona,2026-06-14,11:00 - 11:30,11:00 - 11:30,32.0,32.3,31.8,27.0,0.0,7.6,48.0,16.9,1015.3,942.0
Girona,2026-06-14,11:30 - 12:00,11:30 - 12:00,32.2,32.7,31.8,26.0,0.0,9.4,53.0,18.4,1014.9,973.0
Girona,2026-06-14,12:00 - 12:30,12:00 - 12:30,32.3,32.7,31.7,26.0,0.0,7.9,41.0,18.4,1014.6,926.0
Girona,2026-06-14,12:30 - 13:00,12:30 - 13:00,32.8,33.7,32.2,25.0,0.0,7.2,58.0,16.6,1014.3,964.0
