station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-07-24,00:00 - 00:30,00:00 - 00:30,18.7,19.1,18.5,83.0,0.0,0.7,281.0,2.9,1014.8,0.0
Girona,2026-07-24,00:30 - 01:00,00:30 - 01:00,18.3,18.5,18.2,87.0,0.0,1.1,341.0,2.9,1014.7,0.0
Girona,2026-07-24,01:00 - 01:30,01:00 - 01:30,18.0,18.2,17.9,86.0,0.0,2.2,294.0,4.7,1014.5,0.0
Girona,2026-07-24,01:30 - 02:00,01:30 - 02:00,17.8,17.9,17.6,86.0,0.0,2.5,266.0,5.4,1014.3,0.0
Girona,2026-07-24,02:00 - 02:30,02:00 - 02:30,17.5,17.6,17.4,85.0,0.0,2.9,276.0,6.5,1014.3,0.0
Girona,2026-07-24,02:30 - 03:00,02:30 - 03:00,17.2,17.5,16.9,85.0,0.0,2.2,285.0,4.3,1014.3,0.0
Girona,2026-07-24,03:00 - 03:30,03:00 - 03:30,17.0,17.2,16.8,85.0,0.0,3.2,269.0,7.2,1014.3,0.0
Girona,2026-07-24,03:30 - 04:00,03:30 - 04:00,16.5,16.8,16.2,86.0,0.0,0.7,275.0,4.7,1014.4,0.0
Girona,2026-07-24,04:00 - 04:30,04:00 - 04:30,16.1,16.2,16.0,88.0,0.0,0.7,314.0,3.2,1014.6,0.0
Girona,2026-07-24,04:30 - 05:00,04:30 - 05:00,16.1,16.2,16.0,90.0,0.0,0.4,256.0,2.9,1014.8,10.0
Girona,2026-07-24,05:00 - 05:30,05:00 - 05:30,16.9,17.8,16.2,88.0,0.0,0.7,9.0,3.2,1014.9,55.0
Girona,2026-07-24,05:30 - 06:00,05:30 - 06:00,19.2,20.4,17.9,78.0,0.0,0.7,248.0,4.3,1014.9,126.0
Girona,2026-07-24,06:00 - 06:30,06:00 - 06:30,22.2,23.8,20.4,60.0,0.0,0.4,355.0,1.8,1015.2,211.0
Girona,2026-07-24,06:30 - 07:00,06:30 - 07:00,24.1,24.5,23.8,54.0,0.0,2.2,261.0,5.4,1015.2,293.0
Girona,2026-07-24,07:00 - 07:30,07:00 - 07:30,25.7,27.0,24.6,49.0,0.0,2.5,311.0,5.0,1015.2,376.0
Girona,2026-07-24,07:30 - 08:00,07:30 - 08:00,28.2,29.3,27.0,39.0,0.0,2.9,350.0,6.1,1014.8,472.0
Girona,2026-07-24,08:00 - 08:30,08:00 - 08:30,29.6,30.6,28.9,35.0,0.0,2.2,294.0,5.8,1014.7,536.0
Girona,2026-07-24,08:30 - 09:00,08:30 - 09:00,30.2,30.9,29.7,33.0,0.0,2.9,307.0,6.8,1014.5,612.0
Girona,2026-07-24,09:00 - 09:30,09:00 - 09:30,31.1,31.9,30.5,30.0,0.0,3.2,335.0,9.0,1014.1,684.0
Girona,2026-07-24,09:30 - 10:00,09:30 - 10:00,32.2,33.5,31.6,28.0,0.0,4.0,20.0,7.6,1013.8,734.0
Girona,2026-07-24,10:00 - 10:30,10:00 - 10:30,33.0,33.8,32.4,26.0,0.0,5.4,54.0,13.7,1013.5,757.0
Girona,2026-07-24,10:30 - 11:00,10:30 - 11:00,34.2,34.8,33.6,23.0,0.0,5.0,194.0,17.3,1013.1,797.0
Girona,2026-07-24,11:00 - 11:30,11:00 - 11:30,34.7,35.5,33.9,22.0,0.0,4.3,227.0,12.6,1012.9,818.0
Girona,2026-07-24,11:30 - 12:00,11:30 - 12:00,34.9,35.5,34.3,24.0,0.0,5.8,14.0,14.8,1012.5,850.0
Girona,2026-07-24,12:00 - 12:30,12:00 - 12:30,35.1,35.8,34.1,24.0,0.0,7.6,204.0,22.0,1012.2,869.0
Girona,2026-07-24,12:30 - 13:00,12:30 - 13:00,35.6,36.0,35.1,22.0,0.0,11.2,150.0,23.4,1012.0,857.0
Girona,2026-07-24,13:00 - 13:30,13:00 - 13:30,35.4,35.8,34.9,22.0,0.0,12.2,149.0,28.4,1011.7,827.0
Girona,2026-07-24,13:30 - 14:00,13:30 - 14:00,35.3,35.8,34.9,22.0,0.0,13.3,149.0,25.6,1011.4,785.0
Girona,2026-07-24,14:00 - 14:30,14:00 - 14:30,35.1,35.5,34.7,22.0,0.0,14.0,149.0,26.6,1011.0,740.0
Girona,2026-07-24,14:30 - 15:00,14:30 - 15:00,34.7,35.1,34.2,22.0,0.0,13.0,156.0,31.7,1010.7,678.0
Girona,2026-07-24,15:00 - 15:30,15:00 - 15:30,33.5,34.0,33.0,24.0,0.0,14.8,144.0,26.3,1010.7,602.0
Girona,2026-07-24,15:30 - 16:00,15:30 - 16:00,33.0,33.4,32.6,25.0,0.0,13.3,158.0,26.6,1010.7,505.0
Girona,2026-07-24,16:00 - 16:30,16:00 - 16:30,32.5,32.9,31.9,22.0,0.0,13.0,194.0,26.3,1010.6,403.0
Girona,2026-07-24,16:30 - 17:00,16:30 - 17:00,31.6,32.1,31.2,24.0,0.0,13.3,198.0,31.0,1010.5,328.0
Girona,2026-07-24,17:00 - 17:30,17:00 - 17:30,30.8,31.3,30.3,25.0,0.0,11.2,189.0,26.6,1010.5,227.0
