station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-03-14,00:00 - 00:30,00:00 - 00:30,9.4,9.6,9.3,100.0,0.0,0.7,274.0,4.7,1008.5,0.0
Girona,2026-03-14,00:30 - 01:00,00:30 - 01:00,9.3,9.4,9.3,100.0,0.0,2.2,333.0,7.6,1008.0,0.0
Girona,2026-03-14,01:00 - 01:30,01:00 - 01:30,9.3,9.4,9.3,100.0,0.0,1.8,158.0,5.8,1007.6,0.0
Girona,2026-03-14,01:30 - 02:00,01:30 - 02:00,9.5,9.6,9.3,100.0,0.0,2.9,229.0,6.1,1007.0,0.0
Girona,2026-03-14,02:00 - 02:30,02:00 - 02:30,9.4,9.6,9.3,100.0,0.0,2.5,261.0,6.1,1006.5,0.0
Girona,2026-03-14,02:30 - 03:00,02:30 - 03:00,9.4,9.5,9.3,100.0,0.0,1.4,285.0,4.3,1006.3,0.0
Girona,2026-03-14,03:00 - 03:30,03:00 - 03:30,9.3,9.4,9.2,100.0,0.0,0.0,260.0,1.1,1006.1,0.0
Girona,2026-03-14,03:30 - 04:00,03:30 - 04:00,9.3,9.4,9.3,100.0,0.0,2.9,270.0,6.5,1005.8,0.0
Girona,2026-03-14,04:00 - 04:30,04:00 - 04:30,9.5,9.6,9.3,100.0,0.0,3.6,280.0,9.4,1005.4,0.0
Girona,2026-03-14,04:30 - 05:00,04:30 - 05:00,9.3,9.4,9.2,100.0,0.0,2.2,257.0,4.7,1005.4,0.0
