station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-08-12,00:00 - 00:30,00:00 - 00:30,21.3,21.6,21.1,91.0,0.0
Fornells de la Selva,2026-08-12,00:30 - 01:00,00:30 - 01:00,21.0,21.4,20.7,93.0,0.0
Fornells de la Selva,2026-08-12,01:00 - 01:30,01:00 - 01:30,20.9,21.2,20.7,91.0,0.0
Fornells de la Selva,2026-08-12,01:30 - 02:00,01:30 - 02:00,20.6,20.7,20.3,91.0,0.0
Fornells de la Selva,2026-08-12,02:00 - 02:30,02:00 - 02:30,20.3,20.7,20.0,90.0,0.0
Fornells de la Selva,2026-08-12,02:30 - 03:00,02:30 - 03:00,19.9,20.3,19.7,91.0,0.0
Fornells de la Selva,2026-08-12,03:00 - 03:30,03:00 - 03:30,19.7,19.8,19.7,92.0,0.0
Fornells de la Selva,2026-08-12,03:30 - 04:00,03:30 - 04:00,19.4,19.7,19.2,94.0,0.0
Fornells de la Selva,2026-08-12,04:00 - 04:30,04:00 - 04:30,19.1,19.2,18.9,95.0,0.0
Fornells de la Selva,2026-08-12,04:30 - 05:00,04:30 - 05:00,18.7,18.9,18.4,96.0,0.0
Fornells de la Selva,2026-08-12,05:00 - 05:30,05:00 - 05:30,18.8,18.9,18.6,96.0,0.0
Fornells de la Selva,2026-08-12,05:30 - 06:00,05:30 - 06:00,19.7,20.9,18.9,93.0,0.0
Fornells de la Selva,2026-08-12,06:00 - 06:30,06:00 - 06:30,21.2,22.2,20.9,86.0,0.0
Fornells de la Selva,2026-08-12,06:30 - 07:00,06:30 - 07:00,23.2,23.8,22.3,77.0,0.0
Fornells de la Selva,2026-08-12,07:00 - 07:30,07:00 - 07:30,24.7,25.8,23.9,67.0,0.0
Fornells de la Selva,2026-08-12,07:30 - 08:00,07:30 - 08:00,26.7,27.3,25.9,58.0,0.0
Fornells de la Selva,2026-08-12,08:00 - 08:30,08:00 - 08:30,28.7,29.8,27.3,55.0,0.0
Fornells de la Selva,2026-08-12,08:30 - 09:00,08:30 - 09:00,30.2,31.1,29.9,55.0,0.0
Fornells de la Selva,2026-08-12,09:00 - 09:30,09:00 - 09:30,31.3,32.0,30.9,52.0,0.0
Fornells de la Selva,2026-08-12,09:30 - 10:00,09:30 - 10:00,32.7,33.0,32.1,45.0,0.0
