station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-02-10,00:00 - 00:30,00:00 - 00:30,7.7,7.7,7.6,96.0,0.2
Fornells de la Selva,2026-02-10,00:30 - 01:00,00:30 - 01:00,7.8,8.0,7.6,95.0,0.0
Fornells de la Selva,2026-02-10,01:00 - 01:30,01:00 - 01:30,7.8,8.0,7.6,95.0,0.0
Fornells de la Selva,2026-02-10,01:30 - 02:00,01:30 - 02:00,8.0,8.4,7.5,94.0,0.0
Fornells de la Selva,2026-02-10,02:00 - 02:30,02:00 - 02:30,7.4,7.7,7.0,95.0,0.0
Fornells de la Selva,2026-02-10,02:30 - 03:00,02:30 - 03:00,7.1,7.5,6.8,97.0,0.0
Fornells de la Selva,2026-02-10,03:00 - 03:30,03:00 - 03:30,7.1,7.5,6.7,96.0,0.0
Fornells de la Selva,2026-02-10,03:30 - 04:00,03:30 - 04:00,6.7,7.0,6.2,97.0,0.0
Fornells de la Selva,2026-02-10,04:00 - 04:30,04:00 - 04:30,6.0,6.7,5.8,97.0,0.0
Fornells de la Selva,2026-02-10,04:30 - 05:00,04:30 - 05:00,5.9,6.3,5.8,97.0,0.0
Fornells de la Selva,2026-02-10,05:00 - 05:30,05:00 - 05:30,5.5,6.0,5.0,97.0,0.0
Fornells de la Selva,2026-02-10,05:30 - 06:00,05:30 - 06:00,5.0,5.1,4.8,97.0,0.0
Fornells de la Selva,2026-02-10,06:00 - 06:30,06:00 - 06:30,4.9,5.1,4.5,98.0,0.0
Fornells de la Selva,2026-02-10,06:30 - 07:00,06:30 - 07:00,4.6,4.9,4.1,97.0,0.0
Fornells de la Selva,2026-02-10,07:00 - 07:30,07:00 - 07:30,4.7,4.8,4.6,98.0,0.0
Fornells de la Selva,2026-02-10,07:30 - 08:00,07:30 - 08:00,5.7,6.6,4.8,98.0,0.0
Fornells de la Selva,2026-02-10,08:00 - 08:30,08:00 - 08:30,7.2,8.2,6.6,98.0,0.0
Fornells de la Selva,2026-02-10,08:30 - 09:00,08:30 - 09:00,8.5,8.7,8.4,95.0,0.0
Fornells de la Selva,2026-02-10,09:00 - 09:30,09:00 - 09:30,9.3,9.8,8.8,93.0,0.0
Fornells de la Selva,2026-02-10,09:30 - 10:00,09:30 - 10:00,9.8,9.9,9.7,91.0,0.0
Fornells de la Selva,2026-02-10,10:00 - 10:30,10:00 - 10:30,10.5,12.0,9.9,90.0,0.0
Fornells de la Selva,2026-02-10,10:30 - 11:00,10:30 - 11:00,12.4,12.7,12.2,80.0,0.0
Fornells de la Selva,2026-02-10,11:00 - 11:30,11:00 - 11:30,12.8,13.1,12.5,80.0,0.0
