station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-08-02,00:00 - 00:30,00:00 - 00:30,20.7,21.0,20.5,98.0,0.0,1.4,275.0,4.7,1012.9,0.0
Girona,2026-08-02,00:30 - 01:00,00:30 - 01:00,20.3,20.6,20.0,99.0,0.0,0.7,330.0,3.2,1012.7,0.0
Girona,2026-08-02,01:00 - 01:30,01:00 - 01:30,20.0,20.1,19.8,100.0,0.0,1.8,270.0,4.0,1012.6,0.0
Girona,2026-08-02,01:30 - 02:00,01:30 - 02:00,19.4,19.8,19.2,100.0,0.0,0.4,284.0,2.5,1012.4,0.0
Girona,2026-08-02,02:00 - 02:30,02:00 - 02:30,19.2,19.2,19.0,100.0,0.0,1.1,291.0,3.2,1012.3,0.0
Girona,2026-08-02,02:30 - 03:00,02:30 - 03:00,18.9,19.0,18.7,100.0,0.0,1.4,273.0,4.3,1012.1,0.0
Girona,2026-08-02,03:00 - 03:30,03:00 - 03:30,18.6,18.7,18.4,100.0,0.0,0.0,301.0,1.8,1012.0,0.0
Girona,2026-08-02,03:30 - 04:00,03:30 - 04:00,18.4,18.5,18.3,100.0,0.0,0.7,351.0,2.9,1012.0,0.0
Girona,2026-08-02,04:00 - 04:30,04:00 - 04:30,18.3,18.4,18.1,100.0,0.0,1.4,250.0,4.3,1012.0,0.0
Girona,2026-08-02,04:30 - 05:00,04:30 - 05:00,18.2,18.4,18.1,100.0,0.0,1.1,353.0,4.3,1012.2,5.0
Girona,2026-08-02,05:00 - 05:30,05:00 - 05:30,18.4,18.6,18.3,100.0,0.0,1.1,270.0,2.9,1012.5,30.0
Girona,2026-08-02,05:30 - 06:00,05:30 - 06:00,19.3,20.4,18.6,100.0,0.0,1.1,285.0,3.6,1012.6,97.0
Girona,2026-08-02,06:00 - 06:30,06:00 - 06:30,22.0,23.6,20.5,88.0,0.0,1.1,262.0,7.6,1012.6,182.0
Girona,2026-08-02,06:30 - 07:00,06:30 - 07:00,23.9,24.8,23.1,74.0,0.0,2.5,159.0,5.4,1012.7,268.0
Girona,2026-08-02,07:00 - 07:30,07:00 - 07:30,25.7,26.5,24.8,67.0,0.0,1.1,271.0,4.7,1012.5,370.0
Girona,2026-08-02,07:30 - 08:00,07:30 - 08:00,27.3,28.2,26.3,60.0,0.0,1.8,11.0,4.7,1012.3,466.0
Girona,2026-08-02,08:00 - 08:30,08:00 - 08:30,28.9,30.4,28.0,55.0,0.0,2.2,264.0,6.8,1012.0,542.0
Girona,2026-08-02,08:30 - 09:00,08:30 - 09:00,30.1,31.0,29.3,51.0,0.0,4.0,202.0,9.7,1011.9,539.0
Girona,2026-08-02,09:00 - 09:30,09:00 - 09:30,31.5,32.3,30.9,47.0,0.0,3.6,187.0,10.1,1011.7,698.0
