station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-09-25,00:00 - 00:30,00:00 - 00:30,15.1,15.3,14.7,96.0,0.0
Fornells de la Selva,2026-09-25,00:30 - 01:00,00:30 - 01:00,14.8,15.0,14.5,96.0,0.0
Fornells de la Selva,2026-09-25,01:00 - 01:30,01:00 - 01:30,14.5,14.8,14.4,96.0,0.0
Fornells de la Selva,2026-09-25,01:30 - 02:00,01:30 - 02:00,14.1,14.5,13.9,96.0,0.0
Fornells de la Selva,2026-09-25,02:00 - 02:30,02:00 - 02:30,13.9,14.1,13.7,96.0,0.0
Fornells de la Selva,2026-09-25,02:30 - 03:00,02:30 - 03:00,13.5,13.8,13.3,96.0,0.0
Fornells de la Selva,2026-09-25,03:00 - 03:30,03:00 - 03:30,13.5,13.6,13.3,97.0,0.0
Fornells de la Selva,2026-09-25,03:30 - 04:00,03:30 - 04:00,13.4,13.6,13.1,97.0,0.0
Fornells de la Selva,2026-09-25,04:00 - 04:30,04:00 - 04:30,12.8,13.0,12.6,96.0,0.0
Fornells de la Selva,2026-09-25,04:30 - 05:00,04:30 - 05:00,12.7,12.7,12.6,97.0,0.0
Fornells de la Selva,2026-09-25,05:00 - 05:30,05:00 - 05:30,12.6,12.6,12.4,97.0,0.0
Fornells de la Selva,2026-09-25,05:30 - 06:00,05:30 - 06:00,12.4,12.5,12.3,97.0,0.0
Fornells de la Selva,2026-09-25,06:00 - 06:30,06:00 - 06:30,13.0,14.4,12.4,97.0,0.0
Fornells de la Selva,2026-09-25,06:30 - 07:00,06:30 - 07:00,15.0,15.9,14.5,90.0,0.0
Fornells de la Selva,2026-09-25,07:00 - 07:30,07:00 - 07:30,17.3,18.4,16.0,84.0,0.0
Fornells de la Selva,2026-09-25,07:30 - 08:00,07:30 - 08:00,19.3,20.4,18.5,77.0,0.0
