station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-09-05,00:00 - 00:30,00:00 - 00:30,19.9,20.0,19.7,88.0,0.0
Fornells de la Selva,2026-09-05,00:30 - 01:00,00:30 - 01:00,19.6,19.8,19.1,88.0,0.0
Fornells de la Selva,2026-09-05,01:00 - 01:30,01:00 - 01:30,19.3,19.5,19.2,90.0,0.0
Fornells de la Selva,2026-09-05,01:30 - 02:00,01:30 - 02:00,19.1,19.3,18.9,91.0,0.0
Fornells de la Selva,2026-09-05,02:00 - 02:30,02:00 - 02:30,18.7,18.9,18.5,91.0,0.0
Fornells de la Selva,2026-09-05,02:30 - 03:00,02:30 - 03:00,18.4,18.6,18.1,92.0,0.0
Fornells de la Selva,2026-09-05,03:00 - 03:30,03:00 - 03:30,18.1,18.2,17.9,93.0,0.0
Fornells de la Selva,2026-09-05,03:30 - 04:00,03:30 - 04:00,17.8,18.0,17.6,93.0,0.0
Fornells de la Selva,2026-09-05,04:00 - 04:30,04:00 - 04:30,17.5,17.8,17.4,94.0,0.0
Fornells de la Selva,2026-09-05,04:30 - 05:00,04:30 - 05:00,17.3,17.5,16.8,93.0,0.0
Fornells de la Selva,2026-09-05,05:00 - 05:30,05:00 - 05:30,17.2,17.5,16.7,94.0,0.0
Fornells de la Selva,2026-09-05,05:30 - 06:00,05:30 - 06:00,17.2,17.7,16.9,94.0,0.0
Fornells de la Selva,2026-09-05,06:00 - 06:30,06:00 - 06:30,19.0,20.1,17.8,88.0,0.0
Fornells de la Selva,2026-09-05,06:30 - 07:00,06:30 - 07:00,20.8,21.3,20.1,82.0,0.0
Fornells de la Selva,2026-09-05,07:00 - 07:30,07:00 - 07:30,22.3,23.8,21.3,80.0,0.0
Fornells de la Selva,2026-09-05,07:30 - 08:00,07:30 - 08:00,25.5,26.7,24.0,69.0,0.0
Fornells de la Selva,2026-09-05,08:00 - 08:30,08:00 - 08:30,28.4,29.5,26.9,58.0,0.0
Fornells de la Selva,2026-09-05,08:30 - 09:00,08:30 - 09:00,30.5,31.6,29.0,45.0,0.0
Fornells de la Selva,2026-09-05,09:00 - 09:30,09:00 - 09:30,32.5,33.3,31.8,39.0,0.0
Fornells de la Selva,2026-09-05,09:30 - 10:00,09:30 - 10:00,34.4,35.1,33.3,30.0,0.0
Fornells de la Selva,2026-09-05,10:00 - 10:30,10:00 - 10:30,35.3,35.9,34.7,28.0,0.0
Fornells de la Selva,2026-09-05,10:30 - 11:00,10:30 - 11:00,36.3,37.0,35.7,26.0,0.0
Fornells de la Selva,2026-09-05,11:00 - 11:30,11:00 - 11:30,36.6,37.5,36.1,27.0,0.0
Fornells de la Selva,2026-09-05,11:30 - 12:00,11:30 - 12:00,37.7,38.3,37.1,26.0,0.0
Fornells de la Selva,2026-09-05,12:00 - 12:30,12:00 - 12:30,37.4,38.1,36.8,29.0,0.0
Fornells de la Selva,2026-09-05,12:30 - 13:00,12:30 - 13:00,36.8,37.5,35.8,28.0,0.0
Fornells de la Selva,2026-09-05,13:00 - 13:30,13:00 - 13:30,36.3,36.7,35.8,29.0,0.0
Fornells de la Selva,2026-09-05,13:30 - 14:00,13:30 - 14:00,35.5,36.1,35.1,26.0,0.0
Fornells de la Selva,2026-09-05,14:00 - 14:30,14:00 - 14:30,34.8,35.4,34.4,27.0,0.0
Fornells de la Selva,2026-09-05,14:30 - 15:00,14:30 - 15:00,34.5,34.8,34.2,26.0,0.0
