station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-06-13,00:00 - 00:30,00:00 - 00:30,15.2,15.4,15.1,100.0,0.0,0.7,314.0,3.2,1023.5,0.0
Girona,2026-06-13,00:30 - 01:00,00:30 - 01:00,14.8,15.1,14.6,100.0,0.0,0.4,334.0,1.8,1023.3,0.0
Girona,2026-06-13,01:00 - 01:30,01:00 - 01:30,14.6,14.7,14.4,100.0,0.0,0.4,275.0,3.2,1023.2,0.0
Girona,2026-06-13,01:30 - 02:00,01:30 - 02:00,14.1,14.4,13.9,100.0,0.0,0.7,219.0,3.6,1023.2,0.0
Girona,2026-06-13,02:00 - 02:30,02:00 - 02:30,14.0,14.2,13.8,100.0,0.0,0.7,343.0,2.9,1023.1,0.0
Girona,2026-06-13,02:30 - 03:00,02:30 - 03:00,13.8,14.0,13.5,100.0,0.0,2.2,292.0,6.5,1022.8,0.0
Girona,2026-06-13,03:00 - 03:30,03:00 - 03:30,13.2,13.4,13.1,100.0,0.0,0.7,268.0,2.9,1022.7,0.0
Girona,2026-06-13,03:30 - 04:00,03:30 - 04:00,12.8,13.2,12.7,100.0,0.0,0.7,274.0,2.5,1022.6,0.0
Girona,2026-06-13,04:00 - 04:30,04:00 - 04:30,12.5,12.8,12.2,100.0,0.0,1.4,287.0,4.3,1022.8,5.0
Girona,2026-06-13,04:30 - 05:00,04:30 - 05:00,12.6,12.8,12.2,100.0,0.0,0.7,300.0,3.6,1022.9,23.0
Girona,2026-06-13,05:00 - 05:30,05:00 - 05:30,14.0,15.5,12.9,100.0,0.0,0.4,301.0,2.2,1023.2,114.0
Girona,2026-06-13,05:30 - 06:00,05:30 - 06:00,17.1,18.2,15.7,87.0,0.0,0.4,309.0,2.5,1023.1,208.0
Girona,2026-06-13,06:00 - 06:30,06:00 - 06:30,19.8,22.0,18.2,73.0,0.0,1.1,282.0,4.3,1023.0,300.0
Girona,2026-06-13,06:30 - 07:00,06:30 - 07:00,23.1,24.5,21.7,58.0,0.0,1.8,242.0,4.7,1023.0,398.0
Girona,2026-06-13,07:00 - 07:30,07:00 - 07:30,25.1,26.2,23.6,52.0,0.0,1.8,304.0,4.7,1022.9,480.0
Girona,2026-06-13,07:30 - 08:00,07:30 - 08:00,26.3,27.4,25.6,51.0,0.0,1.4,345.0,4.7,1022.8,580.0
Girona,2026-06-13,08:00 - 08:30,08:00 - 08:30,28.0,29.1,27.3,44.0,0.0,2.9,15.0,10.8,1022.4,657.0
Girona,2026-06-13,08:30 - 09:00,08:30 - 09:00,29.2,29.7,28.7,35.0,0.0,6.5,34.0,14.0,1022.1,755.0
Girona,2026-06-13,09:00 - 09:30,09:00 - 09:30,30.1,31.0,29.5,32.0,0.0,7.9,27.0,18.7,1021.9,828.0
Girona,2026-06-13,09:30 - 10:00,09:30 - 10:00,31.3,32.0,31.0,26.0,0.0,8.3,8.0,22.7,1021.5,895.0
Girona,2026-06-13,10:00 - 10:30,10:00 - 10:30,32.0,32.6,31.6,24.0,0.0,8.6,5.0,21.2,1021.3,943.0
Girona,2026-06-13,10:30 - 11:00,10:30 - 11:00,32.7,33.3,32.4,24.0,0.0,7.6,31.0,23.8,1021.0,977.0
Girona,2026-06-13,11:00 - 11:30,11:00 - 11:30,32.9,33.2,32.5,24.0,0.0,7.9,28.0,21.2,1020.8,999.0
