station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-06-23,00:00 - 00:30,00:00 - 00:30,20.5,21.1,19.9,84.0,0.0
Fornells de la Selva,2026-06-23,00:30 - 01:00,00:30 - 01:00,19.6,19.9,19.1,88.0,0.0
Fornells de la Selva,2026-06-23,01:00 - 01:30,01:00 - 01:30,19.1,19.3,18.8,90.0,0.0
Fornells de la Selva,2026-06-23,01:30 - 02:00,01:30 - 02:00,19.4,19.6,18.9,85.0,0.0
Fornells de la Selva,2026-06-23,02:00 - 02:30,02:00 - 02:30,18.5,19.1,18.2,89.0,0.0
Fornells de la Selva,2026-06-23,02:30 - 03:00,02:30 - 03:00,18.0,18.3,17.7,90.0,0.0
Fornells de la Selva,2026-06-23,03:00 - 03:30,03:00 - 03:30,17.6,18.0,17.2,90.0,0.0
Fornells de la Selva,2026-06-23,03:30 - 04:00,03:30 - 04:00,17.4,17.6,17.2,90.0,0.0
Fornells de la Selva,2026-06-23,04:00 - 04:30,04:00 - 04:30,17.0,17.3,16.7,90.0,0.0
Fornells de la Selva,2026-06-23,04:30 - 05:00,04:30 - 05:00,16.8,17.4,16.6,92.0,0.0
Fornells de la Selva,2026-06-23,05:00 - 05:30,05:00 - 05:30,18.9,20.4,17.5,83.0,0.0
Fornells de la Selva,2026-06-23,05:30 - 06:00,05:30 - 06:00,21.0,22.0,20.5,77.0,0.0
Fornells de la Selva,2026-06-23,06:00 - 06:30,06:00 - 06:30,23.3,24.0,22.1,71.0,0.0
Fornells de la Selva,2026-06-23,06:30 - 07:00,06:30 - 07:00,24.9,26.0,23.9,68.0,0.0
Fornells de la Selva,2026-06-23,07:00 - 07:30,07:00 - 07:30,27.0,28.1,26.0,62.0,0.0
Fornells de la Selva,2026-06-23,07:30 - 08:00,07:30 - 08:00,29.2,29.8,28.1,52.0,0.0
Fornells de la Selva,2026-06-23,08:00 - 08:30,08:00 - 08:30,30.5,31.3,29.3,45.0,0.0
Fornells de la Selva,2026-06-23,08:30 - 09:00,08:30 - 09:00,32.7,34.1,31.5,33.0,0.0
Fornells de la Selva,2026-06-23,09:00 - 09:30,09:00 - 09:30,34.0,34.5,33.4,27.0,0.0
Fornells de la Selva,2026-06-23,09:30 - 10:00,09:30 - 10:00,35.1,35.7,34.7,27.0,0.0
Fornells de la Selva,2026-06-23,10:00 - 10:30,10:00 - 10:30,35.5,36.0,35.0,24.0,0.0
Fornells de la Selva,2026-06-23,10:30 - 11:00,10:30 - 11:00,35.9,36.5,35.5,21.0,0.0
Fornells de la Selva,2026-06-23,11:00 - 11:30,11:00 - 11:30,36.3,37.1,35.6,24.0,0.0
Fornells de la Selva,2026-06-23,11:30 - 12:00,11:30 - 12:00,36.4,37.0,35.8,26.0,0.0
Fornells de la Selva,2026-06-23,12:00 - 12:30,12:00 - 12:30,36.6,37.2,36.0,23.0,0.0
Fornells de la Selva,2026-06-23,12:30 - 13:00,12:30 - 13:00,37.1,37.4,36.6,20.0,0.0
Fornells de la Selva,2026-06-23,13:00 - 13:30,13:00 - 13:30,37.0,37.5,36.6,20.0,0.0
Fornells de la Selva,2026-06-23,13:30 - 14:00,13:30 - 14:00,36.7,37.4,36.3,20.0,0.0
Fornells de la Selva,2026-06-23,14:00 - 14:30,14:00 - 14:30,36.4,36.6,36.2,21.0,0.0
Fornells de la Selva,2026-06-23,14:30 - 15:00,14:30 - 15:00,36.6,37.2,35.7,25.0,0.0
Fornells de la Selva,2026-06-23,15:00 - 15:30,15:00 - 15:30,36.1,36.8,35.6,33.0,0.0
