station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-04-20,00:00 - 00:30,00:00 - 00:30,13.4,13.8,13.1,97.0,0.0,0.7,344.0,2.9,1015.2,0.0
Girona,2026-04-20,00:30 - 01:00,00:30 - 01:00,12.8,13.1,12.4,99.0,0.0,1.4,305.0,5.4,1014.8,0.0
Girona,2026-04-20,01:00 - 01:30,01:00 - 01:30,12.2,12.5,11.9,100.0,0.0,1.1,324.0,3.2,1014.5,0.0
Girona,2026-04-20,01:30 - 02:00,01:30 - 02:00,11.7,12.0,11.5,100.0,0.0,0.7,278.0,3.6,1014.4,0.0
Girona,2026-04-20,02:00 - 02:30,02:00 - 02:30,11.4,11.6,11.2,100.0,0.0,0.4,278.0,1.8,1014.4,0.0
Girona,2026-04-20,02:30 - 03:00,02:30 - 03:00,11.2,11.3,11.0,100.0,0.0,1.1,347.0,4.0,1014.4,0.0
Girona,2026-04-20,03:00 - 03:30,03:00 - 03:30,10.8,11.0,10.6,100.0,0.0,1.4,296.0,5.4,1014.2,0.0
Girona,2026-04-20,03:30 - 04:00,03:30 - 04:00,10.5,10.7,10.3,100.0,0.0,1.1,290.0,4.7,1014.0,0.0
Girona,2026-04-20,04:00 - 04:30,04:00 - 04:30,10.1,10.4,9.8,100.0,0.0,0.7,305.0,2.9,1013.9,0.0
Girona,2026-04-20,04:30 - 05:00,04:30 - 05:00,9.6,9.8,9.5,100.0,0.0,1.1,288.0,4.7,1013.8,0.0
Girona,2026-04-20,05:00 - 05:30,05:00 - 05:30,9.5,9.8,9.3,100.0,0.0,0.0,267.0,1.8,1014.0,19.0
Girona,2026-04-20,05:30 - 06:00,05:30 - 06:00,10.5,11.8,9.8,100.0,0.0,,,,1014.1,87.0
Girona,2026-04-20,06:00 - 06:30,06:00 - 06:30,12.5,14.0,11.8,98.0,0.0,0.0,267.0,1.8,1014.1,192.0
Girona,2026-04-20,06:30 - 07:00,06:30 - 07:00,14.9,16.8,14.1,83.0,0.0,1.1,272.0,4.0,1014.2,267.0
Girona,2026-04-20,07:00 - 07:30,07:00 - 07:30,17.0,18.1,16.3,72.0,0.0,2.9,12.0,10.1,1014.2,311.0
Girona,2026-04-20,07:30 - 08:00,07:30 - 08:00,18.5,19.1,17.9,64.0,0.0,5.4,13.0,14.8,1014.2,452.0
Girona,2026-04-20,08:00 - 08:30,08:00 - 08:30,19.8,20.9,18.9,61.0,0.0,4.7,20.0,10.1,1014.0,563.0
Girona,2026-04-20,08:30 - 09:00,08:30 - 09:00,21.5,22.4,20.9,55.0,0.0,4.0,38.0,9.0,1013.9,647.0
Girona,2026-04-20,09:00 - 09:30,09:00 - 09:30,22.3,22.9,21.8,51.0,0.0,4.3,52.0,9.7,1013.9,721.0
Girona,2026-04-20,09:30 - 10:00,09:30 - 10:00,23.1,23.7,22.5,49.0,0.0,3.2,54.0,7.9,1013.7,783.0
Girona,2026-04-20,10:00 - 10:30,10:00 - 10:30,23.8,24.5,23.1,49.0,0.0,4.3,22.0,10.4,1013.5,833.0
Girona,2026-04-20,10:30 - 11:00,10:30 - 11:00,24.4,25.2,24.0,47.0,0.0,4.3,39.0,9.7,1013.3,866.0
