station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-05-18,00:00 - 00:30,00:00 - 00:30,12.0,12.2,11.9,98.0,0.0
Fornells de la Selva,2026-05-18,00:30 - 01:00,00:30 - 01:00,12.1,12.3,12.0,98.0,0.0
Fornells de la Selva,2026-05-18,01:00 - 01:30,01:00 - 01:30,11.9,12.3,11.2,98.0,0.0
Fornells de la Selva,2026-05-18,01:30 - 02:00,01:30 - 02:00,11.1,11.6,10.8,98.0,0.0
Fornells de la Selva,2026-05-18,02:00 - 02:30,02:00 - 02:30,10.9,11.1,10.7,98.0,0.0
Fornells de la Selva,2026-05-18,02:30 - 03:00,02:30 - 03:00,10.9,11.1,10.7,98.0,0.0
Fornells de la Selva,2026-05-18,03:00 - 03:30,03:00 - 03:30,10.9,11.1,10.6,98.0,0.0
Fornells de la Selva,2026-05-18,03:30 - 04:00,03:30 - 04:00,10.8,10.9,10.7,98.0,0.0
Fornells de la Selva,2026-05-18,04:00 - 04:30,04:00 - 04:30,10.8,10.9,10.7,98.0,0.0
Fornells de la Selva,2026-05-18,04:30 - 05:00,04:30 - 05:00,11.1,11.2,10.9,98.0,0.0
Fornells de la Selva,2026-05-18,05:00 - 05:30,05:00 - 05:30,11.2,11.3,11.1,98.0,0.0
Fornells de la Selva,2026-05-18,05:30 - 06:00,05:30 - 06:00,11.1,12.2,10.8,98.0,0.0
Fornells de la Selva,2026-05-18,06:00 - 06:30,06:00 - 06:30,12.5,13.0,12.1,98.0,0.0
Fornells de la Selva,2026-05-18,06:30 - 07:00,06:30 - 07:00,13.5,14.0,13.0,96.0,0.0
Fornells de la Selva,2026-05-18,07:00 - 07:30,07:00 - 07:30,14.3,14.6,13.8,91.0,0.0
Fornells de la Selva,2026-05-18,07:30 - 08:00,07:30 - 08:00,15.5,16.9,14.6,86.0,0.0
Fornells de la Selva,2026-05-18,08:00 - 08:30,08:00 - 08:30,17.3,18.1,16.7,76.0,0.0
Fornells de la Selva,2026-05-18,08:30 - 09:00,08:30 - 09:00,18.1,19.0,17.4,72.0,0.0
Fornells de la Selva,2026-05-18,09:00 - 09:30,09:00 - 09:30,18.6,19.1,17.9,75.0,0.0
Fornells de la Selva,2026-05-18,09:30 - 10:00,09:30 - 10:00,18.7,19.1,18.3,75.0,0.0
Fornells de la Selva,2026-05-18,10:00 - 10:30,10:00 - 10:30,17.0,18.2,15.3,82.0,1.2
Fornells de la Selva,2026-05-18,10:30 - 11:00,10:30 - 11:00,14.5,15.3,13.8,96.0,17.5
Fornells de la Selva,2026-05-18,11:00 - 11:30,11:00 - 11:30,14.6,15.6,13.9,99.0,1.6
