station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-05-03,00:00 - 00:30,00:00 - 00:30,12.7,13.1,12.3,97.0,0.0
Fornells de la Selva,2026-05-03,00:30 - 01:00,00:30 - 01:00,12.9,13.1,12.7,98.0,0.0
Fornells de la Selva,2026-05-03,01:00 - 01:30,01:00 - 01:30,13.4,13.7,12.9,98.0,0.0
Fornells de la Selva,2026-05-03,01:30 - 02:00,01:30 - 02:00,13.3,13.5,13.2,98.0,0.0
Fornells de la Selva,2026-05-03,02:00 - 02:30,02:00 - 02:30,13.2,13.5,13.0,98.0,0.0
Fornells de la Selva,2026-05-03,02:30 - 03:00,02:30 - 03:00,12.9,13.0,12.9,98.0,0.0
Fornells de la Selva,2026-05-03,03:00 - 03:30,03:00 - 03:30,12.9,13.0,12.8,98.0,0.0
Fornells de la Selva,2026-05-03,03:30 - 04:00,03:30 - 04:00,12.9,13.1,12.7,98.0,0.0
Fornells de la Selva,2026-05-03,04:00 - 04:30,04:00 - 04:30,12.3,12.6,12.1,97.0,0.0
Fornells de la Selva,2026-05-03,04:30 - 05:00,04:30 - 05:00,11.1,12.2,10.7,97.0,0.0
Fornells de la Selva,2026-05-03,05:00 - 05:30,05:00 - 05:30,11.9,12.5,11.1,98.0,0.0
Fornells de la Selva,2026-05-03,05:30 - 06:00,05:30 - 06:00,12.8,13.0,12.5,97.0,0.0
Fornells de la Selva,2026-05-03,06:00 - 06:30,06:00 - 06:30,13.6,14.6,13.1,97.0,0.0
Fornells de la Selva,2026-05-03,06:30 - 07:00,06:30 - 07:00,15.0,15.3,14.6,93.0,0.0
Fornells de la Selva,2026-05-03,07:00 - 07:30,07:00 - 07:30,15.7,16.2,15.3,89.0,0.0
Fornells de la Selva,2026-05-03,07:30 - 08:00,07:30 - 08:00,16.7,17.2,16.3,84.0,0.0
Fornells de la Selva,2026-05-03,08:00 - 08:30,08:00 - 08:30,17.4,17.7,17.2,76.0,0.0
Fornells de la Selva,2026-05-03,08:30 - 09:00,08:30 - 09:00,17.8,17.9,17.7,75.0,0.0
Fornells de la Selva,2026-05-03,09:00 - 09:30,09:00 - 09:30,17.9,18.1,17.8,72.0,0.0
Fornells de la Selva,2026-05-03,09:30 - 10:00,09:30 - 10:00,18.1,18.2,17.8,71.0,0.0
Fornells de la Selva,2026-05-03,10:00 - 10:30,10:00 - 10:30,18.4,19.2,17.8,71.0,0.0
Fornells de la Selva,2026-05-03,10:30 - 11:00,10:30 - 11:00,19.3,19.6,19.1,67.0,0.0
