station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-09-10,00:00 - 00:30,00:00 - 00:30,13.6,13.9,13.3,100.0,0.0,1.1,346.0,4.0,1015.4,0.0
Girona,2026-09-10,00:30 - 01:00,00:30 - 01:00,13.2,13.3,12.9,100.0,0.0,1.8,315.0,5.8,1015.1,0.0
Girona,2026-09-10,01:00 - 01:30,01:00 - 01:30,12.8,12.9,12.5,100.0,0.0,0.7,313.0,4.3,1014.9,0.0
Girona,2026-09-10,01:30 - 02:00,01:30 - 02:00,12.6,12.8,12.4,100.0,0.0,1.1,298.0,3.6,1015.0,0.0
Girona,2026-09-10,02:00 - 02:30,02:00 - 02:30,12.8,12.8,12.7,100.0,0.0,0.4,253.0,2.5,1015.1,0.0
Girona,2026-09-10,02:30 - 03:00,02:30 - 03:00,12.6,12.9,12.2,100.0,0.0,1.8,321.0,4.3,1015.1,0.0
Girona,2026-09-10,03:00 - 03:30,03:00 - 03:30,12.0,12.2,11.7,100.0,0.0,2.9,298.0,5.4,1015.4,0.0
Girona,2026-09-10,03:30 - 04:00,03:30 - 04:00,11.3,11.7,11.0,100.0,0.0,2.2,265.0,4.7,1015.8,0.0
Girona,2026-09-10,04:00 - 04:30,04:00 - 04:30,10.7,11.0,10.2,100.0,0.0,1.1,316.0,4.0,1016.0,0.0
Girona,2026-09-10,04:30 - 05:00,04:30 - 05:00,10.4,10.7,10.2,100.0,0.0,0.0,60.0,1.8,1016.2,0.0
Girona,2026-09-10,05:00 - 05:30,05:00 - 05:30,10.1,10.3,9.8,100.0,0.0,1.1,333.0,3.2,1016.2,1.0
Girona,2026-09-10,05:30 - 06:00,05:30 - 06:00,10.2,10.9,9.7,100.0,0.0,1.1,1.0,4.0,1016.4,30.0
Girona,2026-09-10,06:00 - 06:30,06:00 - 06:30,11.8,12.5,11.0,100.0,0.0,1.4,294.0,4.3,1016.5,103.0
Girona,2026-09-10,06:30 - 07:00,06:30 - 07:00,13.4,14.4,12.5,98.0,0.0,1.4,254.0,4.3,1016.6,204.0
Girona,2026-09-10,07:00 - 07:30,07:00 - 07:30,15.1,15.9,14.4,86.0,0.0,2.9,267.0,5.4,1016.4,299.0
Girona,2026-09-10,07:30 - 08:00,07:30 - 08:00,17.4,18.2,16.1,73.0,0.0,1.4,309.0,5.0,1016.2,399.0
Girona,2026-09-10,08:00 - 08:30,08:00 - 08:30,19.2,20.0,18.0,60.0,0.0,2.2,334.0,5.8,1016.3,495.0
Girona,2026-09-10,08:30 - 09:00,08:30 - 09:00,20.6,21.3,19.4,47.0,0.0,4.3,16.0,9.4,1016.2,584.0
Girona,2026-09-10,09:00 - 09:30,09:00 - 09:30,21.9,22.3,21.3,39.0,0.0,4.0,331.0,8.3,1016.2,664.0
Girona,2026-09-10,09:30 - 10:00,09:30 - 10:00,22.9,23.6,22.1,37.0,0.0,4.3,37.0,13.0,1016.2,723.0
Girona,2026-09-10,10:00 - 10:30,10:00 - 10:30,23.5,24.3,23.2,32.0,0.0,4.7,49.0,10.1,1016.1,786.0
Girona,2026-09-10,10:30 - 11:00,10:30 - 11:00,24.6,25.4,24.1,31.0,0.0,4.0,166.0,9.7,1015.9,826.0
Girona,2026-09-10,11:00 - 11:30,11:00 - 11:30,25.1,25.6,24.6,32.0,0.0,3.6,302.0,11.5,1015.7,863.0
Girona,2026-09-10,11:30 - 12:00,11:30 - 12:00,26.0,26.8,25.2,30.0,0.0,3.6,179.0,11.5,1015.5,817.0
Girona,2026-09-10,12:00 - 12:30,12:00 - 12:30,26.4,27.0,25.9,32.0,0.0,4.7,197.0,10.4,1015.2,731.0
Girona,2026-09-10,12:30 - 13:00,12:30 - 13:00,26.5,26.8,25.8,31.0,0.0,5.4,259.0,12.2,1015.1,631.0
Girona,2026-09-10,13:00 - 13:30,13:00 - 13:30,26.1,26.8,25.6,33.0,0.0,4.0,301.0,10.1,1015.2,532.0
Girona,2026-09-10,13:30 - 14:00,13:30 - 14:00,27.1,27.8,26.6,30.0,0.0,2.9,288.0,10.4,1015.0,645.0
Girona,2026-09-10,14:00 - 14:30,14:00 - 14:30,27.8,28.2,27.4,28.0,0.0,3.6,214.0,11.5,1014.7,682.0
