station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-02-25,00:00 - 00:30,00:00 - 00:30,7.8,7.8,7.7,100.0,0.0,2.9,264.0,5.0,1019.0,0.0
Girona,2026-02-25,00:30 - 01:00,00:30 - 01:00,7.6,7.7,7.4,100.0,0.0,2.9,276.0,5.0,1019.0,0.0
Girona,2026-02-25,01:00 - 01:30,01:00 - 01:30,7.2,7.4,7.1,100.0,0.0,2.5,267.0,5.8,1019.2,0.0
Girona,2026-02-25,01:30 - 02:00,01:30 - 02:00,6.7,7.0,6.6,100.0,0.0,3.6,268.0,5.8,1019.3,0.0
Girona,2026-02-25,02:00 - 02:30,02:00 - 02:30,6.4,6.7,6.0,100.0,0.0,3.2,264.0,6.8,1019.4,0.0
Girona,2026-02-25,02:30 - 03:00,02:30 - 03:00,5.8,6.0,5.5,100.0,0.0,3.6,273.0,6.5,1019.5,0.0
Girona,2026-02-25,03:00 - 03:30,03:00 - 03:30,5.5,5.6,5.5,100.0,0.0,1.8,279.0,4.3,1019.5,0.0
Girona,2026-02-25,03:30 - 04:00,03:30 - 04:00,5.2,5.5,5.0,100.0,0.0,2.2,254.0,4.0,1019.7,0.0
Girona,2026-02-25,04:00 - 04:30,04:00 - 04:30,5.0,5.1,5.0,100.0,0.0,1.8,268.0,4.7,1020.0,0.0
Girona,2026-02-25,04:30 - 05:00,04:30 - 05:00,5.0,5.1,4.9,100.0,0.0,2.5,258.0,5.0,1020.4,0.0
Girona,2026-02-25,05:00 - 05:30,05:00 - 05:30,4.8,5.1,4.7,100.0,0.0,3.2,262.0,6.5,1020.7,0.0
Girona,2026-02-25,05:30 - 06:00,05:30 - 06:00,5.0,5.1,4.8,100.0,0.1,0.4,277.0,3.2,1020.9,0.0
Girona,2026-02-25,06:00 - 06:30,06:00 - 06:30,5.3,5.6,5.2,100.0,0.0,1.4,266.0,3.6,1021.2,1.0
Girona,2026-02-25,06:30 - 07:00,06:30 - 07:00,5.9,6.3,5.6,100.0,0.0,0.4,265.0,1.8,1021.6,5.0
Girona,2026-02-25,07:00 - 07:30,07:00 - 07:30,6.6,7.0,6.3,100.0,0.0,1.1,274.0,4.0,1022.0,23.0
Girona,2026-02-25,07:30 - 08:00,07:30 - 08:00,7.3,7.6,7.0,100.0,0.0,1.4,287.0,4.3,1022.2,47.0
Girona,2026-02-25,08:00 - 08:30,08:00 - 08:30,7.8,8.0,7.6,100.0,0.0,1.1,259.0,3.6,1022.5,50.0
Girona,2026-02-25,08:30 - 09:00,08:30 - 09:00,8.3,8.6,8.1,100.0,0.0,1.8,284.0,4.7,1022.6,84.0
Girona,2026-02-25,09:00 - 09:30,09:00 - 09:30,9.3,10.3,8.7,100.0,0.0,2.5,259.0,7.9,1022.6,156.0
Girona,2026-02-25,09:30 - 10:00,09:30 - 10:00,11.6,12.8,10.4,93.0,0.0,0.7,77.0,3.6,1022.6,230.0
