station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-05-07,00:00 - 00:30,00:00 - 00:30,10.7,11.0,10.2,97.0,0.0
Fornells de la Selva,2026-05-07,00:30 - 01:00,00:30 - 01:00,9.9,10.3,9.5,97.0,0.0
Fornells de la Selva,2026-05-07,01:00 - 01:30,01:00 - 01:30,9.0,9.4,8.4,97.0,0.0
Fornells de la Selva,2026-05-07,01:30 - 02:00,01:30 - 02:00,8.8,9.1,8.3,98.0,0.0
Fornells de la Selva,2026-05-07,02:00 - 02:30,02:00 - 02:30,8.0,8.3,7.2,97.0,0.0
Fornells de la Selva,2026-05-07,02:30 - 03:00,02:30 - 03:00,7.5,7.9,7.2,98.0,0.0
Fornells de la Selva,2026-05-07,03:00 - 03:30,03:00 - 03:30,7.1,7.4,6.7,98.0,0.0
Fornells de la Selva,2026-05-07,03:30 - 04:00,03:30 - 04:00,6.4,6.7,6.2,98.0,0.0
Fornells de la Selva,2026-05-07,04:00 - 04:30,04:00 - 04:30,6.4,6.6,6.1,98.0,0.0
Fornells de la Selva,2026-05-07,04:30 - 05:00,04:30 - 05:00,6.1,6.4,5.9,98.0,0.0
Fornells de la Selva,2026-05-07,05:00 - 05:30,05:00 - 05:30,6.5,8.0,6.1,98.0,0.0
Fornells de la Selva,2026-05-07,05:30 - 06:00,05:30 - 06:00,8.5,9.0,7.6,98.0,0.0
Fornells de la Selva,2026-05-07,06:00 - 06:30,06:00 - 06:30,10.3,11.4,9.0,98.0,0.0
Fornells de la Selva,2026-05-07,06:30 - 07:00,06:30 - 07:00,12.6,13.5,11.2,89.0,0.0
Fornells de la Selva,2026-05-07,07:00 - 07:30,07:00 - 07:30,13.9,15.6,13.4,82.0,0.0
Fornells de la Selva,2026-05-07,07:30 - 08:00,07:30 - 08:00,15.6,16.2,15.1,75.0,0.0
Fornells de la Selva,2026-05-07,08:00 - 08:30,08:00 - 08:30,17.0,17.7,16.0,69.0,0.0
Fornells de la Selva,2026-05-07,08:30 - 09:00,08:30 - 09:00,17.8,18.1,17.2,66.0,0.0
Fornells de la Selva,2026-05-07,09:00 - 09:30,09:00 - 09:30,18.3,18.6,18.1,66.0,0.0
Fornells de la Selva,2026-05-07,09:30 - 10:00,09:30 - 10:00,18.6,19.4,17.8,63.0,0.0
Fornells de la Selva,2026-05-07,10:00 - 10:30,10:00 - 10:30,20.2,20.9,19.1,58.0,0.0
Fornells de la Selva,2026-05-07,10:30 - 11:00,10:30 - 11:00,20.8,21.4,20.2,53.0,0.0
Fornells de la Selva,2026-05-07,11:00 - 11:30,11:00 - 11:30,20.7,21.3,20.1,52.0,0.0
Fornells de la Selva,2026-05-07,11:30 - 12:00,11:30 - 12:00,21.2,21.8,20.7,51.0,0.0
Fornells de la Selva,2026-05-07,12:00 - 12:30,12:00 - 12:30,21.0,21.9,19.2,49.0,0.0
Fornells de la Selva,2026-05-07,12:30 - 13:00,12:30 - 13:00,20.2,20.8,19.0,49.0,0.0
Fornells de la Selva,2026-05-07,13:00 - 13:30,13:00 - 13:30,20.8,21.1,20.3,47.0,0.0
Fornells de la Selva,2026-05-07,13:30 - 14:00,13:30 - 14:00,20.6,21.0,20.2,48.0,0.0
Fornells de la Selva,2026-05-07,14:00 - 14:30,14:00 - 14:30,20.6,21.2,20.0,48.0,0.0
Fornells de la Selva,2026-05-07,14:30 - 15:00,14:30 - 15:00,20.6,21.1,20.2,48.0,0.0
Fornells de la Selva,2026-05-07,15:00 - 15:30,15:00 - 15:30,20.4,20.8,20.0,50.0,0.0
Fornells de la Selva,2026-05-07,15:30 - 16:00,15:30 - 16:00,20.0,20.5,19.7,52.0,0.0
Fornells de la Selva,2026-05-07,16:00 - 16:30,16:00 - 16:30,19.2,20.0,18.5,56.0,0.0
Fornells de la Selva,2026-05-07,16:30 - 17:00,16:30 - 17:00,18.1,18.5,17.6,61.0,0.0
Fornells de la Selva,2026-05-07,17:00 - 17:30,17:00 - 17:30,17.2,17.5,16.8,66.0,0.0
Fornells de la Selva,2026-05-07,17:30 - 18:00,17:30 - 18:00,16.6,16.8,16.2,71.0,0.0
Fornells de la Selva,2026-05-07,18:00 - 18:30,18:00 - 18:30,15.8,16.2,15.2,75.0,0.0
