station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-01-30,00:00 - 00:30,00:00 - 00:30,2.4,2.6,2.3,96.0,0.0
Fornells de la Selva,2026-01-30,00:30 - 01:00,00:30 - 01:00,2.8,3.3,2.3,96.0,0.0
Fornells de la Selva,2026-01-30,01:00 - 01:30,01:00 - 01:30,3.5,3.8,3.3,96.0,0.0
Fornells de la Selva,2026-01-30,01:30 - 02:00,01:30 - 02:00,4.1,4.2,3.8,95.0,0.0
Fornells de la Selva,2026-01-30,02:00 - 02:30,02:00 - 02:30,3.7,4.0,3.3,95.0,0.0
Fornells de la Selva,2026-01-30,02:30 - 03:00,02:30 - 03:00,3.9,4.2,3.7,95.0,0.0
Fornells de la Selva,2026-01-30,03:00 - 03:30,03:00 - 03:30,4.1,4.6,3.8,95.0,0.0
Fornells de la Selva,2026-01-30,03:30 - 04:00,03:30 - 04:00,4.6,4.7,4.4,94.0,0.0
Fornells de la Selva,2026-01-30,04:00 - 04:30,04:00 - 04:30,4.3,4.6,3.9,94.0,0.0
Fornells de la Selva,2026-01-30,04:30 - 05:00,04:30 - 05:00,3.5,4.0,2.5,94.0,0.0
Fornells de la Selva,2026-01-30,05:00 - 05:30,05:00 - 05:30,2.2,2.6,2.0,96.0,0.0
Fornells de la Selva,2026-01-30,05:30 - 06:00,05:30 - 06:00,1.9,2.3,1.6,96.0,0.0
Fornells de la Selva,2026-01-30,06:00 - 06:30,06:00 - 06:30,1.6,2.0,1.2,96.0,0.0
Fornells de la Selva,2026-01-30,06:30 - 07:00,06:30 - 07:00,1.5,1.9,1.1,97.0,0.0
Fornells de la Selva,2026-01-30,07:00 - 07:30,07:00 - 07:30,1.5,1.9,1.1,97.0,0.0
Fornells de la Selva,2026-01-30,07:30 - 08:00,07:30 - 08:00,2.4,3.1,1.8,96.0,0.0
Fornells de la Selva,2026-01-30,08:00 - 08:30,08:00 - 08:30,4.1,5.5,3.2,94.0,0.0
Fornells de la Selva,2026-01-30,08:30 - 09:00,08:30 - 09:00,6.8,8.2,5.6,86.0,0.0
Fornells de la Selva,2026-01-30,09:00 - 09:30,09:00 - 09:30,10.0,10.8,8.4,78.0,0.1
Fornells de la Selva,2026-01-30,09:30 - 10:00,09:30 - 10:00,11.4,12.8,10.4,70.0,0.0
Fornells de la Selva,2026-01-30,10:00 - 10:30,10:00 - 10:30,12.2,12.7,11.6,65.0,0.0
Fornells de la Selva,2026-01-30,10:30 - 11:00,10:30 - 11:00,13.0,13.3,12.6,58.0,0.0
Fornells de la Selva,2026-01-30,11:00 - 11:30,11:00 - 11:30,12.9,13.2,12.6,58.0,0.0
Fornells de la Selva,2026-01-30,11:30 - 12:00,11:30 - 12:00,14.3,15.0,13.1,54.0,0.0
Fornells de la Selva,2026-01-30,12:00 - 12:30,12:00 - 12:30,15.4,15.8,14.9,49.0,0.0
Fornells de la Selva,2026-01-30,12:30 - 13:00,12:30 - 13:00,15.7,16.0,15.5,49.0,0.0
Fornells de la Selva,2026-01-30,13:00 - 13:30,13:00 - 13:30,15.8,16.8,15.3,45.0,0.0
Fornells de la Selva,2026-01-30,13:30 - 14:00,13:30 - 14:00,15.8,16.3,15.6,47.0,0.0
Fornells de la Selva,2026-01-30,14:00 - 14:30,14:00 - 14:30,16.2,16.9,15.7,45.0,0.0
Fornells de la Selva,2026-01-30,14:30 - 15:00,14:30 - 15:00,16.6,17.5,15.9,43.0,0.0
Fornells de la Selva,2026-01-30,15:00 - 15:30,15:00 - 15:30,16.7,17.6,15.7,42.0,0.0
Fornells de la Selva,2026-01-30,15:30 - 16:00,15:30 - 16:00,16.0,16.4,15.5,46.0,0.0
Fornells de la Selva,2026-01-30,16:00 - 16:30,16:00 - 16:30,14.7,15.6,13.9,47.0,0.0
Fornells de la Selva,2026-01-30,16:30 - 17:00,16:30 - 17:00,13.1,14.0,12.5,55.0,0.0
Fornells de la Selva,2026-01-30,17:00 - 17:30,17:00 - 17:30,11.8,12.5,11.2,60.0,0.0
Fornells de la Selva,2026-01-30,17:30 - 18:00,17:30 - 18:00,11.7,11.9,11.3,60.0,0.0
Fornells de la Selva,2026-01-30,18:00 - 18:30,18:00 - 18:30,12.0,12.6,11.4,58.0,0.0
