station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-01-21,00:00 - 00:30,00:00 - 00:30,9.0,9.1,9.0,97.0,0.0
Fornells de la Selva,2026-01-21,00:30 - 01:00,00:30 - 01:00,9.0,9.0,8.9,97.0,0.0
Fornells de la Selva,2026-01-21,01:00 - 01:30,01:00 - 01:30,8.9,9.0,8.8,98.0,0.0
Fornells de la Selva,2026-01-21,01:30 - 02:00,01:30 - 02:00,8.9,8.9,8.7,98.0,0.0
Fornells de la Selva,2026-01-21,02:00 - 02:30,02:00 - 02:30,8.7,8.9,8.6,98.0,0.0
Fornells de la Selva,2026-01-21,02:30 - 03:00,02:30 - 03:00,8.5,8.8,8.3,98.0,0.0
Fornells de la Selva,2026-01-21,03:00 - 03:30,03:00 - 03:30,8.4,8.5,8.3,98.0,0.0
Fornells de la Selva,2026-01-21,03:30 - 04:00,03:30 - 04:00,7.9,8.4,7.7,98.0,0.0
Fornells de la Selva,2026-01-21,04:00 - 04:30,04:00 - 04:30,7.3,7.7,6.7,98.0,0.0
Fornells de la Selva,2026-01-21,04:30 - 05:00,04:30 - 05:00,6.8,7.1,6.7,98.0,0.0
Fornells de la Selva,2026-01-21,05:00 - 05:30,05:00 - 05:30,6.9,7.1,6.7,98.0,0.0
Fornells de la Selva,2026-01-21,05:30 - 06:00,05:30 - 06:00,7.2,7.3,7.2,98.0,0.0
Fornells de la Selva,2026-01-21,06:00 - 06:30,06:00 - 06:30,7.2,7.4,7.1,98.0,0.0
Fornells de la Selva,2026-01-21,06:30 - 07:00,06:30 - 07:00,7.5,7.7,7.3,98.0,0.0
Fornells de la Selva,2026-01-21,07:00 - 07:30,07:00 - 07:30,7.7,7.7,7.7,99.0,0.0
Fornells de la Selva,2026-01-21,07:30 - 08:00,07:30 - 08:00,7.8,7.9,7.6,99.0,0.0
Fornells de la Selva,2026-01-21,08:00 - 08:30,08:00 - 08:30,8.2,8.6,7.8,98.0,0.0
Fornells de la Selva,2026-01-21,08:30 - 09:00,08:30 - 09:00,8.9,9.4,8.7,98.0,0.0
Fornells de la Selva,2026-01-21,09:00 - 09:30,09:00 - 09:30,10.1,10.9,9.4,96.0,0.0
