station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-06-05,00:00 - 00:30,00:00 - 00:30,14.5,14.6,14.3,97.0,0.0
Fornells de la Selva,2026-06-05,00:30 - 01:00,00:30 - 01:00,14.2,14.4,14.0,97.0,0.0
Fornells de la Selva,2026-06-05,01:00 - 01:30,01:00 - 01:30,14.2,14.5,14.1,98.0,0.0
Fornells de la Selva,2026-06-05,01:30 - 02:00,01:30 - 02:00,14.4,14.5,14.3,98.0,0.0
Fornells de la Selva,2026-06-05,02:00 - 02:30,02:00 - 02:30,14.3,14.4,14.1,98.0,0.0
Fornells de la Selva,2026-06-05,02:30 - 03:00,02:30 - 03:00,13.8,14.1,13.6,98.0,0.0
Fornells de la Selva,2026-06-05,03:00 - 03:30,03:00 - 03:30,14.0,14.1,13.8,99.0,0.0
Fornells de la Selva,2026-06-05,03:30 - 04:00,03:30 - 04:00,14.1,14.2,13.9,99.0,0.0
Fornells de la Selva,2026-06-05,04:00 - 04:30,04:00 - 04:30,13.5,13.9,13.3,98.0,0.0
Fornells de la Selva,2026-06-05,04:30 - 05:00,04:30 - 05:00,13.4,13.7,13.2,99.0,0.0
Fornells de la Selva,2026-06-05,05:00 - 05:30,05:00 - 05:30,14.1,14.4,13.6,99.0,0.0
Fornells de la Selva,2026-06-05,05:30 - 06:00,05:30 - 06:00,14.2,14.4,14.1,98.0,0.0
Fornells de la Selva,2026-06-05,06:00 - 06:30,06:00 - 06:30,14.6,14.9,14.2,96.0,0.0
Fornells de la Selva,2026-06-05,06:30 - 07:00,06:30 - 07:00,15.2,15.4,14.9,96.0,0.0
Fornells de la Selva,2026-06-05,07:00 - 07:30,07:00 - 07:30,15.9,17.6,15.2,92.0,0.0
Fornells de la Selva,2026-06-05,07:30 - 08:00,07:30 - 08:00,17.4,18.1,16.9,79.0,0.0
Fornells de la Selva,2026-06-05,08:00 - 08:30,08:00 - 08:30,17.7,18.1,17.4,75.0,0.0
Fornells de la Selva,2026-06-05,08:30 - 09:00,08:30 - 09:00,18.5,20.3,17.4,70.0,0.0
Fornells de la Selva,2026-06-05,09:00 - 09:30,09:00 - 09:30,19.9,21.1,19.1,64.0,0.0
Fornells de la Selva,2026-06-05,09:30 - 10:00,09:30 - 10:00,21.1,21.5,20.6,59.0,0.0
Fornells de la Selva,2026-06-05,10:00 - 10:30,10:00 - 10:30,20.5,20.8,20.3,60.0,0.0
Fornells de la Selva,2026-06-05,10:30 - 11:00,10:30 - 11:00,21.3,21.8,20.8,59.0,0.0
Fornells de la Selva,2026-06-05,11:00 - 11:30,11:00 - 11:30,20.7,21.3,20.3,60.0,0.0
Fornells de la Selva,2026-06-05,11:30 - 12:00,11:30 - 12:00,20.9,21.5,19.9,59.0,0.0
Fornells de la Selva,2026-06-05,12:00 - 12:30,12:00 - 12:30,19.4,19.8,19.2,64.0,0.0
Fornells de la Selva,2026-06-05,12:30 - 13:00,12:30 - 13:00,19.2,19.5,19.0,64.0,0.0
Fornells de la Selva,2026-06-05,13:00 - 13:30,13:00 - 13:30,19.7,20.1,19.5,63.0,0.0
Fornells de la Selva,2026-06-05,13:30 - 14:00,13:30 - 14:00,19.2,19.4,18.9,66.0,0.0
Fornells de la Selva,2026-06-05,14:00 - 14:30,14:00 - 14:30,18.8,18.9,18.7,67.0,0.0
Fornells de la Selva,2026-06-05,14:30 - 15:00,14:30 - 15:00,18.4,18.7,18.2,69.0,0.0
Fornells de la Selva,2026-06-05,15:00 - 15:30,15:00 - 15:30,18.0,18.2,17.9,70.0,0.0
Fornells de la Selva,2026-06-05,15:30 - 16:00,15:30 - 16:00,17.9,18.0,17.8,72.0,0.0
Fornells de la Selva,2026-06-05,16:00 - 16:30,16:00 - 16:30,17.9,18.0,17.8,73.0,0.0
Fornells de la Selva,2026-06-05,16:30 - 17:00,16:30 - 17:00,17.9,18.0,17.8,71.0,0.0
Fornells de la Selva,2026-06-05,17:00 - 17:30,17:00 - 17:30,17.9,18.0,17.8,71.0,0.0
Fornells de la Selva,2026-06-05,17:30 - 18:00,17:30 - 18:00,17.7,17.8,17.6,75.0,0.0
Fornells de la Selva,2026-06-05,18:00 - 18:30,18:00 - 18:30,17.5,17.7,17.2,82.0,0.0
Fornells de la Selva,2026-06-05,18:30 - 19:00,18:30 - 19:00,17.0,17.2,16.8,84.0,0.0
Fornells de la Selva,2026-06-05,19:00 - 19:30,19:00 - 19:30,16.8,16.9,16.8,88.0,0.0
Fornells de la Selva,2026-06-05,19:30 - 20:00,19:30 - 20:00,16.7,16.8,16.7,88.0,0.0
Fornells de la Selva,2026-06-05,20:00 - 20:30,20:00 - 20:30,17.0,17.2,16.7,82.0,0.0
Fornells de la Selva,2026-06-05,20:30 - 21:00,20:30 - 21:00,16.6,16.8,16.6,84.0,0.0
Fornells de la Selva,2026-06-05,21:00 - 21:30,21:00 - 21:30,16.6,16.7,16.2,84.0,0.0
Fornells de la Selva,2026-06-05,21:30 - 22:00,21:30 - 22:00,16.1,16.1,15.9,88.0,0.0
Fornells de la Selva,2026-06-05,22:00 - 22:30,22:00 - 22:30,15.9,16.0,15.7,90.0,0.0
