station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-04-20,00:00 - 00:30,00:00 - 00:30,11.8,12.2,11.5,96.0,0.0
Fornells de la Selva,2026-04-20,00:30 - 01:00,00:30 - 01:00,11.6,12.0,10.9,97.0,0.0
Fornells de la Selva,2026-04-20,01:00 - 01:30,01:00 - 01:30,10.9,11.2,10.5,97.0,0.0
Fornells de la Selva,2026-04-20,01:30 - 02:00,01:30 - 02:00,10.7,11.2,10.3,97.0,0.0
Fornells de la Selva,2026-04-20,02:00 - 02:30,02:00 - 02:30,10.5,11.0,10.1,97.0,0.0
Fornells de la Selva,2026-04-20,02:30 - 03:00,02:30 - 03:00,10.3,10.5,10.2,97.0,0.0
Fornells de la Selva,2026-04-20,03:00 - 03:30,03:00 - 03:30,10.3,10.4,10.2,97.0,0.0
Fornells de la Selva,2026-04-20,03:30 - 04:00,03:30 - 04:00,9.9,10.2,9.3,97.0,0.0
Fornells de la Selva,2026-04-20,04:00 - 04:30,04:00 - 04:30,9.2,9.6,8.8,97.0,0.0
Fornells de la Selva,2026-04-20,04:30 - 05:00,04:30 - 05:00,9.0,9.3,8.6,98.0,0.0
Fornells de la Selva,2026-04-20,05:00 - 05:30,05:00 - 05:30,8.5,9.0,8.0,98.0,0.0
Fornells de la Selva,2026-04-20,05:30 - 06:00,05:30 - 06:00,9.4,10.2,8.7,98.0,0.0
Fornells de la Selva,2026-04-20,06:00 - 06:30,06:00 - 06:30,12.5,14.6,10.3,95.0,0.0
Fornells de la Selva,2026-04-20,06:30 - 07:00,06:30 - 07:00,14.7,15.5,13.8,85.0,0.0
Fornells de la Selva,2026-04-20,07:00 - 07:30,07:00 - 07:30,16.3,16.9,15.7,81.0,0.0
Fornells de la Selva,2026-04-20,07:30 - 08:00,07:30 - 08:00,18.0,18.9,16.8,75.0,0.0
Fornells de la Selva,2026-04-20,08:00 - 08:30,08:00 - 08:30,19.8,20.7,18.9,67.0,0.0
Fornells de la Selva,2026-04-20,08:30 - 09:00,08:30 - 09:00,21.3,22.3,20.8,59.0,0.0
Fornells de la Selva,2026-04-20,09:00 - 09:30,09:00 - 09:30,22.4,22.7,21.8,55.0,0.0
Fornells de la Selva,2026-04-20,09:30 - 10:00,09:30 - 10:00,23.2,24.1,22.7,55.0,0.0
Fornells de la Selva,2026-04-20,10:00 - 10:30,10:00 - 10:30,24.3,25.1,23.5,52.0,0.0
Fornells de la Selva,2026-04-20,10:30 - 11:00,10:30 - 11:00,24.6,25.1,24.1,50.0,0.0
Fornells de la Selva,2026-04-20,11:00 - 11:30,11:00 - 11:30,24.9,25.1,24.5,49.0,0.0
Fornells de la Selva,2026-04-20,11:30 - 12:00,11:30 - 12:00,25.3,25.8,25.0,49.0,0.0
Fornells de la Selva,2026-04-20,12:00 - 12:30,12:00 - 12:30,25.0,25.4,24.7,50.0,0.0
Fornells de la Selva,2026-04-20,12:30 - 13:00,12:30 - 13:00,23.8,24.7,23.2,53.0,0.0
Fornells de la Selva,2026-04-20,13:00 - 13:30,13:00 - 13:30,24.0,24.7,23.3,52.0,0.0
Fornells de la Selva,2026-04-20,13:30 - 14:00,13:30 - 14:00,24.3,25.1,23.6,51.0,0.0
Fornells de la Selva,2026-04-20,14:00 - 14:30,14:00 - 14:30,22.7,24.0,21.4,54.0,0.0
Fornells de la Selva,2026-04-20,14:30 - 15:00,14:30 - 15:00,20.8,21.4,20.1,61.0,0.0
Fornells de la Selva,2026-04-20,15:00 - 15:30,15:00 - 15:30,18.4,20.1,16.4,80.0,4.6
Fornells de la Selva,2026-04-20,15:30 - 16:00,15:30 - 16:00,16.1,16.4,15.8,97.0,4.6
Fornells de la Selva,2026-04-20,16:00 - 16:30,16:00 - 16:30,15.8,16.0,15.7,97.0,0.1
Fornells de la Selva,2026-04-20,16:30 - 17:00,16:30 - 17:00,15.8,16.0,15.7,98.0,0.5
Fornells de la Selva,2026-04-20,17:00 - 17:30,17:00 - 17:30,16.0,16.2,16.0,98.0,2.2
Fornells de la Selva,2026-04-20,17:30 - 18:00,17:30 - 18:00,15.8,16.0,15.5,94.0,0.7
Fornells de la Selva,2026-04-20,18:00 - 18:30,18:00 - 18:30,15.6,15.8,15.3,97.0,0.0
