station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-09-06,00:00 - 00:30,00:00 - 00:30,19.9,20.2,19.6,68.0,0.0
Fornells de la Selva,2026-09-06,00:30 - 01:00,00:30 - 01:00,19.5,19.6,19.4,70.0,0.0
Fornells de la Selva,2026-09-06,01:00 - 01:30,01:00 - 01:30,19.3,19.5,19.0,70.0,0.0
Fornells de la Selva,2026-09-06,01:30 - 02:00,01:30 - 02:00,19.0,19.1,18.9,71.0,0.0
Fornells de la Selva,2026-09-06,02:00 - 02:30,02:00 - 02:30,18.8,19.1,18.6,73.0,0.0
Fornells de la Selva,2026-09-06,02:30 - 03:00,02:30 - 03:00,18.4,18.6,18.2,74.0,0.0
Fornells de la Selva,2026-09-06,03:00 - 03:30,03:00 - 03:30,18.1,18.2,17.9,77.0,0.0
Fornells de la Selva,2026-09-06,03:30 - 04:00,03:30 - 04:00,18.1,18.2,18.0,77.0,0.0
Fornells de la Selva,2026-09-06,04:00 - 04:30,04:00 - 04:30,17.9,18.1,17.6,76.0,0.0
Fornells de la Selva,2026-09-06,04:30 - 05:00,04:30 - 05:00,17.4,17.5,17.2,80.0,0.0
Fornells de la Selva,2026-09-06,05:00 - 05:30,05:00 - 05:30,17.0,17.2,16.9,80.0,0.0
Fornells de la Selva,2026-09-06,05:30 - 06:00,05:30 - 06:00,17.1,17.5,16.9,80.0,0.0
Fornells de la Selva,2026-09-06,06:00 - 06:30,06:00 - 06:30,18.6,19.9,17.6,75.0,0.0
Fornells de la Selva,2026-09-06,06:30 - 07:00,06:30 - 07:00,21.5,22.2,20.0,67.0,0.0
Fornells de la Selva,2026-09-06,07:00 - 07:30,07:00 - 07:30,23.6,25.2,22.2,61.0,0.0
Fornells de la Selva,2026-09-06,07:30 - 08:00,07:30 - 08:00,26.5,27.6,25.3,52.0,0.0
Fornells de la Selva,2026-09-06,08:00 - 08:30,08:00 - 08:30,28.9,29.7,27.6,45.0,0.0
Fornells de la Selva,2026-09-06,08:30 - 09:00,08:30 - 09:00,30.5,31.4,29.7,39.0,0.0
Fornells de la Selva,2026-09-06,09:00 - 09:30,09:00 - 09:30,31.9,32.5,31.3,35.0,0.0
Fornells de la Selva,2026-09-06,09:30 - 10:00,09:30 - 10:00,32.8,33.7,32.0,33.0,0.0
Fornells de la Selva,2026-09-06,10:00 - 10:30,10:00 - 10:30,34.1,35.4,33.5,30.0,0.0
Fornells de la Selva,2026-09-06,10:30 - 11:00,10:30 - 11:00,34.7,35.5,33.9,29.0,0.0
Fornells de la Selva,2026-09-06,11:00 - 11:30,11:00 - 11:30,35.5,36.2,35.0,28.0,0.0
Fornells de la Selva,2026-09-06,11:30 - 12:00,11:30 - 12:00,36.9,37.5,36.1,25.0,0.0
Fornells de la Selva,2026-09-06,12:00 - 12:30,12:00 - 12:30,37.1,37.8,36.5,26.0,0.0
Fornells de la Selva,2026-09-06,12:30 - 13:00,12:30 - 13:00,37.5,38.0,36.9,25.0,0.0
Fornells de la Selva,2026-09-06,13:00 - 13:30,13:00 - 13:30,36.8,37.2,36.3,26.0,0.0
Fornells de la Selva,2026-09-06,13:30 - 14:00,13:30 - 14:00,36.2,36.6,35.7,26.0,0.0
Fornells de la Selva,2026-09-06,14:00 - 14:30,14:00 - 14:30,36.0,36.4,35.5,26.0,0.0
Fornells de la Selva,2026-09-06,14:30 - 15:00,14:30 - 15:00,35.7,36.1,35.2,26.0,0.0
Fornells de la Selva,2026-09-06,15:00 - 15:30,15:00 - 15:30,35.1,35.6,34.7,27.0,0.0
Fornells de la Selva,2026-09-06,15:30 - 16:00,15:30 - 16:00,34.5,34.8,34.0,28.0,0.0
Fornells de la Selva,2026-09-06,16:00 - 16:30,16:00 - 16:30,33.8,34.3,33.4,29.0,0.0
Fornells de la Selva,2026-09-06,16:30 - 17:00,16:30 - 17:00,33.1,33.7,32.4,30.0,0.0
Fornells de la Selva,2026-09-06,17:00 - 17:30,17:00 - 17:30,31.5,32.4,30.8,32.0,0.0
Fornells de la Selva,2026-09-06,17:30 - 18:00,17:30 - 18:00,30.0,30.8,29.1,43.0,0.0
Fornells de la Selva,2026-09-06,18:00 - 18:30,18:00 - 18:30,28.3,29.0,27.5,53.0,0.0
Fornells de la Selva,2026-09-06,18:30 - 19:00,18:30 - 19:00,26.9,27.4,26.0,59.0,0.0
Fornells de la Selva,2026-09-06,19:00 - 19:30,19:00 - 19:30,25.6,26.0,24.7,63.0,0.0
Fornells de la Selva,2026-09-06,19:30 - 20:00,19:30 - 20:00,24.6,24.8,24.4,65.0,0.0
Fornells de la Selva,2026-09-06,20:00 - 20:30,20:00 - 20:30,24.0,24.4,23.3,57.0,0.0
Fornells de la Selva,2026-09-06,20:30 - 21:00,20:30 - 21:00,23.0,23.3,22.4,59.0,0.0
Fornells de la Selva,2026-09-06,21:00 - 21:30,21:00 - 21:30,21.9,22.3,21.5,64.0,0.0
Fornells de la Selva,2026-09-06,21:30 - 22:00,21:30 - 22:00,21.5,21.7,21.3,66.0,0.0
Fornells de la Selva,2026-09-06,22:00 - 22:30,22:00 - 22:30,21.0,21.3,20.6,70.0,0.0
