station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-03-08,00:00 - 00:30,00:00 - 00:30,10.1,10.6,9.9,98.0,2.4,2.5,53.0,9.0,1022.5,0.0
Girona,2026-03-08,00:30 - 01:00,00:30 - 01:00,10.3,10.5,10.2,97.0,1.6,4.3,23.0,10.1,1022.3,0.0
Girona,2026-03-08,01:00 - 01:30,01:00 - 01:30,10.1,10.2,10.0,99.0,0.2,1.4,279.0,5.0,1022.2,0.0
Girona,2026-03-08,01:30 - 02:00,01:30 - 02:00,9.9,10.0,9.8,100.0,0.1,0.4,309.0,2.9,1022.1,0.0
Girona,2026-03-08,02:00 - 02:30,02:00 - 02:30,9.8,9.8,9.7,100.0,0.0,0.0,0.0,0.0,1021.8,0.0
Girona,2026-03-08,02:30 - 03:00,02:30 - 03:00,9.8,9.8,9.7,100.0,0.0,0.4,346.0,2.5,1021.6,0.0
Girona,2026-03-08,03:00 - 03:30,03:00 - 03:30,9.7,9.8,9.5,100.0,0.0,0.7,321.0,3.2,1021.3,0.0
Girona,2026-03-08,03:30 - 04:00,03:30 - 04:00,9.5,9.5,9.4,100.0,0.0,0.7,327.0,2.5,1021.3,0.0
Girona,2026-03-08,04:00 - 04:30,04:00 - 04:30,9.2,9.5,8.8,100.0,0.0,0.7,323.0,2.2,1021.1,0.0
Girona,2026-03-08,04:30 - 05:00,04:30 - 05:00,8.5,8.7,8.3,100.0,0.0,0.7,321.0,4.0,1021.2,0.0
Girona,2026-03-08,05:00 - 05:30,05:00 - 05:30,7.8,8.3,7.3,100.0,0.0,1.8,356.0,3.6,1021.3,0.0
Girona,2026-03-08,05:30 - 06:00,05:30 - 06:00,7.4,7.6,7.3,100.0,0.0,1.4,341.0,2.9,1021.5,0.0
Girona,2026-03-08,06:00 - 06:30,06:00 - 06:30,7.6,8.2,7.3,100.0,0.0,3.2,325.0,5.4,1021.8,5.0
Girona,2026-03-08,06:30 - 07:00,06:30 - 07:00,8.5,8.8,8.2,100.0,0.1,1.8,337.0,4.7,1022.1,35.0
Girona,2026-03-08,07:00 - 07:30,07:00 - 07:30,9.0,9.2,8.8,100.0,0.0,2.5,339.0,6.5,1022.3,73.0
Girona,2026-03-08,07:30 - 08:00,07:30 - 08:00,9.4,9.6,9.2,100.0,0.0,2.2,4.0,6.1,1022.5,75.0
Girona,2026-03-08,08:00 - 08:30,08:00 - 08:30,9.8,10.1,9.7,100.0,0.0,2.2,351.0,5.4,1022.8,101.0
Girona,2026-03-08,08:30 - 09:00,08:30 - 09:00,10.4,10.7,10.2,97.0,0.0,2.2,8.0,5.4,1023.0,93.0
Girona,2026-03-08,09:00 - 09:30,09:00 - 09:30,10.8,11.2,10.6,95.0,0.1,2.5,47.0,5.4,1023.1,133.0
Girona,2026-03-08,09:30 - 10:00,09:30 - 10:00,11.5,12.0,11.1,91.0,0.0,2.2,30.0,7.6,1023.1,213.0
Girona,2026-03-08,10:00 - 10:30,10:00 - 10:30,12.8,13.9,12.1,85.0,0.0,4.0,23.0,11.2,1023.0,453.0
Girona,2026-03-08,10:30 - 11:00,10:30 - 11:00,13.9,14.3,13.6,80.0,0.1,5.8,20.0,13.7,1023.0,498.0
Girona,2026-03-08,11:00 - 11:30,11:00 - 11:30,13.3,13.5,13.1,82.0,0.0,5.4,355.0,11.9,1023.0,115.0
Girona,2026-03-08,11:30 - 12:00,11:30 - 12:00,12.3,13.1,11.9,94.0,3.4,3.6,353.0,9.0,1022.9,46.0
Girona,2026-03-08,12:00 - 12:30,12:00 - 12:30,12.0,12.2,11.8,99.0,2.1,1.8,34.0,7.2,1022.7,65.0
Girona,2026-03-08,12:30 - 13:00,12:30 - 13:00,12.3,12.6,12.1,99.0,1.4,1.1,348.0,5.8,1022.4,164.0
Girona,2026-03-08,13:00 - 13:30,13:00 - 13:30,12.5,12.7,12.3,95.0,0.4,1.8,1.0,4.0,1022.3,165.0
Girona,2026-03-08,13:30 - 14:00,13:30 - 14:00,12.8,13.1,12.3,90.0,0.0,2.2,322.0,6.1,1022.1,230.0
Girona,2026-03-08,14:00 - 14:30,14:00 - 14:30,13.3,13.8,13.0,89.0,0.1,5.0,13.0,14.0,1022.1,331.0
