station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-03-01,00:00 - 00:30,00:00 - 00:30,6.5,6.6,6.3,100.0,0.0,1.1,308.0,4.3,1026.1,0.0
Girona,2026-03-01,00:30 - 01:00,00:30 - 01:00,6.5,6.6,6.4,100.0,0.0,0.4,300.0,2.9,1026.0,0.0
Girona,2026-03-01,01:00 - 01:30,01:00 - 01:30,6.6,6.9,6.5,100.0,0.0,1.1,291.0,3.6,1025.9,0.0
Girona,2026-03-01,01:30 - 02:00,01:30 - 02:00,7.0,7.1,6.9,100.0,0.0,0.4,345.0,2.9,1025.8,0.0
Girona,2026-03-01,02:00 - 02:30,02:00 - 02:30,7.0,7.1,6.9,100.0,0.0,0.0,2.0,1.1,1025.7,0.0
Girona,2026-03-01,02:30 - 03:00,02:30 - 03:00,7.4,7.7,7.1,99.0,0.0,1.4,8.0,4.3,1025.7,0.0
Girona,2026-03-01,03:00 - 03:30,03:00 - 03:30,8.0,8.1,7.8,98.0,0.0,2.5,342.0,5.0,1025.5,0.0
Girona,2026-03-01,03:30 - 04:00,03:30 - 04:00,7.9,8.0,7.8,97.0,0.0,0.7,284.0,2.9,1025.6,0.0
Girona,2026-03-01,04:00 - 04:30,04:00 - 04:30,7.3,7.8,6.5,99.0,0.0,1.1,352.0,4.3,1025.7,0.0
Girona,2026-03-01,04:30 - 05:00,04:30 - 05:00,6.2,6.5,5.9,100.0,0.0,1.4,339.0,4.7,1026.0,0.0
Girona,2026-03-01,05:00 - 05:30,05:00 - 05:30,6.0,6.1,5.9,100.0,0.0,1.1,294.0,3.2,1026.1,0.0
Girona,2026-03-01,05:30 - 06:00,05:30 - 06:00,6.2,6.5,6.0,100.0,0.0,0.0,312.0,1.1,1026.1,0.0
Girona,2026-03-01,06:00 - 06:30,06:00 - 06:30,6.6,6.7,6.5,100.0,0.0,0.7,312.0,2.5,1025.9,1.0
Girona,2026-03-01,06:30 - 07:00,06:30 - 07:00,6.6,7.2,6.5,100.0,0.0,1.1,289.0,4.7,1026.1,30.0
Girona,2026-03-01,07:00 - 07:30,07:00 - 07:30,7.9,8.4,7.2,100.0,0.0,1.4,199.0,5.0,1026.3,55.0
Girona,2026-03-01,07:30 - 08:00,07:30 - 08:00,8.7,9.3,8.3,94.0,0.0,0.7,303.0,2.9,1026.5,101.0
Girona,2026-03-01,08:00 - 08:30,08:00 - 08:30,9.8,10.4,9.3,88.0,0.0,0.7,280.0,2.9,1026.5,151.0
Girona,2026-03-01,08:30 - 09:00,08:30 - 09:00,10.9,11.1,10.5,83.0,0.0,0.4,192.0,2.9,1026.6,194.0
Girona,2026-03-01,09:00 - 09:30,09:00 - 09:30,11.6,11.8,11.2,78.0,0.0,1.1,154.0,4.0,1026.7,195.0
Girona,2026-03-01,09:30 - 10:00,09:30 - 10:00,12.1,12.3,11.8,75.0,0.0,2.5,173.0,6.8,1026.6,165.0
Girona,2026-03-01,10:00 - 10:30,10:00 - 10:30,12.9,13.8,12.3,72.0,0.0,2.2,204.0,7.2,1026.4,228.0
Girona,2026-03-01,10:30 - 11:00,10:30 - 11:00,14.6,16.0,13.8,64.0,0.0,4.7,205.0,11.2,1026.2,614.0
Girona,2026-03-01,11:00 - 11:30,11:00 - 11:30,15.7,16.4,15.4,52.0,0.0,7.9,204.0,16.6,1025.9,462.0
Girona,2026-03-01,11:30 - 12:00,11:30 - 12:00,15.9,16.5,15.2,52.0,0.0,7.2,189.0,13.3,1025.6,532.0
Girona,2026-03-01,12:00 - 12:30,12:00 - 12:30,16.5,17.0,15.9,52.0,0.0,8.3,171.0,16.6,1024.9,691.0
Girona,2026-03-01,12:30 - 13:00,12:30 - 13:00,16.6,17.4,16.1,51.0,0.0,9.0,185.0,17.3,1024.4,554.0
Girona,2026-03-01,13:00 - 13:30,13:00 - 13:30,17.4,17.6,17.1,49.0,0.0,9.0,190.0,20.2,1023.9,665.0
